,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0138,0.0001,0.0004,0.0009,0.0115,0.0038,0.0028,San Benito
1,Local Economy Growth,-,0.0000,0.0000,0.0016,0.0007,0.0012,0.0090,0.0083,0.0,San Benito
2,Active Establishments in the Locality,-,-,-,0.0000,0.0016,0.0870,0.1672,0.3246,0.1902,San Benito
3,Safety Compliant Business,-,-,-,0.0199,0.0314,0.0745,0.2662,0.1976,0.053,San Benito
4,Employment Generation,-,0.1671,0.0142,0.0000,0.0015,0.0028,0.1015,0.0884,0.113,San Benito
5,Cost of Living,-,3.6325,2.3333,1.0776,1.4352,1.7500,0.8197,1.6563,0.9737,San Benito
6,Cost of Doing Business,-,1.6716,1.6650,1.0790,1.2095,0.6274,2.2020,2.3401,1.5961,San Benito
7,Financial Deepening,-,0.0706,0.0000,0.0000,0.0000,0.0000,0.1047,0.1148,0.0129,San Benito
8,Productivity,-,0.0000,0.0128,0.0000,0.0196,0.0036,0.0873,0.0740,0.0444,San Benito
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,San Benito
10,Compliance to National Directives,-,0.8333,1.6667,2.3355,0.0000,2.4981,2.5000,2.4405,1.9545,San Benito
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,2.5000,0.0000,0.6250,1.2500,2.5000,1.9984,San Benito
12,Compliance to ARTA Citizens Charter,-,2.9844,1.6403,2.4197,0.0000,2.4029,2.4271,1.9376,2.0,San Benito
13,Capacity to Generate Local Resource,-,1.0375,0.6805,0.9864,0.0000,0.0129,0.0484,0.0140,0.0038,San Benito
14,Capacity of Health Services,-,0.0300,0.0533,0.0523,0.0000,0.0242,0.0972,0.0819,0.0004,San Benito
15,Capacity of School Services,-,0.2148,0.1919,0.0000,0.0000,0.0402,0.0268,0.0097,0.016,San Benito
16,Recognition of Performance,-,0.4167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Benito
17,Getting Business Permits,-,-,0.0000,1.4416,0.0000,1.5314,1.5832,1.3977,0.5,San Benito
18,Peace and Order,-,0.7437,0.8164,1.0503,0.0000,0.1728,0.5044,0.2083,0.0002,San Benito
19,Social Protection,-,-,0.0191,0.0767,0.0000,0.1301,0.0482,0.1869,0.1675,San Benito
20,Road Network,-,0.0003,0.0055,0.0002,0.0000,0.0296,0.0032,0.0166,0.0,San Benito
21,Distance to Ports,-,3.0041,3.1557,2.3949,0.0000,2.4615,2.4270,2.2717,1.7609,San Benito
22,Availability of Basic Utilities,-,3.3333,3.3333,1.2500,0.0000,2.4063,2.4000,2.2688,0.441,San Benito
23,Transportation Vehicles,-,0.1487,0.1307,0.0837,0.0000,0.0002,0.0011,0.0015,0.0076,San Benito
24,Education,-,0.0040,0.0305,0.0191,0.0000,0.0000,0.0078,0.0214,0.0159,San Benito
25,Health,-,0.0506,0.0510,0.0000,0.0000,0.0215,0.0000,0.1543,0.0956,San Benito
26,LGU Investment,-,0.4596,0.0000,0.0000,0.0000,0.0390,0.1413,0.2344,0.0019,San Benito
27,Accommodation Capacity,-,0.0000,0.0520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Benito
28,Information Technology Capacity,-,0.4466,0.4550,0.2480,0.0000,0.1097,0.3750,0.7143,0.25,San Benito
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Benito
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4189,2.5000,1.9722,San Benito
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.9998,San Benito
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2544,0.0213,San Benito
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.3826,1.1136,San Benito
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0632,0.1770,0.0039,0.0018,San Benito
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,San Benito
36,Emergency Infrastructure,-,-,-,0.8464,0.0000,0.0177,0.4377,0.2635,0.3716,San Benito
37,Utilities,-,-,-,0.7197,0.0000,1.5662,1.8937,1.2724,1.4812,San Benito
38,Employed Population,-,-,-,0.0000,0.0000,0.0390,0.0593,0.0504,0.002,San Benito
39,Sanitary System,-,-,-,0.0333,0.0000,1.0057,1.9998,1.8777,1.0,San Benito
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Benito
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Benito
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Benito
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Benito
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Benito
45,Internet Capability,-,-,-,-,-,-,-,-,1.02,San Benito
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Benito
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Benito
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,San Benito
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Benito
