,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1183,0.1201,0.0062,0.0028,0.0051,0.0197,0.0222,0.0402,Tangalan
1,Local Economy Growth,-,0.0000,0.0633,0.0823,0.0124,0.0015,0.0314,0.0078,0.0,Tangalan
2,Active Establishments in the Locality,-,-,-,0.0000,0.0027,0.1511,0.3364,0.7321,0.4211,Tangalan
3,Safety Compliant Business,-,-,-,0.2093,0.0947,0.2048,1.4996,0.5680,0.9502,Tangalan
4,Employment Generation,-,0.0000,0.0766,0.0661,0.0319,0.0464,0.3614,0.1919,0.2617,Tangalan
5,Cost of Living,-,3.5256,4.1667,1.9397,1.7130,1.5000,1.2705,1.3438,1.6053,Tangalan
6,Cost of Doing Business,-,0.9830,1.9047,1.6064,1.6677,2.0662,2.1942,2.2803,1.6511,Tangalan
7,Financial Deepening,-,1.9774,1.6204,0.2778,0.0965,0.1984,0.7755,0.7465,0.1067,Tangalan
8,Productivity,-,0.0000,0.0105,0.0001,0.0058,0.0482,0.3388,0.1093,0.1605,Tangalan
9,Presence of Business and Professional Organizations,-,0.0000,0.6641,0.0010,0.0000,0.0009,0.0027,0.0731,0.0053,Tangalan
10,Compliance to National Directives,-,3.0000,3.2997,2.3684,0.0000,2.4963,2.2917,2.0238,1.5909,Tangalan
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9981,Tangalan
12,Compliance to ARTA Citizens Charter,-,2.5492,1.6152,2.2145,0.0000,2.2835,2.3302,2.0853,2.0,Tangalan
13,Capacity to Generate Local Resource,-,0.0000,0.0652,0.0575,0.0000,0.0289,0.1006,0.0074,0.0629,Tangalan
14,Capacity of Health Services,-,0.0779,0.0913,0.0640,0.0000,0.0538,0.0890,0.0545,0.0002,Tangalan
15,Capacity of School Services,-,0.1772,0.2652,0.0979,0.0000,0.2827,0.1583,0.1279,0.02,Tangalan
16,Recognition of Performance,-,0.9722,0.3258,0.0979,0.0000,0.0694,0.0000,0.0893,0.0278,Tangalan
17,Getting Business Permits,-,-,1.1111,1.4182,0.0000,2.4353,2.4641,2.1533,1.5,Tangalan
18,Peace and Order,-,0.1676,0.1465,0.2074,0.0000,0.1613,0.4605,0.2292,0.0001,Tangalan
19,Social Protection,-,-,0.1402,0.3075,0.0000,0.2741,0.0989,0.4659,0.1682,Tangalan
20,Road Network,-,0.0001,0.0019,0.0008,0.0000,0.0403,0.0048,0.0287,0.0,Tangalan
21,Distance to Ports,-,2.1006,1.0900,2.4191,0.0000,2.3677,2.3720,2.3017,1.8043,Tangalan
22,Availability of Basic Utilities,-,1.6667,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,0.4696,Tangalan
23,Transportation Vehicles,-,0.1804,0.0634,0.0428,0.0000,0.0021,0.0042,0.1129,0.1337,Tangalan
24,Education,-,0.3248,0.1526,0.1709,0.0000,0.0123,0.0391,0.1895,0.1433,Tangalan
25,Health,-,0.0354,0.0285,0.0864,0.0000,0.0266,0.2146,0.0190,0.1047,Tangalan
26,LGU Investment,-,0.0000,0.0000,0.1559,0.0000,0.0662,0.2677,0.3065,0.0024,Tangalan
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,Tangalan
28,Information Technology Capacity,-,0.7244,1.2169,0.3869,0.0000,0.4318,1.2708,1.4286,0.5,Tangalan
29,Financial Technology Capacity,-,0.2381,0.2381,0.1563,0.0000,0.1563,0.0962,0.0568,0.0476,Tangalan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4189,2.3654,1.875,Tangalan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4524,1.999,Tangalan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2588,1.0053,Tangalan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.5341,1.2273,Tangalan
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.0969,0.2205,0.0039,0.0017,Tangalan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tangalan
36,Emergency Infrastructure,-,-,-,0.8744,0.0000,0.4559,0.5353,0.3315,0.4398,Tangalan
37,Utilities,-,-,-,1.0087,0.0000,1.8759,1.8727,1.3062,1.4975,Tangalan
38,Employed Population,-,-,-,0.1000,0.0000,0.1780,0.4330,0.3676,0.2941,Tangalan
39,Sanitary System,-,-,-,1.5068,0.0000,2.0008,1.5000,1.2500,1.0,Tangalan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tangalan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tangalan
42,STEM graduates,-,-,-,-,-,-,-,-,1.3213,Tangalan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.05,Tangalan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tangalan
45,Internet Capability,-,-,-,-,-,-,-,-,1.08,Tangalan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0873,Tangalan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Tangalan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Tangalan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tangalan
