,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.5497,0.6258,0.9676,0.0973,0.0626,0.0513,0.0361,0.0617,0.045,Cagayan De Oro
1,Local Economy Growth,1.4296,1.0544,1.3394,0.2779,0.6716,0.7209,1.0987,0.3627,0.7065,Cagayan De Oro
2,Active Establishments in the Locality,-,-,-,0.4735,0.7214,0.6807,1.1386,0.9100,1.0767,Cagayan De Oro
3,Safety Compliant Business,-,-,-,0.9617,0.6582,0.6458,1.0936,0.7789,0.6753,Cagayan De Oro
4,Employment Generation,0.2270,1.0438,0.7631,0.4793,0.0325,0.3471,0.2235,0.2575,0.2443,Cagayan De Oro
5,Cost of Living,2.8846,0.0000,1.6667,0.9259,0.8333,0.8553,0.1563,1.7157,1.0,Cagayan De Oro
6,Cost of Doing Business,2.7098,3.6610,3.2242,1.8897,1.8747,1.7992,1.8031,1.8141,1.7084,Cagayan De Oro
7,Financial Deepening,1.8144,1.7660,1.1293,0.6560,0.5561,0.4758,0.5549,0.3915,0.1673,Cagayan De Oro
8,Productivity,0.8185,0.0559,0.3023,0.0990,0.2014,0.2820,0.1992,0.2540,0.184,Cagayan De Oro
9,Presence of Business and Professional Organizations,2.2947,0.6862,0.9280,0.3277,0.7214,0.2257,0.2578,0.2658,0.1415,Cagayan De Oro
10,Compliance to National Directives,3.3333,3.3333,3.2275,1.2500,2.5000,2.5000,2.5000,2.5000,1.8,Cagayan De Oro
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.8223,Cagayan De Oro
12,Compliance to ARTA Citizens Charter,-,3.0616,2.0560,2.1341,2.2612,2.1827,2.2185,1.7339,2.0,Cagayan De Oro
13,Capacity to Generate Local Resource,1.6977,2.5931,1.0700,0.9581,0.5441,0.2961,0.3481,0.2453,0.172,Cagayan De Oro
14,Capacity of Health Services,1.3879,2.0356,1.1819,0.4875,1.1445,0.6970,0.7351,0.5568,0.5026,Cagayan De Oro
15,Capacity of School Services,0.5763,2.0536,1.3710,0.7092,1.0018,0.6778,1.0059,0.7088,0.4941,Cagayan De Oro
16,Recognition of Performance,0.4603,0.8092,0.6170,0.7092,0.8512,0.7976,0.3712,0.5469,0.6872,Cagayan De Oro
17,Getting Business Permits,-,-,2.9194,2.0418,2.0761,2.0758,1.7969,1.7148,2.0,Cagayan De Oro
18,Peace and Order,1.2043,1.6423,1.2884,0.7005,0.6179,0.4541,0.3990,0.2922,0.0003,Cagayan De Oro
19,Social Protection,-,-,1.4145,0.7009,1.3672,0.5415,0.8492,0.7041,1.9078,Cagayan De Oro
20,Road Network,0.1983,0.0014,0.1356,0.0160,0.0306,0.3006,0.2561,0.2966,0.0019,Cagayan De Oro
21,Distance to Ports,3.0637,2.7960,2.6190,1.8924,1.8845,1.8845,1.8922,1.8922,1.5828,Cagayan De Oro
22,Availability of Basic Utilities,3.2967,3.3333,3.3333,2.5000,2.5000,2.4528,1.8278,2.4463,1.8278,Cagayan De Oro
23,Transportation Vehicles,3.3333,2.9306,1.2730,2.4405,2.1222,1.0934,1.0986,1.0022,0.9091,Cagayan De Oro
24,Education,1.0470,0.6270,1.3622,0.9225,0.8664,0.6246,0.8341,0.3825,0.2967,Cagayan De Oro
25,Health,0.9035,0.7627,0.5611,0.3943,0.4802,0.2894,0.3516,0.2403,0.2597,Cagayan De Oro
26,LGU Investment,2.0123,1.3295,1.3524,1.4427,2.5000,0.7484,1.4984,1.6530,0.996,Cagayan De Oro
27,Accommodation Capacity,0.4190,0.2844,0.2569,0.3862,0.1997,0.1600,1.1026,1.1297,0.2624,Cagayan De Oro
28,Information Technology Capacity,0.6852,0.2310,0.3889,0.2778,0.4513,0.5736,0.5227,0.1462,0.0871,Cagayan De Oro
29,Financial Technology Capacity,1.2852,0.6640,0.2682,0.3151,0.2702,0.2972,0.3028,0.2534,0.1685,Cagayan De Oro
30,Land Use Plan,-,-,-,2.5000,2.5000,2.5000,2.5000,2.4706,1.9444,Cagayan De Oro
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3611,2.3611,2.5000,1.9,Cagayan De Oro
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.8750,1.0000,1.3581,1.0143,Cagayan De Oro
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.3644,1.0907,Cagayan De Oro
34,Budget for DRRMP,-,-,-,0.3024,2.5000,1.3604,1.6514,2.5000,1.1683,Cagayan De Oro
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Cagayan De Oro
36,Emergency Infrastructure,-,-,-,1.1202,1.5024,0.7850,0.8266,0.5596,0.533,Cagayan De Oro
37,Utilities,-,-,-,1.0179,1.7830,1.9242,1.9283,1.5104,1.5891,Cagayan De Oro
38,Employed Population,-,-,-,0.5481,0.7191,1.3010,1.0839,1.0887,0.8531,Cagayan De Oro
39,Sanitary System,-,-,-,1.5053,2.0378,2.0421,1.9516,2.1562,1.6573,Cagayan De Oro
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2398,Cagayan De Oro
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,1.2167,Cagayan De Oro
42,STEM graduates,-,-,-,-,-,-,-,-,0.0755,Cagayan De Oro
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.2405,Cagayan De Oro
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Cagayan De Oro
45,Internet Capability,-,-,-,-,-,-,-,-,1.0233,Cagayan De Oro
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0755,Cagayan De Oro
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Cagayan De Oro
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Cagayan De Oro
49,New Technology,-,-,-,-,-,-,-,-,0.0753,Cagayan De Oro
