,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.0593,0.0003,0.0014,0.0030,0.0040,0.0020,0.0004,Tarragona
1,Local Economy Growth,-,0.0000,0.0000,0.0006,0.0022,0.0017,1.0256,0.0013,0.0007,Tarragona
2,Active Establishments in the Locality,-,-,-,0.0492,0.0006,0.0787,0.0576,0.0654,0.0579,Tarragona
3,Safety Compliant Business,-,-,-,0.0447,0.0230,0.0523,0.0446,0.1468,0.0941,Tarragona
4,Employment Generation,-,0.0000,0.1457,0.1575,0.0390,0.0796,0.0293,0.0370,0.0459,Tarragona
5,Cost of Living,-,3.5791,1.6667,0.2586,1.1111,1.5000,1.9271,2.0313,1.9986,Tarragona
6,Cost of Doing Business,-,1.4322,1.0357,2.0840,1.9926,1.6416,1.7958,2.0797,1.8857,Tarragona
7,Financial Deepening,-,0.0000,0.0000,0.0794,0.0294,0.0870,0.0963,0.1191,0.0248,Tarragona
8,Productivity,-,0.0000,0.1088,0.0003,0.0023,0.0338,0.0244,0.0281,0.0285,Tarragona
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0059,0.0109,0.0778,0.0000,0.0183,0.0053,Tarragona
10,Compliance to National Directives,-,2.3333,2.1397,2.0724,0.0000,2.4988,2.3571,2.2857,2.0,Tarragona
11,Presence of Investment Promotion Unit,-,0.8333,0.8333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9994,Tarragona
12,Compliance to ARTA Citizens Charter,-,0.0000,1.5649,2.1820,0.0000,2.4160,2.4981,1.6121,2.0,Tarragona
13,Capacity to Generate Local Resource,-,1.5076,0.0000,1.2530,0.0000,0.0227,0.3915,0.0129,0.0147,Tarragona
14,Capacity of Health Services,-,0.0839,0.0989,0.0799,0.0000,0.0305,0.0249,0.0414,0.0199,Tarragona
15,Capacity of School Services,-,0.0000,0.2076,0.1080,0.0000,0.4539,0.0000,0.0775,0.0077,Tarragona
16,Recognition of Performance,-,0.0000,0.0000,0.1080,0.0000,0.2962,0.0652,0.0329,0.0417,Tarragona
17,Getting Business Permits,-,-,1.1111,1.4661,0.0000,1.6445,1.6592,1.5577,1.5,Tarragona
18,Peace and Order,-,0.0849,0.2443,0.2535,0.0000,0.3917,0.3571,0.1170,0.2448,Tarragona
19,Social Protection,-,-,0.0000,1.3209,0.0000,0.0615,0.8661,0.1583,0.8212,Tarragona
20,Road Network,-,0.0000,0.0013,0.0006,0.0000,0.1692,0.0009,0.1704,0.0003,Tarragona
21,Distance to Ports,-,1.1090,2.6679,2.0793,0.0000,2.0747,1.9135,1.7536,1.9639,Tarragona
22,Availability of Basic Utilities,-,0.0000,0.0000,2.1875,0.0000,1.2625,1.7813,2.0438,0.4023,Tarragona
23,Transportation Vehicles,-,0.0000,0.0259,0.0248,0.0000,0.0031,0.0040,0.0045,0.0012,Tarragona
24,Education,-,0.0000,0.0492,0.0728,0.0000,0.0077,0.0193,0.0187,0.0295,Tarragona
25,Health,-,0.2193,0.2806,0.2145,0.0000,0.0384,0.0495,0.1123,0.0618,Tarragona
26,LGU Investment,-,0.0000,0.0000,0.1510,0.0000,0.0794,0.0578,0.0143,0.0001,Tarragona
27,Accommodation Capacity,-,0.1000,0.0000,0.0055,0.0000,0.0169,0.0101,0.0060,0.0103,Tarragona
28,Information Technology Capacity,-,0.6667,0.5556,0.7341,0.0000,0.2388,0.6065,0.1087,0.087,Tarragona
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,Tarragona
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,2.4286,2.0,Tarragona
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4412,2.0,Tarragona
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Tarragona
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2550,1.004,Tarragona
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1455,0.0500,0.0371,0.0,Tarragona
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Tarragona
36,Emergency Infrastructure,-,-,-,0.8761,0.0000,0.4576,0.4765,0.2643,0.3749,Tarragona
37,Utilities,-,-,-,1.0334,0.0000,1.8764,1.8774,1.2585,1.4919,Tarragona
38,Employed Population,-,-,-,0.2565,0.0000,0.0061,0.0000,0.0262,0.007,Tarragona
39,Sanitary System,-,-,-,1.5358,0.0000,1.0227,1.5001,1.8750,1.5,Tarragona
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Tarragona
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Tarragona
42,STEM graduates,-,-,-,-,-,-,-,-,0.0237,Tarragona
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Tarragona
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Tarragona
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Tarragona
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0012,Tarragona
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Tarragona
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Tarragona
49,New Technology,-,-,-,-,-,-,-,-,0.0,Tarragona
