,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.1449,0.0000,0.0000,0.0000,0.0367,0.0178,0.0167,Santa Teresita (BS)
1,Local Economy Growth,-,-,0.0701,0.0003,0.0015,0.0002,0.0458,0.0057,0.0,Santa Teresita (BS)
2,Active Establishments in the Locality,-,-,-,0.0846,0.0018,0.1497,0.1972,0.3385,0.6428,Santa Teresita (BS)
3,Safety Compliant Business,-,-,-,0.1432,0.1180,0.1672,0.2448,0.4627,0.313,Santa Teresita (BS)
4,Employment Generation,-,-,0.0000,0.0717,0.0254,0.0179,0.1605,0.1430,0.1667,Santa Teresita (BS)
5,Cost of Living,-,-,3.2500,1.8103,1.2963,1.7500,0.9016,1.4688,1.1579,Santa Teresita (BS)
6,Cost of Doing Business,-,-,2.5493,1.4822,1.5727,2.0854,2.2789,1.6925,1.0124,Santa Teresita (BS)
7,Financial Deepening,-,-,0.6173,0.1190,0.0294,0.0648,0.2267,0.2319,0.0158,Santa Teresita (BS)
8,Productivity,-,-,0.0000,0.0000,0.0000,0.0179,0.1901,0.0544,0.0615,Santa Teresita (BS)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Santa Teresita (BS)
10,Compliance to National Directives,-,-,1.3333,2.4013,0.0000,1.2488,0.0000,2.3810,1.8636,Santa Teresita (BS)
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,2.5000,2.5000,1.8750,0.0,Santa Teresita (BS)
12,Compliance to ARTA Citizens Charter,-,-,1.6724,2.3289,0.0000,2.3730,2.4141,2.3266,2.0,Santa Teresita (BS)
13,Capacity to Generate Local Resource,-,-,1.6073,1.1349,0.0000,0.0797,0.5555,0.0142,0.0169,Santa Teresita (BS)
14,Capacity of Health Services,-,-,0.0381,0.0857,0.0000,0.2268,0.1332,0.0276,0.0,Santa Teresita (BS)
15,Capacity of School Services,-,-,0.2349,0.0856,0.0000,0.1728,0.0981,0.0359,0.0424,Santa Teresita (BS)
16,Recognition of Performance,-,-,0.2632,0.0856,0.0000,0.0940,0.1429,0.0000,0.0,Santa Teresita (BS)
17,Getting Business Permits,-,-,0.0000,1.4225,0.0000,1.5288,1.6408,1.8517,2.0,Santa Teresita (BS)
18,Peace and Order,-,-,0.2291,1.2718,0.0000,1.2097,0.6360,0.3750,0.0001,Santa Teresita (BS)
19,Social Protection,-,-,0.0406,0.3371,0.0000,0.7052,0.3298,0.0000,0.0,Santa Teresita (BS)
20,Road Network,-,-,0.0067,0.0000,0.0000,0.0069,0.0015,0.0050,0.0,Santa Teresita (BS)
21,Distance to Ports,-,-,0.0000,0.0000,0.0000,2.2846,2.2400,0.8332,1.8072,Santa Teresita (BS)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.4875,2.4875,1.2500,0.2666,Santa Teresita (BS)
23,Transportation Vehicles,-,-,0.0421,0.0000,0.0000,0.0153,0.0147,0.0521,0.0596,Santa Teresita (BS)
24,Education,-,-,0.0598,0.0411,0.0000,0.0030,0.0078,0.0325,0.0472,Santa Teresita (BS)
25,Health,-,-,0.1421,0.3323,0.0000,0.0719,0.0465,0.0314,0.0229,Santa Teresita (BS)
26,LGU Investment,-,-,0.5475,0.8626,0.0000,0.0000,0.2899,0.2773,0.0025,Santa Teresita (BS)
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0221,0.026,Santa Teresita (BS)
28,Information Technology Capacity,-,-,1.1534,0.1786,0.0000,0.5124,0.6875,0.1786,0.25,Santa Teresita (BS)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.3462,0.0568,0.0476,Santa Teresita (BS)
30,Land Use Plan,-,-,-,1.2500,0.0000,2.4231,2.4595,2.4231,1.9167,Santa Teresita (BS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.5,Santa Teresita (BS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2851,1.0426,Santa Teresita (BS)
33,Early Warning System,-,-,-,2.5000,0.0000,0.0000,2.5000,1.3258,1.0606,Santa Teresita (BS)
34,Budget for DRRMP,-,-,-,0.0149,0.0000,0.0844,0.3188,0.0039,0.0013,Santa Teresita (BS)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,2.5000,2.5000,2.0,Santa Teresita (BS)
36,Emergency Infrastructure,-,-,-,0.4321,0.0000,0.4239,0.2666,0.2335,0.5756,Santa Teresita (BS)
37,Utilities,-,-,-,0.9800,0.0000,1.5608,1.8493,1.2775,1.4919,Santa Teresita (BS)
38,Employed Population,-,-,-,0.0267,0.0000,0.0171,0.0830,0.0705,0.0564,Santa Teresita (BS)
39,Sanitary System,-,-,-,1.5006,0.0000,1.0000,1.9822,1.8768,1.5,Santa Teresita (BS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Santa Teresita (BS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.003,Santa Teresita (BS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Santa Teresita (BS)
