,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0000,0.0011,0.0029,0.0029,0.0060,0.0053,0.0007,Leon
1,Local Economy Growth,-,-,0.0000,0.0000,0.0016,0.0011,1.0268,0.0070,0.0001,Leon
2,Active Establishments in the Locality,-,-,-,0.0000,0.0010,0.0606,0.2173,0.0811,0.1027,Leon
3,Safety Compliant Business,-,-,-,0.0000,0.1665,0.0786,0.0793,0.0485,0.0607,Leon
4,Employment Generation,-,-,0.0000,0.0052,0.0149,0.0000,0.0219,0.1083,0.05,Leon
5,Cost of Living,-,-,2.9167,0.6897,0.7407,1.5000,1.8229,2.3750,1.9983,Leon
6,Cost of Doing Business,-,-,0.3354,0.2852,0.1763,0.7637,1.4129,1.9115,1.914,Leon
7,Financial Deepening,-,-,0.0772,0.0794,0.0671,0.1499,0.0309,0.2080,0.0632,Leon
8,Productivity,-,-,0.0000,0.0000,0.0134,0.0022,0.0206,0.0741,0.0203,Leon
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0033,0.0186,0.0067,0.0000,0.0021,Leon
10,Compliance to National Directives,-,-,0.0000,0.0000,0.0000,2.4994,2.4643,2.3929,1.8462,Leon
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.6250,0.6250,0.6250,1.9997,Leon
12,Compliance to ARTA Citizens Charter,-,-,0.0000,0.0000,0.0000,1.8305,1.2422,2.2126,2.0,Leon
13,Capacity to Generate Local Resource,-,-,0.0000,0.0000,0.0000,0.0246,0.3068,0.0210,0.133,Leon
14,Capacity of Health Services,-,-,0.0000,0.0000,0.0000,0.0472,0.0220,0.0532,0.0212,Leon
15,Capacity of School Services,-,-,0.0000,0.0000,0.0000,0.2186,0.0217,0.0289,0.0058,Leon
16,Recognition of Performance,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Leon
17,Getting Business Permits,-,-,0.0000,0.0000,0.0000,1.5115,1.5693,1.8654,1.5,Leon
18,Peace and Order,-,-,0.0000,0.1874,0.0000,0.2304,0.3316,0.1232,0.0002,Leon
19,Social Protection,-,-,0.0396,0.0000,0.0000,0.8089,0.5046,0.0903,0.0,Leon
20,Road Network,-,-,0.0000,0.0000,0.0000,0.1434,0.0003,0.1248,0.0001,Leon
21,Distance to Ports,-,-,0.7962,0.7445,0.0000,2.3302,2.2278,2.2209,1.9197,Leon
22,Availability of Basic Utilities,-,-,0.0000,0.0000,0.0000,1.9042,1.0167,1.8156,0.3942,Leon
23,Transportation Vehicles,-,-,0.0000,0.0215,0.0000,0.0001,0.0000,0.0098,0.0005,Leon
24,Education,-,-,0.0000,0.0000,0.0000,0.0100,0.0103,0.0732,0.0175,Leon
25,Health,-,-,0.0000,0.0000,0.0000,0.0260,0.0219,0.0799,0.0224,Leon
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0409,0.0582,0.1299,0.0,Leon
27,Accommodation Capacity,-,-,0.0000,0.0109,0.0000,0.0000,0.0061,0.0000,0.0,Leon
28,Information Technology Capacity,-,-,0.0000,0.0000,0.0000,0.1167,0.1389,0.1087,0.087,Leon
29,Financial Technology Capacity,-,-,0.0000,0.2500,0.0000,0.0543,0.1563,0.1587,0.0455,Leon
30,Land Use Plan,-,-,-,0.0000,0.0000,2.4744,2.4744,2.4714,1.9324,Leon
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4074,2.4074,2.5000,1.9998,Leon
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,2.5000,1.2911,0.0,Leon
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2625,0.0,Leon
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0791,0.0094,0.0025,0.0,Leon
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Leon
36,Emergency Infrastructure,-,-,-,0.0077,0.0000,0.4803,0.4793,0.2776,0.3632,Leon
37,Utilities,-,-,-,0.0000,0.0000,1.8763,1.5641,0.7586,1.4852,Leon
38,Employed Population,-,-,-,0.0000,0.0000,0.0207,0.0160,0.0192,0.0038,Leon
39,Sanitary System,-,-,-,0.0000,0.0000,2.0227,1.9928,1.8750,1.5,Leon
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Leon
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Leon
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Leon
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Leon
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Leon
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,Leon
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Leon
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Leon
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Leon
49,New Technology,-,-,-,-,-,-,-,-,0.0,Leon
