,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0618,0.0388,0.0009,0.0003,0.0034,0.0269,0.0276,0.0124,Santiago (AN)
1,Local Economy Growth,-,0.1644,0.0885,0.0060,0.0002,0.1037,1.0526,0.0071,0.001,Santiago (AN)
2,Active Establishments in the Locality,-,-,-,0.0161,0.0012,0.0969,0.0715,0.1578,0.0989,Santiago (AN)
3,Safety Compliant Business,-,-,-,0.0895,0.0509,0.0196,0.0240,0.0960,0.0968,Santiago (AN)
4,Employment Generation,-,0.0718,0.0285,0.0252,0.0605,0.0930,0.0634,0.1419,0.1487,Santiago (AN)
5,Cost of Living,-,4.0064,2.8333,1.7241,1.4352,2.0000,1.7708,2.0000,1.9992,Santiago (AN)
6,Cost of Doing Business,-,2.3665,3.2658,1.9754,1.8606,2.0923,2.2631,2.3408,1.9182,Santiago (AN)
7,Financial Deepening,-,0.4237,0.4630,0.0397,0.1007,0.0866,0.1767,0.2720,0.1262,Santiago (AN)
8,Productivity,-,0.0958,0.0301,0.0035,0.0006,0.0665,0.0826,0.1236,0.0563,Santiago (AN)
9,Presence of Business and Professional Organizations,-,0.0855,0.1302,0.0138,0.0415,0.0000,0.0250,0.0290,0.0063,Santiago (AN)
10,Compliance to National Directives,-,3.3333,2.2222,1.2500,0.0000,2.4988,2.4286,2.3571,1.8077,Santiago (AN)
11,Presence of Investment Promotion Unit,-,1.6667,0.8333,1.2500,0.0000,1.2500,2.5000,2.5000,1.9984,Santiago (AN)
12,Compliance to ARTA Citizens Charter,-,2.7239,1.6541,2.3598,0.0000,2.3612,2.4768,2.3402,2.0,Santiago (AN)
13,Capacity to Generate Local Resource,-,1.1779,1.0501,0.6954,0.0000,0.0797,0.2898,0.0481,0.1691,Santiago (AN)
14,Capacity of Health Services,-,0.0360,0.0609,0.0988,0.0000,0.0184,0.0220,0.0383,0.0141,Santiago (AN)
15,Capacity of School Services,-,0.2384,0.2794,0.1017,0.0000,0.2177,0.0356,0.0753,0.0077,Santiago (AN)
16,Recognition of Performance,-,0.0000,0.5013,0.1017,0.0000,0.5331,0.0000,0.0000,0.0,Santiago (AN)
17,Getting Business Permits,-,-,0.0000,1.3471,0.0000,2.3622,1.6667,1.5518,0.5,Santiago (AN)
18,Peace and Order,-,0.1995,0.1960,0.3005,0.0000,0.1959,0.3444,0.0985,0.0001,Santiago (AN)
19,Social Protection,-,-,0.0788,0.3669,0.0000,0.4834,0.1971,0.0625,0.6055,Santiago (AN)
20,Road Network,-,0.0000,0.0008,0.0003,0.0000,0.1534,0.0003,0.1344,0.0001,Santiago (AN)
