,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0011,0.0016,0.0023,0.0197,0.0106,0.0153,Lezo
1,Local Economy Growth,-,-,-,0.0000,0.0013,0.0021,0.0319,0.0044,0.0,Lezo
2,Active Establishments in the Locality,-,-,-,0.1555,0.0013,0.0893,0.2267,0.5598,0.2731,Lezo
3,Safety Compliant Business,-,-,-,0.0705,0.0495,0.0963,0.0000,0.2202,0.2391,Lezo
4,Employment Generation,-,-,-,0.0682,0.0371,0.0562,0.1600,0.0950,0.1373,Lezo
5,Cost of Living,-,-,-,1.9397,1.7130,1.5000,1.2705,1.3438,1.6053,Lezo
6,Cost of Doing Business,-,-,-,1.9139,2.0822,2.0411,2.1710,2.2494,1.6397,Lezo
7,Financial Deepening,-,-,-,0.0132,0.0042,0.0057,0.1852,0.0781,0.0995,Lezo
8,Productivity,-,-,-,0.0003,0.0014,0.0491,0.1162,0.0422,0.0984,Lezo
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0070,0.0000,0.0026,Lezo
10,Compliance to National Directives,-,-,-,0.0000,0.0000,0.0000,0.0000,2.4405,1.9091,Lezo
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,1.8750,1.8750,1.8750,1.9997,Lezo
12,Compliance to ARTA Citizens Charter,-,-,-,1.8669,0.0000,1.9564,2.3122,1.9377,2.0,Lezo
13,Capacity to Generate Local Resource,-,-,-,0.4194,0.0000,0.0188,0.3429,0.0099,0.0053,Lezo
14,Capacity of Health Services,-,-,-,0.0349,0.0000,0.0355,0.1319,0.0715,0.0002,Lezo
15,Capacity of School Services,-,-,-,0.1741,0.0000,0.1635,0.1400,0.0403,0.0299,Lezo
16,Recognition of Performance,-,-,-,0.1741,0.0000,0.1430,0.0000,0.3056,0.1736,Lezo
17,Getting Business Permits,-,-,-,1.3225,0.0000,2.4382,2.4787,2.1698,2.0,Lezo
18,Peace and Order,-,-,-,0.3281,0.0000,0.1728,0.4605,0.2083,0.0001,Lezo
19,Social Protection,-,-,-,0.0000,0.0000,0.2018,0.0728,0.5341,0.166,Lezo
20,Road Network,-,-,-,0.0028,0.0000,0.0111,0.0737,0.0083,0.0,Lezo
21,Distance to Ports,-,-,-,1.6055,0.0000,2.4506,2.4506,2.4199,1.9199,Lezo
22,Availability of Basic Utilities,-,-,-,1.8750,0.0000,1.9078,1.9219,1.6875,0.2642,Lezo
23,Transportation Vehicles,-,-,-,0.0199,0.0000,0.0006,0.0035,0.0006,0.0182,Lezo
24,Education,-,-,-,0.1010,0.0000,0.0459,0.2115,0.2080,0.0968,Lezo
25,Health,-,-,-,0.2372,0.0000,0.0565,0.0124,0.0289,0.1139,Lezo
26,LGU Investment,-,-,-,0.1775,0.0000,0.0395,0.1572,0.2302,0.002,Lezo
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Lezo
28,Information Technology Capacity,-,-,-,0.6250,0.0000,0.4194,1.1667,0.7143,0.25,Lezo
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.1563,0.0962,0.0568,0.0476,Lezo
30,Land Use Plan,-,-,-,1.2500,0.0000,2.1410,2.1216,2.5000,1.5694,Lezo
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4524,1.9998,Lezo
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2763,1.0053,Lezo
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2784,1.0076,Lezo
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0739,0.1869,0.0038,0.0017,Lezo
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Lezo
36,Emergency Infrastructure,-,-,-,0.8545,0.0000,0.4537,0.5085,0.2696,0.3813,Lezo
37,Utilities,-,-,-,0.9773,0.0000,1.5799,1.9907,1.5733,1.5197,Lezo
38,Employed Population,-,-,-,0.0899,0.0000,0.1268,0.3084,0.2820,0.0161,Lezo
39,Sanitary System,-,-,-,0.5083,0.0000,1.0114,1.5039,1.2567,1.0002,Lezo
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Lezo
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Lezo
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Lezo
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Lezo
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Lezo
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Lezo
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Lezo
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Lezo
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Lezo
49,New Technology,-,-,-,-,-,-,-,-,0.0,Lezo
