,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0014,0.0010,0.0032,0.0488,0.0266,Matuguinao
1,Local Economy Growth,-,-,-,0.0011,0.0014,0.0012,0.0311,0.0619,0.0,Matuguinao
2,Active Establishments in the Locality,-,-,-,0.0531,0.0006,0.0313,0.1980,0.1782,0.1315,Matuguinao
3,Safety Compliant Business,-,-,-,0.0370,0.0091,0.0339,0.1158,0.1097,0.0658,Matuguinao
4,Employment Generation,-,-,-,0.0220,0.0000,0.0164,0.1333,0.1791,0.1056,Matuguinao
5,Cost of Living,-,-,-,2.5000,1.0185,1.0000,1.6803,0.8438,1.3684,Matuguinao
6,Cost of Doing Business,-,-,-,1.8193,1.7392,1.7823,1.8930,2.1021,1.3275,Matuguinao
7,Financial Deepening,-,-,-,0.0000,0.0042,0.0031,0.0347,0.1338,0.0408,Matuguinao
8,Productivity,-,-,-,0.0003,0.0000,0.0022,0.0524,0.0142,0.0316,Matuguinao
9,Presence of Business and Professional Organizations,-,-,-,0.0010,0.0000,0.0009,0.0000,0.0153,0.0528,Matuguinao
10,Compliance to National Directives,-,-,-,2.3684,0.0000,2.4994,2.5000,2.4405,0.9545,Matuguinao
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,0.0000,2.5000,0.0000,0.0,Matuguinao
12,Compliance to ARTA Citizens Charter,-,-,-,2.3466,0.0000,2.2930,2.2912,2.0627,2.0,Matuguinao
13,Capacity to Generate Local Resource,-,-,-,1.2566,0.0000,0.0020,0.0046,0.0091,0.0026,Matuguinao
14,Capacity of Health Services,-,-,-,0.0872,0.0000,0.0375,0.1572,0.0715,0.0003,Matuguinao
15,Capacity of School Services,-,-,-,0.3250,0.0000,0.0466,0.0390,0.0156,0.112,Matuguinao
16,Recognition of Performance,-,-,-,0.3250,0.0000,0.0000,0.0417,0.0417,0.0,Matuguinao
17,Getting Business Permits,-,-,-,1.4434,0.0000,1.5681,2.1875,1.5491,1.0,Matuguinao
18,Peace and Order,-,-,-,0.6840,0.0000,0.1728,0.8114,0.2083,0.0001,Matuguinao
19,Social Protection,-,-,-,0.1436,0.0000,0.1508,0.0508,0.6379,0.0034,Matuguinao
20,Road Network,-,-,-,0.0001,0.0000,0.2035,0.0067,0.0629,0.0,Matuguinao
21,Distance to Ports,-,-,-,2.3936,0.0000,2.3171,2.3061,2.1247,1.623,Matuguinao
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.1438,2.2188,2.2188,0.2772,Matuguinao
23,Transportation Vehicles,-,-,-,0.0105,0.0000,0.0004,0.0100,0.0038,0.0129,Matuguinao
24,Education,-,-,-,0.0569,0.0000,0.0235,0.0078,0.0235,0.0397,Matuguinao
25,Health,-,-,-,0.0206,0.0000,0.0163,0.0267,0.0880,0.0396,Matuguinao
26,LGU Investment,-,-,-,0.1720,0.0000,0.0463,0.1983,0.0526,0.0025,Matuguinao
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Matuguinao
28,Information Technology Capacity,-,-,-,0.0694,0.0000,0.0000,0.5000,0.3571,0.375,Matuguinao
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,Matuguinao
30,Land Use Plan,-,-,-,0.0000,0.0000,0.0000,2.5000,2.4808,0.9861,Matuguinao
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4524,1.9998,Matuguinao
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2588,1.0053,Matuguinao
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2784,1.0076,Matuguinao
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0814,0.2077,0.0194,0.0083,Matuguinao
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,2.0,Matuguinao
36,Emergency Infrastructure,-,-,-,0.8432,0.0000,0.4455,0.5181,0.2488,0.4341,Matuguinao
37,Utilities,-,-,-,0.4322,0.0000,1.8703,1.7792,1.2631,0.9998,Matuguinao
38,Employed Population,-,-,-,0.0406,0.0000,0.0366,0.0563,0.1360,0.0504,Matuguinao
39,Sanitary System,-,-,-,0.0000,0.0000,0.5000,1.5000,1.2533,0.5001,Matuguinao
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Matuguinao
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0482,Matuguinao
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Matuguinao
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Matuguinao
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Matuguinao
45,Internet Capability,-,-,-,-,-,-,-,-,0.06,Matuguinao
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0015,Matuguinao
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Matuguinao
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Matuguinao
49,New Technology,-,-,-,-,-,-,-,-,0.0,Matuguinao
