,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.1907,0.0008,0.0015,0.0024,0.0051,0.0042,0.005,San Pablo (ZR)
1,Local Economy Growth,-,-,0.0986,0.0152,0.0008,0.0013,1.0282,0.0007,0.2921,San Pablo (ZR)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0036,0.2765,0.3331,0.6351,0.4393,San Pablo (ZR)
3,Safety Compliant Business,-,-,-,0.0000,0.4067,0.3428,0.6545,0.3837,0.0395,San Pablo (ZR)
4,Employment Generation,-,-,0.0616,0.0437,0.0271,0.0348,0.0447,0.2258,0.0089,San Pablo (ZR)
5,Cost of Living,-,-,1.0833,1.2931,1.6667,1.2500,2.0313,2.3438,1.999,San Pablo (ZR)
6,Cost of Doing Business,-,-,3.0593,2.2395,2.1133,2.1098,2.3079,2.1168,1.9063,San Pablo (ZR)
7,Financial Deepening,-,-,0.2315,0.0661,0.0461,0.0961,0.1089,0.1340,0.0268,San Pablo (ZR)
8,Productivity,-,-,0.0134,0.0017,0.0042,0.0340,0.0168,0.1414,0.0116,San Pablo (ZR)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0497,San Pablo (ZR)
10,Compliance to National Directives,-,-,3.3333,2.3684,0.0000,2.4988,2.4286,2.2143,1.8462,San Pablo (ZR)
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.6250,0.0000,0.0,San Pablo (ZR)
12,Compliance to ARTA Citizens Charter,-,-,1.4548,2.1210,0.0000,2.3742,2.4977,2.2213,2.0,San Pablo (ZR)
13,Capacity to Generate Local Resource,-,-,0.0057,0.1221,0.0000,0.0855,0.0085,0.0316,0.0455,San Pablo (ZR)
14,Capacity of Health Services,-,-,0.1674,0.1337,0.0000,0.0753,0.0525,0.0551,0.0235,San Pablo (ZR)
15,Capacity of School Services,-,-,0.3651,0.2178,0.0000,0.2254,0.0429,0.0451,0.017,San Pablo (ZR)
16,Recognition of Performance,-,-,0.4386,0.2178,0.0000,0.0490,0.0417,0.0000,0.0,San Pablo (ZR)
17,Getting Business Permits,-,-,0.0000,1.4832,0.0000,2.3719,2.4479,2.1733,2.0,San Pablo (ZR)
18,Peace and Order,-,-,0.1061,0.2073,0.0000,0.1959,0.3189,0.0924,0.0002,San Pablo (ZR)
19,Social Protection,-,-,0.0564,0.4329,0.0000,0.7819,0.4578,0.0837,0.0,San Pablo (ZR)
20,Road Network,-,-,0.0017,0.0008,0.0000,0.0616,0.0004,0.0520,0.0,San Pablo (ZR)
21,Distance to Ports,-,-,3.1757,2.4389,0.0000,2.4303,2.3814,2.3863,1.9983,San Pablo (ZR)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.0313,1.9500,2.2000,0.3114,San Pablo (ZR)
23,Transportation Vehicles,-,-,0.0713,0.0533,0.0000,0.0025,0.0033,0.0066,0.0038,San Pablo (ZR)
24,Education,-,-,0.9533,0.1695,0.0000,0.0417,0.0475,0.0474,0.0648,San Pablo (ZR)
25,Health,-,-,0.2773,0.1604,0.0000,0.0289,0.0218,0.0262,0.0123,San Pablo (ZR)
26,LGU Investment,-,-,0.3279,0.1093,0.0000,0.0673,0.0490,0.0867,0.0002,San Pablo (ZR)
27,Accommodation Capacity,-,-,0.0000,0.0055,0.0000,0.0000,0.0000,0.0000,0.0,San Pablo (ZR)
28,Information Technology Capacity,-,-,0.9101,0.4960,0.0000,0.2000,0.2315,0.4891,0.087,San Pablo (ZR)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0694,0.0455,San Pablo (ZR)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4615,2.4000,1.9459,San Pablo (ZR)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.2222,2.5000,2.5000,1.9998,San Pablo (ZR)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.4107,2.2500,1.2829,1.002,San Pablo (ZR)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.3197,1.0553,San Pablo (ZR)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1190,0.0390,0.0029,0.0,San Pablo (ZR)
