,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2447,0.1911,0.0049,0.0216,0.0408,0.0951,0.0332,0.0108,Asturias
1,Local Economy Growth,-,0.3316,0.0708,0.0035,0.0019,0.0015,1.0267,0.0005,0.0008,Asturias
2,Active Establishments in the Locality,-,-,-,0.2935,0.0032,0.2204,0.3472,0.4553,0.0,Asturias
3,Safety Compliant Business,-,-,-,0.0142,0.0111,0.0260,0.2091,0.2690,0.2016,Asturias
4,Employment Generation,-,2.9610,0.8011,0.7098,0.2782,0.4948,0.4472,0.5159,0.4529,Asturias
5,Cost of Living,-,3.2051,2.6667,0.6466,1.4352,1.5000,1.6667,2.3750,1.9993,Asturias
6,Cost of Doing Business,-,3.3849,3.3288,1.9134,1.9384,2.0346,2.1360,2.1687,1.8608,Asturias
7,Financial Deepening,-,0.8475,0.9259,0.2116,0.0755,0.1539,0.2463,0.2290,0.1528,Asturias
8,Productivity,-,0.0263,0.0104,0.0012,0.0051,0.4751,0.4854,0.4618,0.3537,Asturias
9,Presence of Business and Professional Organizations,-,0.0142,0.0260,0.0000,0.0000,0.0093,0.0049,0.0000,0.0,Asturias
10,Compliance to National Directives,-,3.3333,3.2660,2.2697,0.0000,2.4988,2.4286,2.3571,2.0,Asturias
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,1.2500,0.0000,2.5000,0.0000,1.2500,0.0,Asturias
12,Compliance to ARTA Citizens Charter,-,2.7609,1.7906,1.8269,0.0000,2.2729,2.1851,2.2087,2.0,Asturias
13,Capacity to Generate Local Resource,-,1.5212,1.7197,0.0777,0.0000,0.2404,0.7128,0.1056,0.1477,Asturias
14,Capacity of Health Services,-,0.1989,0.4772,0.2442,0.0000,0.1430,0.0730,0.1086,0.008,Asturias
15,Capacity of School Services,-,0.3687,0.3589,0.2625,0.0000,0.4144,0.0647,0.0425,0.0038,Asturias
16,Recognition of Performance,-,0.0000,0.3258,0.2625,0.0000,0.3023,0.1941,0.0000,0.0,Asturias
17,Getting Business Permits,-,-,0.0000,1.3471,0.0000,1.5288,1.5702,1.8599,0.5,Asturias
18,Peace and Order,-,0.1029,0.0747,0.0839,0.0000,0.1613,0.2679,0.0800,0.0001,Asturias
19,Social Protection,-,-,0.0071,0.9941,0.0000,2.1079,0.9478,0.0586,0.0,Asturias
20,Road Network,-,0.0002,0.0025,0.0010,0.0000,0.0296,0.0002,0.0920,0.0,Asturias
21,Distance to Ports,-,3.0248,3.1191,2.4274,0.0000,2.3649,2.2911,2.3259,0.0,Asturias
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.3438,2.1000,2.2188,0.225,Asturias
23,Transportation Vehicles,-,0.0683,0.0393,0.0365,0.0000,0.0041,0.0084,0.0162,0.0026,Asturias
24,Education,-,0.4174,0.3122,0.2227,0.0000,0.0724,0.0470,0.2337,0.0,Asturias
25,Health,-,0.0894,0.0000,0.0881,0.0000,0.1313,0.1948,0.0903,0.0654,Asturias
26,LGU Investment,-,0.2919,1.2528,0.0942,0.0000,0.1203,0.0807,0.1937,0.0002,Asturias
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1299,0.0056,Asturias
28,Information Technology Capacity,-,0.8932,1.2804,0.2480,0.0000,0.2500,0.5648,0.3804,0.087,Asturias
29,Financial Technology Capacity,-,0.0000,0.0000,0.4063,0.0000,0.3125,0.2500,0.1587,0.0455,Asturias
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,2.4286,1.9324,Asturias
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.5000,1.9998,Asturias
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2747,1.003,Asturias
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2674,1.0158,Asturias
34,Budget for DRRMP,-,-,-,0.0017,0.0000,0.1976,0.0712,0.0018,0.0,Asturias
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Asturias
36,Emergency Infrastructure,-,-,-,1.0070,0.0000,0.5613,0.5940,0.3455,0.4869,Asturias
37,Utilities,-,-,-,0.9928,0.0000,1.8763,1.8745,1.2620,1.5015,Asturias
38,Employed Population,-,-,-,0.1078,0.0000,0.1097,0.0848,0.0436,0.009,Asturias
39,Sanitary System,-,-,-,1.5649,0.0000,2.0477,1.9916,1.8751,1.5,Asturias
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Asturias
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Asturias
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Asturias
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0605,Asturias
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Asturias
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Asturias
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Asturias
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Asturias
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Asturias
49,New Technology,-,-,-,-,-,-,-,-,0.0,Asturias
