,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.3416,0.3839,0.2780,0.4349,0.0303,0.0278,0.0175,0.0917,0.052,Sariaya
1,Local Economy Growth,0.3714,0.2840,0.0945,0.0979,0.0093,0.0066,0.3296,0.0054,0.0,Sariaya
2,Active Establishments in the Locality,-,-,-,0.1690,0.4532,0.2257,0.3597,0.4802,0.317,Sariaya
3,Safety Compliant Business,-,-,-,0.2090,0.2743,0.1995,0.1527,0.3218,0.0,Sariaya
4,Employment Generation,0.3373,0.2804,0.2891,0.1545,0.2538,0.3872,0.3290,0.3891,0.2981,Sariaya
5,Cost of Living,3.4004,2.9554,4.0000,1.8243,0.6944,0.9127,1.3362,1.0625,1.9231,Sariaya
6,Cost of Doing Business,3.1099,3.6650,3.5078,2.1409,2.1750,2.1152,2.2118,2.2260,1.8849,Sariaya
7,Financial Deepening,1.0242,1.2661,1.1322,0.7449,0.1160,0.4044,0.3457,0.3542,0.4922,Sariaya
8,Productivity,0.0666,0.0073,0.0019,0.0086,0.0020,0.0020,0.2084,0.3093,0.1994,Sariaya
9,Presence of Business and Professional Organizations,0.0882,0.0144,0.0093,0.0064,0.0252,0.0419,0.1046,0.1054,0.0045,Sariaya
10,Compliance to National Directives,3.3333,3.3333,3.2164,2.2756,0.0000,2.4500,2.4621,2.3214,1.9643,Sariaya
11,Presence of Investment Promotion Unit,3.3333,3.3333,2.5000,0.0000,0.0000,1.8750,2.5000,2.5000,1.9231,Sariaya
12,Compliance to ARTA Citizens Charter,-,2.8127,1.7293,2.4021,0.0000,2.4028,2.4683,2.2418,2.0,Sariaya
13,Capacity to Generate Local Resource,0.0000,0.0000,1.7183,1.3181,0.0000,0.2203,0.4334,0.0407,0.0247,Sariaya
14,Capacity of Health Services,0.0750,0.1710,0.1802,0.1532,0.0000,0.2837,0.1602,0.2152,0.0019,Sariaya
15,Capacity of School Services,0.2752,0.5006,0.3853,0.1604,0.0000,0.5812,0.3368,0.3391,0.074,Sariaya
16,Recognition of Performance,0.1515,0.5556,0.1010,0.1604,0.0000,0.1867,0.1301,0.1838,0.2697,Sariaya
17,Getting Business Permits,-,-,1.1111,2.0494,0.0000,2.4883,2.4839,2.1380,2.0,Sariaya
18,Peace and Order,0.2841,0.0306,0.0128,0.0747,0.0000,0.0144,0.0144,0.0744,0.0,Sariaya
19,Social Protection,-,-,0.8328,0.6203,0.0000,0.9128,1.1523,1.1463,0.0011,Sariaya
20,Road Network,0.0113,0.0036,0.0042,0.0030,0.0000,0.0443,0.0015,0.0553,0.0014,Sariaya
21,Distance to Ports,2.1427,3.0420,2.8686,2.1656,0.0000,2.2250,2.4867,2.3062,1.8329,Sariaya
22,Availability of Basic Utilities,2.1212,2.0635,2.2222,1.6667,0.0000,2.1551,2.1688,2.2773,0.1158,Sariaya
23,Transportation Vehicles,0.1422,0.2936,0.5471,0.3280,0.0000,0.0685,0.0684,0.0527,0.0686,Sariaya
24,Education,0.2500,0.4066,0.1234,0.2317,0.0000,0.1803,0.3151,0.1002,0.1741,Sariaya
25,Health,0.2077,0.5368,0.6572,0.3863,0.0000,0.1854,0.2342,0.2165,0.2047,Sariaya
26,LGU Investment,2.0139,0.1815,0.4166,0.3268,0.0000,0.4918,1.4239,0.2975,0.0039,Sariaya
27,Accommodation Capacity,0.0000,0.0330,0.0070,0.0019,0.0000,0.0008,0.0012,0.0000,0.0103,Sariaya
28,Information Technology Capacity,0.2267,0.9175,1.5121,0.7862,0.0000,0.5922,0.6713,0.9091,0.326,Sariaya
29,Financial Technology Capacity,0.1619,0.3413,0.3155,0.2152,0.0000,0.1989,0.1848,0.1803,0.0776,Sariaya
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4318,1.9394,Sariaya
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Sariaya
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2625,1.008,Sariaya
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2555,1.005,Sariaya
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.3645,0.2835,0.0145,0.0,Sariaya
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sariaya
36,Emergency Infrastructure,-,-,-,1.1632,0.0000,0.6427,0.6300,0.4445,0.5026,Sariaya
37,Utilities,-,-,-,1.8237,0.0000,1.8734,1.8795,1.4383,1.5464,Sariaya
38,Employed Population,-,-,-,0.3594,0.0000,0.0162,0.0147,0.0183,0.0104,Sariaya
39,Sanitary System,-,-,-,1.5407,0.0000,2.0205,1.9988,1.8753,1.5082,Sariaya
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.08,Sariaya
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sariaya
42,STEM graduates,-,-,-,-,-,-,-,-,0.001,Sariaya
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0264,Sariaya
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sariaya
45,Internet Capability,-,-,-,-,-,-,-,-,1.1762,Sariaya
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0129,Sariaya
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Sariaya
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Sariaya
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sariaya
