,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
16,Recognition of Performance,0.4444,0.4496,0.1852,0.3374,0.2735,0.4177,0.2207,0.0498,0.1611,Kidapawan
17,Getting Business Permits,-,-,2.8632,2.0731,2.2446,2.3014,2.1354,2.0807,1.5,Kidapawan
18,Peace and Order,0.4796,3.3333,3.3333,1.4531,0.3194,0.5519,0.5959,0.3266,0.0007,Kidapawan
19,Social Protection,-,-,0.4504,0.7195,1.7232,0.7104,0.6119,0.5902,0.902,Kidapawan
20,Road Network,0.0000,0.0039,1.0381,0.0231,0.8613,0.7218,0.6505,0.3197,0.0246,Kidapawan
21,Distance to Ports,2.0708,2.2566,2.3849,1.5693,1.5034,1.4135,1.5012,1.5324,1.4867,Kidapawan
22,Availability of Basic Utilities,3.3333,3.3333,3.1639,2.4729,2.5000,2.5000,2.5000,2.5000,1.5062,Kidapawan
23,Transportation Vehicles,0.1902,0.3402,0.2372,0.2769,0.2317,0.1265,0.1076,0.0695,0.1169,Kidapawan
24,Education,0.4138,1.3089,0.9213,0.7091,0.7887,0.6365,0.4103,0.5033,0.4377,Kidapawan
25,Health,0.1674,1.4243,0.9642,1.1229,1.0160,0.6290,0.6095,0.4714,0.3289,Kidapawan
26,LGU Investment,0.9383,0.5710,0.3559,0.3645,0.9650,0.2785,0.3613,0.1454,0.0024,Kidapawan
27,Accommodation Capacity,0.0000,0.0000,0.0000,0.0000,0.0246,0.0180,0.0119,0.0250,0.0498,Kidapawan
28,Information Technology Capacity,0.6181,1.3735,1.8996,1.1006,1.1936,1.0330,1.0479,2.0833,0.1053,Kidapawan
29,Financial Technology Capacity,0.1108,0.5795,0.5526,0.4030,0.4263,0.4267,0.4640,0.2422,0.119,Kidapawan
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4995,2.4318,2.4200,1.8571,Kidapawan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4405,2.5000,2.5000,1.9444,Kidapawan
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2770,1.0243,Kidapawan
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2589,1.0047,Kidapawan
34,Budget for DRRMP,-,-,-,0.0760,0.2562,0.4454,0.3223,0.1444,0.071,Kidapawan
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Kidapawan
36,Emergency Infrastructure,-,-,-,0.8983,1.0107,0.5871,0.6732,0.4586,0.5039,Kidapawan
37,Utilities,-,-,-,1.0095,1.7061,1.9008,1.8919,1.2676,1.5055,Kidapawan
38,Employed Population,-,-,-,0.4160,0.0362,0.0383,0.0104,0.0090,0.0191,Kidapawan
39,Sanitary System,-,-,-,1.6206,1.5832,1.9407,1.9682,1.8838,1.5047,Kidapawan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1488,Kidapawan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0498,Kidapawan
42,STEM graduates,-,-,-,-,-,-,-,-,0.1293,Kidapawan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1606,Kidapawan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Kidapawan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0328,Kidapawan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.4204,Kidapawan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Kidapawan
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Kidapawan
49,New Technology,-,-,-,-,-,-,-,-,0.0383,Kidapawan
