,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0272,0.3086,0.3172,0.1493,0.2074,0.0772,0.0914,0.2592,0.1068,Consolacion
1,Local Economy Growth,0.0425,0.1044,0.0729,0.0037,0.0110,0.0038,0.3303,0.0032,0.0,Consolacion
2,Active Establishments in the Locality,-,-,-,0.0181,0.5638,0.3149,0.4408,0.4773,0.4267,Consolacion
3,Safety Compliant Business,-,-,-,0.2015,0.4114,0.4369,0.3183,0.3276,0.0,Consolacion
4,Employment Generation,0.0000,0.3242,0.2807,0.1654,0.1970,0.3183,0.2612,0.2925,0.2183,Consolacion
5,Cost of Living,3.4004,2.9070,2.6667,1.0473,1.4352,0.9524,1.3793,2.3750,1.899,Consolacion
6,Cost of Doing Business,3.3123,3.0378,2.8848,1.7672,1.7981,1.7282,1.7965,1.8861,1.6685,Consolacion
7,Financial Deepening,0.3259,1.3812,1.4040,0.8838,0.2007,0.6554,0.6883,0.6689,0.5942,Consolacion
8,Productivity,0.0000,0.0198,0.0112,0.0774,0.0135,0.0088,0.2166,0.4621,0.2417,Consolacion
9,Presence of Business and Professional Organizations,0.0301,0.0048,0.0031,0.0043,0.0017,0.0021,0.0045,0.0009,0.0006,Consolacion
10,Compliance to National Directives,3.3333,3.0000,3.1579,2.2115,0.0000,2.3500,2.3864,0.0000,1.9643,Consolacion
11,Presence of Investment Promotion Unit,3.3333,2.5000,3.3333,2.5000,0.0000,2.5000,2.5000,1.8750,1.9744,Consolacion
12,Compliance to ARTA Citizens Charter,-,2.4198,1.6746,2.2359,0.0000,2.2943,2.4110,2.2198,2.0,Consolacion
13,Capacity to Generate Local Resource,0.0000,1.4710,1.7546,0.6507,0.0000,0.3301,0.4734,0.0625,0.0317,Consolacion
14,Capacity of Health Services,0.0643,0.2755,0.1528,0.3123,0.0000,0.3276,0.3775,0.3598,0.0025,Consolacion
15,Capacity of School Services,0.0000,1.0349,1.0613,0.1970,0.0000,0.5180,0.2727,0.0876,0.0734,Consolacion
16,Recognition of Performance,0.0000,0.0000,0.3391,0.1970,0.0000,0.2715,0.0402,0.0000,0.2013,Consolacion
17,Getting Business Permits,-,-,0.0000,1.3611,0.0000,2.4128,2.3420,1.4375,0.5,Consolacion
18,Peace and Order,0.1609,0.0398,0.0118,0.1100,0.0000,0.0204,0.0180,0.0413,0.0218,Consolacion
19,Social Protection,-,-,0.0045,0.4288,0.0000,0.9623,0.5224,0.4877,0.0015,Consolacion
20,Road Network,0.0000,0.0004,0.0005,0.0003,0.0000,0.0051,0.0000,0.0084,0.0007,Consolacion
21,Distance to Ports,3.2767,3.2762,3.2422,2.4384,0.0000,2.4655,2.4711,2.4808,1.9598,Consolacion
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4780,2.4844,2.4820,0.0038,Consolacion
23,Transportation Vehicles,0.0000,0.0187,0.1414,0.0786,0.0000,0.0576,0.0553,0.0700,0.0382,Consolacion
24,Education,0.2587,0.3900,0.1569,0.2308,0.0000,0.1512,0.1189,0.1441,0.1261,Consolacion
25,Health,0.0000,0.3262,0.6694,0.5647,0.0000,0.2415,0.2680,0.2662,0.2377,Consolacion
26,LGU Investment,1.0725,0.0000,0.0000,2.2655,0.0000,0.5136,0.2917,0.0226,0.0007,Consolacion
27,Accommodation Capacity,0.0000,0.0747,0.0000,0.0000,0.0000,0.0154,0.0287,0.0045,0.0,Consolacion
28,Information Technology Capacity,0.0000,0.3670,0.9710,0.4129,0.0000,0.3127,0.3671,0.5000,0.1322,Consolacion
29,Financial Technology Capacity,0.4540,0.5741,0.2446,0.2684,0.0000,0.4915,0.6445,0.6445,0.2586,Consolacion
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3846,2.3846,2.2500,1.8182,Consolacion
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Consolacion
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.3375,1.008,Consolacion
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2555,1.005,Consolacion
34,Budget for DRRMP,-,-,-,0.0108,0.0000,0.3518,0.2475,0.0165,0.0,Consolacion
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Consolacion
36,Emergency Infrastructure,-,-,-,0.9316,0.0000,0.8359,0.7743,0.4506,0.5867,Consolacion
37,Utilities,-,-,-,0.9981,0.0000,1.8798,1.8847,1.2834,1.5109,Consolacion
38,Employed Population,-,-,-,0.1989,0.0000,0.0064,0.0382,0.1767,0.1306,Consolacion
39,Sanitary System,-,-,-,1.5056,0.0000,1.9882,2.0372,1.8795,1.5041,Consolacion
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Consolacion
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Consolacion
42,STEM graduates,-,-,-,-,-,-,-,-,0.0027,Consolacion
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0704,Consolacion
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Consolacion
45,Internet Capability,-,-,-,-,-,-,-,-,1.0714,Consolacion
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0002,Consolacion
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Consolacion
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Consolacion
49,New Technology,-,-,-,-,-,-,-,-,0.0,Consolacion
