,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.1407,0.0016,0.0063,0.0070,0.0304,0.0761,0.0481,Sagada
1,Local Economy Growth,-,0.0000,0.0827,0.0025,0.0021,0.0011,0.0313,0.0179,0.0,Sagada
2,Active Establishments in the Locality,-,-,-,0.3441,0.0035,0.2591,0.6258,0.9524,0.5191,Sagada
3,Safety Compliant Business,-,-,-,0.2671,0.1337,0.2889,0.8411,0.8168,0.4573,Sagada
4,Employment Generation,-,0.0000,0.2471,0.2499,0.0944,0.2132,0.7198,0.3039,0.372,Sagada
5,Cost of Living,-,3.6325,1.1667,0.5172,1.5278,2.2500,0.8607,1.5625,1.0526,Sagada
6,Cost of Doing Business,-,1.0229,3.5574,1.7778,1.2912,1.9970,2.1911,1.8238,1.6435,Sagada
7,Financial Deepening,-,0.0000,0.8488,0.1058,0.0252,0.0084,0.2619,0.1852,0.2457,Sagada
8,Productivity,-,0.0000,0.0051,0.0004,0.0030,0.1437,0.0840,0.1971,0.2477,Sagada
9,Presence of Business and Professional Organizations,-,0.0000,0.0260,0.0020,0.0000,0.0038,0.0464,0.0680,0.0607,Sagada
10,Compliance to National Directives,-,0.0000,2.6431,2.3684,0.0000,2.4988,2.4306,2.2024,1.7273,Sagada
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9981,Sagada
12,Compliance to ARTA Citizens Charter,-,0.0000,1.4987,2.0668,0.0000,2.1589,2.2498,1.8601,2.0,Sagada
13,Capacity to Generate Local Resource,-,0.5868,0.3735,0.2770,0.0000,0.0332,0.1170,0.0084,0.0033,Sagada
14,Capacity of Health Services,-,0.0000,0.2280,0.2004,0.0000,0.0750,0.7937,1.1476,0.001,Sagada
15,Capacity of School Services,-,0.0000,0.6171,0.3275,0.0000,0.1860,0.1420,0.0494,0.02,Sagada
16,Recognition of Performance,-,0.5556,0.0000,0.3275,0.0000,0.0735,0.0417,0.0000,0.0,Sagada
17,Getting Business Permits,-,-,1.1111,1.5453,0.0000,2.1981,1.5139,1.8545,1.5,Sagada
18,Peace and Order,-,0.3079,0.3471,0.4377,0.0000,0.3226,0.5921,0.4583,0.0001,Sagada
19,Social Protection,-,-,0.0227,0.5465,0.0000,0.2766,0.0975,0.7230,0.1199,Sagada
20,Road Network,-,0.0000,0.0025,0.0008,0.0000,0.0600,0.0061,0.0317,0.0,Sagada
21,Distance to Ports,-,0.0000,2.8022,2.1204,0.0000,1.8648,1.6665,1.7930,1.3816,Sagada
22,Availability of Basic Utilities,-,0.0000,3.3333,2.5000,0.0000,1.8500,1.8750,1.2188,0.5114,Sagada
23,Transportation Vehicles,-,0.0000,0.0216,0.0122,0.0000,0.0036,0.0014,0.0031,0.0065,Sagada
24,Education,-,0.0000,0.2445,0.1579,0.0000,0.0644,0.2062,0.2461,0.1302,Sagada
25,Health,-,0.0000,0.1884,0.1053,0.0000,0.0329,0.3749,0.4621,0.4511,Sagada
26,LGU Investment,-,0.0000,0.0000,0.0715,0.0000,0.0490,0.2538,0.3326,0.0018,Sagada
27,Accommodation Capacity,-,0.0000,0.0000,0.0164,0.0000,0.0235,0.5445,0.2415,0.4889,Sagada
28,Information Technology Capacity,-,0.0000,0.3704,0.3770,0.0000,0.2097,0.4167,1.2500,0.25,Sagada
29,Financial Technology Capacity,-,0.0000,0.2381,0.6563,0.0000,0.3668,0.5962,0.2039,0.1525,Sagada
30,Land Use Plan,-,-,-,1.8750,0.0000,1.0000,2.5000,2.4808,1.9583,Sagada
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.3333,2.4762,1.9995,Sagada
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.4107,1.2544,1.0691,Sagada
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3068,1.0455,Sagada
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0879,0.2598,0.0032,0.0017,Sagada
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Sagada
36,Emergency Infrastructure,-,-,-,0.8349,0.0000,0.0116,0.1996,0.1956,0.5749,Sagada
37,Utilities,-,-,-,0.6965,0.0000,1.5614,1.2306,1.2916,1.5044,Sagada
38,Employed Population,-,-,-,0.2299,0.0000,0.0975,0.2669,0.1208,0.1047,Sagada
39,Sanitary System,-,-,-,1.0000,0.0000,1.0076,1.0007,1.8768,1.5001,Sagada
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0093,Sagada
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sagada
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sagada
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.3556,Sagada
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sagada
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Sagada
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sagada
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Sagada
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Sagada
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sagada
