,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0022,0.0817,0.0381,0.0021,0.0044,0.0063,0.0030,0.0042,0.0025,New Bataan
1,Local Economy Growth,0.0028,0.4051,0.0468,0.0046,0.0179,0.0122,0.3296,0.0019,0.0,New Bataan
2,Active Establishments in the Locality,-,-,-,0.0800,0.2216,0.0850,0.0673,0.1116,0.0908,New Bataan
3,Safety Compliant Business,-,-,-,0.0140,0.0025,0.1117,0.0441,0.1994,0.0,New Bataan
4,Employment Generation,0.0000,0.0493,0.0302,0.0224,0.0426,0.0357,0.0236,0.0305,0.0338,New Bataan
5,Cost of Living,3.2567,3.2461,2.6667,0.5743,1.0648,1.2698,0.6897,2.4688,1.8548,New Bataan
6,Cost of Doing Business,1.2053,3.3973,3.4117,2.2334,2.0373,1.7374,2.1200,2.0891,1.878,New Bataan
7,Financial Deepening,0.0000,0.2532,0.3170,0.2146,0.0331,0.0755,0.0620,0.0605,0.0602,New Bataan
8,Productivity,0.0000,0.0018,0.0020,0.0096,0.0027,0.0002,0.0121,0.0101,0.0188,New Bataan
9,Presence of Business and Professional Organizations,0.0000,0.2395,0.1543,0.7674,0.6145,0.2616,1.2444,1.4975,0.1904,New Bataan
10,Compliance to National Directives,3.3333,3.3333,3.3041,2.4038,0.0000,2.4500,2.4621,2.3810,1.8929,New Bataan
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,2.5000,0.0000,2.5000,1.8750,2.5000,1.9231,New Bataan
12,Compliance to ARTA Citizens Charter,-,2.6540,1.7020,2.2811,0.0000,1.9152,2.4353,2.1646,2.0,New Bataan
13,Capacity to Generate Local Resource,0.5204,0.5582,0.0395,1.4518,0.0000,0.0220,0.0121,0.0039,0.0019,New Bataan
14,Capacity of Health Services,0.0000,0.1122,0.0878,0.0508,0.0000,0.0810,0.0389,0.0655,0.0011,New Bataan
15,Capacity of School Services,0.2597,0.7276,0.7642,0.0000,0.0000,0.2805,0.0614,0.0258,0.0252,New Bataan
16,Recognition of Performance,0.0000,0.0000,0.0000,0.0000,0.0000,0.3950,0.0000,0.0000,0.0095,New Bataan
17,Getting Business Permits,-,-,0.0000,0.9159,0.0000,2.4093,2.4909,2.1417,2.0,New Bataan
18,Peace and Order,0.5466,0.0699,0.0455,0.2667,0.0000,0.0144,0.0108,0.0354,0.0565,New Bataan
19,Social Protection,-,-,0.0998,0.0867,0.0000,0.0902,0.0918,0.2548,0.0014,New Bataan
20,Road Network,0.0000,0.0012,0.0010,0.0011,0.0000,0.0907,0.0036,0.1267,0.0,New Bataan
21,Distance to Ports,2.8304,2.3643,2.0482,1.8788,0.0000,1.9503,2.2773,2.2563,1.5707,New Bataan
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.4685,2.3375,2.3004,0.0044,New Bataan
23,Transportation Vehicles,0.0000,0.0191,0.0362,0.0316,0.0000,0.0069,0.0050,0.0081,0.0025,New Bataan
24,Education,0.1568,0.4164,0.0500,0.0627,0.0000,0.0746,0.2077,0.0913,0.0769,New Bataan
25,Health,0.0000,0.0180,0.0310,0.1333,0.0000,0.1637,0.0125,0.0529,0.0407,New Bataan
26,LGU Investment,0.4398,0.0000,0.5101,0.3656,0.0000,0.2000,0.0887,0.0159,0.0008,New Bataan
27,Accommodation Capacity,0.0000,0.0156,0.0000,0.0000,0.0000,0.0745,0.0016,0.0069,0.0192,New Bataan
28,Information Technology Capacity,0.0000,0.2941,0.3188,0.4725,0.0000,0.2915,0.3142,0.1364,0.0352,New Bataan
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0000,0.0000,0.0481,0.0240,0.0676,0.0086,New Bataan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4744,2.4091,1.9848,New Bataan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4737,1.9998,New Bataan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.0833,0.0000,1.0,New Bataan
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2518,1.0012,New Bataan
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.2005,0.1445,0.0215,0.0,New Bataan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,New Bataan
36,Emergency Infrastructure,-,-,-,0.9400,0.0000,0.4843,0.4632,0.2449,0.373,New Bataan
37,Utilities,-,-,-,0.9866,0.0000,1.8819,1.2468,1.2489,1.5002,New Bataan
38,Employed Population,-,-,-,0.1859,0.0000,0.0645,0.2065,0.0429,0.0494,New Bataan
39,Sanitary System,-,-,-,1.0771,0.0000,2.0057,1.9988,1.8753,1.5002,New Bataan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0015,New Bataan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,New Bataan
42,STEM graduates,-,-,-,-,-,-,-,-,0.003,New Bataan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0255,New Bataan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,New Bataan
45,Internet Capability,-,-,-,-,-,-,-,-,0.019,New Bataan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0034,New Bataan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,New Bataan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,New Bataan
49,New Technology,-,-,-,-,-,-,-,-,0.0,New Bataan
