,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0000,0.0075,0.0000,0.0093,0.0157,0.0000,0.0026,Mapandan
1,Local Economy Growth,-,-,0.0000,0.0000,0.0000,0.0016,1.0285,0.0000,0.0004,Mapandan
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.2425,0.3389,0.7410,0.4117,Mapandan
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.3206,0.7238,0.0000,0.2469,Mapandan
4,Employment Generation,-,-,0.0000,0.0000,0.0000,0.2065,0.1906,0.0000,0.5164,Mapandan
5,Cost of Living,-,-,3.0833,1.5517,1.8056,1.2500,1.0938,1.3750,1.9995,Mapandan
6,Cost of Doing Business,-,-,1.7194,1.1730,0.9994,1.7117,2.3022,2.3949,1.2592,Mapandan
7,Financial Deepening,-,-,0.8488,0.1852,0.0545,0.2918,0.3112,0.3706,0.1491,Mapandan
8,Productivity,-,-,0.0000,0.0000,0.0000,0.1470,0.1099,0.0000,0.1487,Mapandan
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Mapandan
10,Compliance to National Directives,-,-,0.2222,2.3684,0.0000,2.4981,2.3929,2.3214,0.7692,Mapandan
11,Presence of Investment Promotion Unit,-,-,0.0000,1.2500,0.0000,0.0000,0.0000,0.0000,0.0,Mapandan
12,Compliance to ARTA Citizens Charter,-,-,1.2248,2.3461,0.0000,2.3612,2.4768,2.2126,2.0,Mapandan
13,Capacity to Generate Local Resource,-,-,1.7185,0.4463,0.0000,0.0735,0.2638,0.0709,0.036,Mapandan
14,Capacity of Health Services,-,-,0.1674,0.1279,0.0000,0.0207,0.0391,0.0359,0.1097,Mapandan
15,Capacity of School Services,-,-,0.0000,0.0000,0.0000,0.5406,0.1062,0.0935,0.0077,Mapandan
16,Recognition of Performance,-,-,0.0877,0.0000,0.0000,0.1389,0.2917,0.0000,0.075,Mapandan
17,Getting Business Permits,-,-,0.0000,1.4661,0.0000,1.5288,2.4942,1.5530,2.0,Mapandan
18,Peace and Order,-,-,0.2118,0.2040,0.0000,0.3341,0.3571,0.1293,0.0002,Mapandan
19,Social Protection,-,-,0.0730,1.5365,0.0000,1.5366,0.6973,0.2266,0.0029,Mapandan
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0152,0.0004,0.0059,0.0002,Mapandan
21,Distance to Ports,-,-,3.0552,2.3894,0.0000,2.4174,2.4059,2.1529,1.9594,Mapandan
22,Availability of Basic Utilities,-,-,1.6667,1.2500,0.0000,2.2584,1.9243,2.1743,0.2245,Mapandan
23,Transportation Vehicles,-,-,0.0508,0.0295,0.0000,0.0082,0.0021,0.0356,0.005,Mapandan
24,Education,-,-,0.2441,0.8453,0.0000,0.1566,0.0731,0.1691,0.1271,Mapandan
25,Health,-,-,0.0673,0.0307,0.0000,0.1932,0.1431,0.1833,0.2466,Mapandan
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0706,0.0526,0.0885,0.0001,Mapandan
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Mapandan
28,Information Technology Capacity,-,-,0.6138,0.5754,0.0000,0.4264,0.5694,0.7609,0.2174,Mapandan
29,Financial Technology Capacity,-,-,0.0000,0.2500,0.0000,0.3125,0.2500,0.0694,0.0455,Mapandan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4714,0.3784,Mapandan
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4537,2.5000,2.5000,1.9998,Mapandan
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.2321,2.5000,1.2582,1.002,Mapandan
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2525,1.002,Mapandan
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.1293,0.0437,0.0025,0.0,Mapandan
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Mapandan
36,Emergency Infrastructure,-,-,-,0.9496,0.0000,0.5347,0.4912,0.2692,0.3812,Mapandan
37,Utilities,-,-,-,1.0035,0.0000,1.8823,1.8766,1.2718,1.4997,Mapandan
38,Employed Population,-,-,-,0.0473,0.0000,0.0000,0.0518,0.0497,0.0365,Mapandan
39,Sanitary System,-,-,-,1.0000,0.0000,1.0379,1.4919,1.2501,1.5,Mapandan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0513,Mapandan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0007,Mapandan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mapandan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0086,Mapandan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Mapandan
45,Internet Capability,-,-,-,-,-,-,-,-,0.1087,Mapandan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0378,Mapandan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mapandan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Mapandan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mapandan
