,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0013,0.0003,Datu Saudi-Ampatuan
1,Local Economy Growth,-,-,-,-,-,-,-,0.0285,0.0002,Datu Saudi-Ampatuan
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.3119,0.0722,Datu Saudi-Ampatuan
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0897,0.0362,Datu Saudi-Ampatuan
4,Employment Generation,-,-,-,-,-,-,-,0.0000,0.0954,Datu Saudi-Ampatuan
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.9995,Datu Saudi-Ampatuan
6,Cost of Doing Business,-,-,-,-,-,-,-,2.2078,1.911,Datu Saudi-Ampatuan
7,Financial Deepening,-,-,-,-,-,-,-,0.0314,0.019,Datu Saudi-Ampatuan
8,Productivity,-,-,-,-,-,-,-,0.0004,0.0214,Datu Saudi-Ampatuan
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0,Datu Saudi-Ampatuan
10,Compliance to National Directives,-,-,-,-,-,-,-,2.4643,1.9615,Datu Saudi-Ampatuan
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,0.0000,1.3334,Datu Saudi-Ampatuan
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.2126,2.0,Datu Saudi-Ampatuan
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0092,0.0897,Datu Saudi-Ampatuan
14,Capacity of Health Services,-,-,-,-,-,-,-,0.0629,0.039,Datu Saudi-Ampatuan
15,Capacity of School Services,-,-,-,-,-,-,-,0.1500,0.0096,Datu Saudi-Ampatuan
16,Recognition of Performance,-,-,-,-,-,-,-,0.0000,0.2334,Datu Saudi-Ampatuan
17,Getting Business Permits,-,-,-,-,-,-,-,1.8655,1.0,Datu Saudi-Ampatuan
18,Peace and Order,-,-,-,-,-,-,-,0.1170,0.1584,Datu Saudi-Ampatuan
19,Social Protection,-,-,-,-,-,-,-,0.0000,1.323,Datu Saudi-Ampatuan
20,Road Network,-,-,-,-,-,-,-,0.0255,0.0006,Datu Saudi-Ampatuan
21,Distance to Ports,-,-,-,-,-,-,-,2.3793,1.947,Datu Saudi-Ampatuan
22,Availability of Basic Utilities,-,-,-,-,-,-,-,1.0625,0.4562,Datu Saudi-Ampatuan
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0441,0.0113,Datu Saudi-Ampatuan
24,Education,-,-,-,-,-,-,-,0.1274,0.0513,Datu Saudi-Ampatuan
25,Health,-,-,-,-,-,-,-,0.1080,0.0713,Datu Saudi-Ampatuan
26,LGU Investment,-,-,-,-,-,-,-,0.0783,0.0001,Datu Saudi-Ampatuan
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Datu Saudi-Ampatuan
28,Information Technology Capacity,-,-,-,-,-,-,-,0.1087,0.2174,Datu Saudi-Ampatuan
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Datu Saudi-Ampatuan
30,Land Use Plan,-,-,-,-,-,-,-,2.4571,1.9324,Datu Saudi-Ampatuan
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.5000,1.9998,Datu Saudi-Ampatuan
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2911,1.002,Datu Saudi-Ampatuan
33,Early Warning System,-,-,-,-,-,-,-,1.2525,1.002,Datu Saudi-Ampatuan
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0010,0.0,Datu Saudi-Ampatuan
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Datu Saudi-Ampatuan
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2539,0.3908,Datu Saudi-Ampatuan
37,Utilities,-,-,-,-,-,-,-,1.2497,1.4998,Datu Saudi-Ampatuan
38,Employed Population,-,-,-,-,-,-,-,0.0218,0.0056,Datu Saudi-Ampatuan
39,Sanitary System,-,-,-,-,-,-,-,1.2500,1.5,Datu Saudi-Ampatuan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
45,Internet Capability,-,-,-,-,-,-,-,-,1.1087,Datu Saudi-Ampatuan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Datu Saudi-Ampatuan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Datu Saudi-Ampatuan
