,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0738,0.0203,0.0568,0.0027,0.0123,0.0032,0.0203,0.0946,0.0422,Bunawan
1,Local Economy Growth,0.2217,0.1312,0.1318,0.0011,0.0302,0.0032,0.3312,0.0025,0.0,Bunawan
2,Active Establishments in the Locality,-,-,-,0.0567,0.0686,0.0366,0.0616,0.0757,0.0,Bunawan
3,Safety Compliant Business,-,-,-,0.0498,0.0574,0.0427,0.0444,0.0535,0.0,Bunawan
4,Employment Generation,0.0924,0.0000,0.1742,0.0632,0.0718,0.1128,0.0977,0.0966,0.0718,Bunawan
5,Cost of Living,3.2088,2.4709,1.0833,1.6216,1.5741,1.5873,1.7241,1.7813,1.8029,Bunawan
6,Cost of Doing Business,3.3511,3.1573,3.5816,2.2370,2.1343,1.9480,2.0998,2.3330,1.8961,Bunawan
7,Financial Deepening,0.2561,0.2762,0.2491,0.0758,0.0239,0.0701,0.0796,0.0750,0.0636,Bunawan
8,Productivity,0.0000,0.0000,0.0040,0.0034,0.0025,0.0020,0.1055,0.1823,0.1018,Bunawan
9,Presence of Business and Professional Organizations,0.0108,0.0000,0.0586,0.0408,0.0084,0.0000,0.0328,0.0694,0.0173,Bunawan
10,Compliance to National Directives,2.6667,2.6667,1.1111,2.4038,0.0000,2.4000,2.4242,2.2619,1.8214,Bunawan
11,Presence of Investment Promotion Unit,1.6667,1.6667,0.8333,2.5000,0.0000,2.5000,2.5000,2.5000,1.6924,Bunawan
12,Compliance to ARTA Citizens Charter,-,2.9841,2.0571,2.3321,0.0000,2.4399,2.4743,2.3110,2.0,Bunawan
13,Capacity to Generate Local Resource,0.2339,1.6968,0.7074,0.6556,0.0000,0.1895,0.1682,0.0408,0.0171,Bunawan
14,Capacity of Health Services,0.2061,0.2679,0.1879,0.2324,0.0000,0.0705,0.0545,0.2394,0.0048,Bunawan
15,Capacity of School Services,0.4896,0.8064,0.6894,0.1753,0.0000,0.1223,0.0472,0.0863,0.0513,Bunawan
16,Recognition of Performance,0.0000,0.2381,0.1515,0.1753,0.0000,0.0000,0.0000,0.1305,0.0291,Bunawan
17,Getting Business Permits,-,-,0.0000,2.1784,0.0000,1.6562,1.6529,1.5370,0.5,Bunawan
18,Peace and Order,0.4337,0.3100,0.3472,0.4763,0.0000,0.0156,0.0120,0.0366,0.0001,Bunawan
19,Social Protection,-,-,0.3407,0.1540,0.0000,0.1572,0.1592,0.1037,0.0013,Bunawan
20,Road Network,0.0002,0.0007,0.0008,0.0004,0.0000,0.0646,0.0013,0.0115,0.0002,Bunawan
21,Distance to Ports,2.6353,3.0732,2.8329,2.1583,0.0000,2.2421,2.4980,2.3174,1.8558,Bunawan
22,Availability of Basic Utilities,3.3333,3.3333,2.2222,1.6667,0.0000,2.0561,2.0819,2.1789,0.0785,Bunawan
23,Transportation Vehicles,0.0282,0.0416,0.0539,0.0244,0.0000,0.0060,0.0044,0.0058,0.0066,Bunawan
24,Education,0.0958,0.1353,0.0340,0.0408,0.0000,0.0795,0.0835,0.1270,0.0743,Bunawan
25,Health,0.0379,0.1621,0.1655,0.1521,0.0000,0.1316,0.0853,0.1778,0.1781,Bunawan
26,LGU Investment,1.2654,0.0000,0.0000,0.5269,0.0000,0.1938,0.0880,0.0163,0.0053,Bunawan
27,Accommodation Capacity,0.0000,0.0052,0.0027,0.0112,0.0000,0.0069,0.0041,0.0000,0.0106,Bunawan
28,Information Technology Capacity,0.0000,0.6938,0.2077,0.2275,0.0000,0.1935,0.3390,0.2727,0.0352,Bunawan
29,Financial Technology Capacity,0.0000,0.0000,0.0725,0.0532,0.0000,0.0481,0.0481,0.0962,0.0345,Bunawan
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4091,1.9242,Bunawan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.3947,1.9988,Bunawan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,0.0000,1.018,Bunawan
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,0.0000,1.0211,Bunawan
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.0599,0.0995,0.0810,0.0001,Bunawan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bunawan
36,Emergency Infrastructure,-,-,-,0.8733,0.0000,0.4933,0.4679,0.2475,0.3639,Bunawan
37,Utilities,-,-,-,0.9873,0.0000,1.8728,1.8689,1.2580,1.5049,Bunawan
38,Employed Population,-,-,-,0.0561,0.0000,0.0111,0.0468,0.0057,0.0618,Bunawan
39,Sanitary System,-,-,-,1.5809,0.0000,1.9889,1.9877,1.8751,1.5002,Bunawan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0836,Bunawan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bunawan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0156,Bunawan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0026,Bunawan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Bunawan
45,Internet Capability,-,-,-,-,-,-,-,-,0.0333,Bunawan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0369,Bunawan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Bunawan
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Bunawan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bunawan
