,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0144,0.0108,0.0242,0.0007,0.0025,0.0006,0.0018,0.0009,0.0009,La Paz (AS)
1,Local Economy Growth,0.1737,0.2914,0.1218,0.0019,0.0478,0.0006,0.3335,0.0024,0.0001,La Paz (AS)
2,Active Establishments in the Locality,-,-,-,0.0151,0.0367,0.0226,0.0486,0.0728,0.0064,La Paz (AS)
3,Safety Compliant Business,-,-,-,0.0158,0.0181,0.0149,0.0251,0.0288,0.0,La Paz (AS)
4,Employment Generation,0.0145,0.0059,0.0151,0.0048,0.0073,0.0091,0.0138,0.0449,0.0239,La Paz (AS)
5,Cost of Living,3.2088,2.4709,1.0833,1.6216,1.5741,1.5873,1.7241,1.7813,1.8029,La Paz (AS)
6,Cost of Doing Business,3.4532,3.1947,3.0792,1.7481,1.8322,2.1356,2.2791,2.2170,1.9011,La Paz (AS)
7,Financial Deepening,0.1164,0.1381,0.1359,0.0126,0.0092,0.0409,0.0516,0.1236,0.1161,La Paz (AS)
8,Productivity,0.0224,0.0029,0.0011,0.0089,0.0014,0.0000,0.0065,0.0113,0.0085,La Paz (AS)
9,Presence of Business and Professional Organizations,0.0301,0.1820,0.1173,0.0602,0.0168,0.0071,0.0163,0.0422,0.0223,La Paz (AS)
10,Compliance to National Directives,1.8333,2.1667,3.3333,1.2500,0.0000,2.3500,2.3864,2.2024,1.8214,La Paz (AS)
11,Presence of Investment Promotion Unit,1.6667,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8206,La Paz (AS)
12,Compliance to ARTA Citizens Charter,-,2.5321,1.4765,2.1590,0.0000,2.3133,2.4612,2.0392,2.0,La Paz (AS)
13,Capacity to Generate Local Resource,0.0032,0.9553,0.5851,0.3458,0.0000,0.0108,0.0057,0.0008,0.0005,La Paz (AS)
14,Capacity of Health Services,0.0214,0.1603,0.1238,0.0771,0.0000,0.0129,0.0124,0.0199,0.0005,La Paz (AS)
15,Capacity of School Services,0.4469,0.6575,0.3714,0.1177,0.0000,0.0646,0.0304,0.0089,0.0013,La Paz (AS)
16,Recognition of Performance,0.0000,0.0000,0.0000,0.1177,0.0000,0.0893,0.0023,0.1563,0.0769,La Paz (AS)
17,Getting Business Permits,-,-,0.0000,1.1205,0.0000,1.5760,1.5190,1.8293,1.5,La Paz (AS)
