,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.4556,0.0003,0.0021,0.0077,0.0043,0.0067,0.0005,Bontoc (SL)
1,Local Economy Growth,-,-,0.0801,0.0013,0.0024,0.0024,1.0368,0.0030,0.002,Bontoc (SL)
2,Active Establishments in the Locality,-,-,-,0.0005,0.0036,0.2594,0.3273,0.3674,0.4563,Bontoc (SL)
3,Safety Compliant Business,-,-,-,0.3716,0.1686,0.3406,0.3110,0.7534,0.5846,Bontoc (SL)
4,Employment Generation,-,-,0.1608,0.0518,0.0498,0.0662,0.0450,0.1812,0.0815,Bontoc (SL)
5,Cost of Living,-,-,0.0000,0.6897,0.9259,2.5000,1.9792,1.5625,1.9994,Bontoc (SL)
6,Cost of Doing Business,-,-,3.2661,1.9685,1.7649,0.7097,2.3168,2.3128,1.5612,Bontoc (SL)
7,Financial Deepening,-,-,0.3858,0.1455,0.0378,0.0840,0.1365,0.1582,0.0609,Bontoc (SL)
8,Productivity,-,-,0.0001,0.0000,0.0001,0.0349,0.0254,0.1421,0.0239,Bontoc (SL)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.5475,0.9047,0.0000,0.0,Bontoc (SL)
10,Compliance to National Directives,-,-,3.3333,0.0000,0.0000,2.4988,2.4286,2.3571,1.8077,Bontoc (SL)
11,Presence of Investment Promotion Unit,-,-,3.3333,1.8750,0.0000,0.0000,2.5000,0.0000,1.3301,Bontoc (SL)
12,Compliance to ARTA Citizens Charter,-,-,2.2280,2.2336,0.0000,2.3324,2.4968,2.1667,2.0,Bontoc (SL)
13,Capacity to Generate Local Resource,-,-,0.4073,1.2189,0.0000,0.0574,0.0412,0.0260,0.0205,Bontoc (SL)
14,Capacity of Health Services,-,-,0.0837,0.0465,0.0000,0.0250,0.0244,0.0226,0.0071,Bontoc (SL)
15,Capacity of School Services,-,-,0.0000,0.0848,0.0000,0.0000,0.0560,0.1188,0.0613,Bontoc (SL)
16,Recognition of Performance,-,-,0.0000,0.0848,0.0000,0.0000,0.0638,0.0987,0.162,Bontoc (SL)
17,Getting Business Permits,-,-,0.0000,1.8903,0.0000,1.6106,1.6625,2.1758,2.0,Bontoc (SL)
18,Peace and Order,-,-,0.0772,0.1500,0.0000,0.2074,0.3061,0.1108,0.1505,Bontoc (SL)
19,Social Protection,-,-,0.0000,0.6105,0.0000,0.9240,0.6649,0.0041,0.8392,Bontoc (SL)
20,Road Network,-,-,0.0054,0.0013,0.0000,0.0000,0.0005,0.0464,0.004,Bontoc (SL)
21,Distance to Ports,-,-,0.7446,1.5711,0.0000,0.6217,2.1549,1.3299,1.9931,Bontoc (SL)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,0.6250,2.1688,2.5000,0.4436,Bontoc (SL)
23,Transportation Vehicles,-,-,0.0094,0.0061,0.0000,0.0000,0.0044,0.0110,0.0013,Bontoc (SL)
24,Education,-,-,0.1805,0.1393,0.0000,0.0000,0.0616,0.0422,0.0818,Bontoc (SL)
25,Health,-,-,0.0000,0.0192,0.0000,0.0434,0.0253,0.0000,0.0,Bontoc (SL)
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0000,0.0663,0.1035,0.0002,Bontoc (SL)
27,Accommodation Capacity,-,-,0.0000,0.0121,0.0000,0.0000,0.0000,0.0000,0.0028,Bontoc (SL)
28,Information Technology Capacity,-,-,0.7249,0.6349,0.0000,0.0000,0.5000,0.2174,0.1739,Bontoc (SL)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0694,0.0455,Bontoc (SL)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4231,1.9143,1.9324,Bontoc (SL)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,1.6667,2.3611,1.9706,1.9995,Bontoc (SL)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,1.7500,1.2829,1.002,Bontoc (SL)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2575,1.0099,Bontoc (SL)
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.0737,0.0343,0.0025,0.0,Bontoc (SL)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bontoc (SL)
36,Emergency Infrastructure,-,-,-,0.8664,0.0000,0.1427,0.5419,0.2785,0.3906,Bontoc (SL)
37,Utilities,-,-,-,1.0491,0.0000,1.2503,1.8741,1.2464,1.4987,Bontoc (SL)
38,Employed Population,-,-,-,0.0953,0.0000,0.0366,0.0283,0.0131,0.0061,Bontoc (SL)
