,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1407,0.1692,0.0006,0.0061,0.0076,0.0268,0.0361,0.017,Iba
1,Local Economy Growth,-,0.3617,0.1355,0.0021,0.0042,0.0020,0.0312,0.0132,0.0,Iba
2,Active Establishments in the Locality,-,-,-,0.1930,0.0024,0.1800,0.4781,0.4473,0.2529,Iba
3,Safety Compliant Business,-,-,-,0.3640,0.2695,0.1208,0.2987,0.3056,0.499,Iba
4,Employment Generation,-,0.2251,0.1554,0.0959,0.0465,0.1528,0.3999,0.1493,0.2302,Iba
5,Cost of Living,-,2.5107,2.5000,1.4224,0.6481,1.7500,1.0656,1.6875,1.3421,Iba
6,Cost of Doing Business,-,3.0825,2.7840,1.3923,1.3981,1.4342,1.4208,1.6209,1.5003,Iba
7,Financial Deepening,-,0.1412,0.2315,0.0397,0.0168,0.0783,0.2381,0.1518,0.0279,Iba
8,Productivity,-,0.0221,0.0064,0.0007,0.0032,0.0736,0.2165,0.0958,0.1466,Iba
9,Presence of Business and Professional Organizations,-,0.0071,0.0130,0.0010,0.0076,0.0704,0.0668,0.0476,0.0185,Iba
10,Compliance to National Directives,-,3.3333,2.2222,0.0000,0.0000,2.4988,2.4306,2.2619,1.7727,Iba
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9961,Iba
12,Compliance to ARTA Citizens Charter,-,3.0136,2.0524,2.2898,0.0000,2.4146,2.4531,2.3596,2.0,Iba
13,Capacity to Generate Local Resource,-,1.5916,1.1824,0.7800,0.0000,0.0180,0.0603,0.0097,0.0065,Iba
14,Capacity of Health Services,-,0.0420,0.0837,0.0640,0.0000,0.0702,0.2689,0.1733,0.0004,Iba
15,Capacity of School Services,-,0.2031,0.2615,0.1213,0.0000,0.0834,0.0524,0.2862,0.016,Iba
16,Recognition of Performance,-,1.9444,0.3258,0.1213,0.0000,0.4657,0.2024,0.2837,0.3473,Iba
17,Getting Business Permits,-,-,0.0000,1.4959,0.0000,1.6242,2.4688,2.1595,2.0,Iba
18,Peace and Order,-,0.7336,0.8904,0.7985,0.0000,0.1037,0.3509,0.0208,0.0001,Iba
19,Social Protection,-,-,0.0244,0.2096,0.0000,0.0935,0.0693,0.3282,0.0686,Iba
20,Road Network,-,0.0001,0.0013,0.0005,0.0000,0.0080,0.0011,0.0060,0.0,Iba
21,Distance to Ports,-,3.2410,3.3322,2.4796,0.0000,2.4590,2.4470,2.4443,1.9509,Iba
22,Availability of Basic Utilities,-,3.3278,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,0.48,Iba
23,Transportation Vehicles,-,0.0599,0.0328,0.0203,0.0000,0.0117,0.0139,0.0397,0.0498,Iba
24,Education,-,0.0316,0.0653,0.0634,0.0000,0.0053,0.0156,0.0442,0.033,Iba
25,Health,-,0.0287,0.0931,0.0850,0.0000,0.0520,0.2851,0.2435,0.2795,Iba
26,LGU Investment,-,0.0784,0.1811,0.3707,0.0000,0.0297,0.1189,0.1797,0.0019,Iba
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0414,0.0079,Iba
28,Information Technology Capacity,-,1.1688,2.0053,0.7937,0.0000,0.4554,1.8125,1.4286,0.25,Iba
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Iba
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4730,2.4423,1.9306,Iba
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,1.9907,2.3333,2.4762,1.9995,Iba
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2632,1.0213,Iba
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.7045,1.3636,Iba
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0552,0.1193,0.0045,0.0016,Iba
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Iba
36,Emergency Infrastructure,-,-,-,0.4474,0.0000,0.4841,0.6344,0.2946,0.4767,Iba
37,Utilities,-,-,-,1.1520,0.0000,1.8826,1.9449,1.3571,1.5063,Iba
38,Employed Population,-,-,-,0.0345,0.0000,0.1121,0.2728,0.2316,0.1934,Iba
39,Sanitary System,-,-,-,1.5449,0.0000,2.0136,1.9932,1.8799,1.5001,Iba
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.3333,Iba
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Iba
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Iba
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0222,Iba
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Iba
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Iba
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.3612,Iba
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Iba
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Iba
49,New Technology,-,-,-,-,-,-,-,-,0.0,Iba
