,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0000,0.2084,0.1385,0.0000,0.0231,0.0191,0.0203,1.2602,0.0187,Borongan
1,Local Economy Growth,0.0000,0.0000,0.0199,0.0000,0.0000,0.0000,0.5528,1.2724,0.0004,Borongan
2,Active Establishments in the Locality,-,-,-,0.0000,0.3877,0.1607,0.0987,0.2052,0.1984,Borongan
3,Safety Compliant Business,-,-,-,0.1190,0.0017,0.1352,0.1488,0.1181,0.1015,Borongan
4,Employment Generation,0.0000,0.0000,0.2002,0.0000,0.0259,0.0109,0.0096,0.1242,0.0234,Borongan
5,Cost of Living,1.6026,0.3623,2.5833,1.5517,2.0918,0.3571,2.0775,2.0779,1.0,Borongan
6,Cost of Doing Business,3.2453,3.2522,3.1422,1.9753,0.9140,1.9102,1.9534,1.6284,1.5036,Borongan
7,Financial Deepening,0.1003,0.1993,0.4058,0.2533,0.4602,0.2018,0.1700,0.1887,0.2194,Borongan
8,Productivity,0.0000,0.0000,0.1172,0.0000,0.1242,0.0114,0.0161,0.0746,0.0115,Borongan
9,Presence of Business and Professional Organizations,0.2114,0.0000,0.1019,0.0054,0.0051,0.0006,0.0018,0.0021,0.0043,Borongan
10,Compliance to National Directives,2.5000,2.5000,3.2680,2.4306,2.3611,2.2917,2.2656,1.2500,1.9286,Borongan
11,Presence of Investment Promotion Unit,1.6667,1.6667,0.0000,2.5000,2.5000,2.5000,2.5000,2.5000,1.9683,Borongan
12,Compliance to ARTA Citizens Charter,-,2.6746,2.2172,2.0360,2.2793,1.9823,2.0688,2.0807,2.0,Borongan
13,Capacity to Generate Local Resource,0.0000,0.0000,1.7433,1.4850,0.7424,0.0072,0.0142,0.0163,0.0325,Borongan
14,Capacity of Health Services,0.0000,0.0000,0.0000,0.0000,0.3162,0.0993,0.0835,0.0566,0.2627,Borongan
15,Capacity of School Services,0.5335,0.7685,0.4394,0.3043,0.2352,0.0705,0.1553,0.0245,0.2131,Borongan
16,Recognition of Performance,0.0000,0.0000,0.3307,0.3043,0.0000,0.1459,0.1271,0.1294,0.0115,Borongan
17,Getting Business Permits,-,-,1.8437,1.8511,1.1508,1.3118,1.0417,2.3541,2.0,Borongan
18,Peace and Order,0.8621,0.6070,0.9370,0.5446,0.1196,0.0277,0.0649,0.0008,0.0001,Borongan
19,Social Protection,-,-,0.0000,0.1355,0.6213,0.1405,0.1316,0.2706,0.6314,Borongan
20,Road Network,0.0000,0.0710,0.0388,0.0005,0.0251,0.2480,0.0308,0.2028,0.0009,Borongan
21,Distance to Ports,3.2545,3.2723,3.2742,2.4400,2.4123,2.4253,2.4365,1.6622,1.3273,Borongan
22,Availability of Basic Utilities,3.3333,3.3333,2.0370,1.2500,1.2500,1.7184,1.6862,1.3003,1.0009,Borongan
23,Transportation Vehicles,0.0866,0.1137,0.0788,0.0814,0.0271,0.0150,0.0126,0.0215,0.0333,Borongan
24,Education,0.1667,0.5280,0.2901,0.1682,0.1410,0.1467,0.1057,0.1225,0.1448,Borongan
25,Health,0.0325,0.1925,0.1264,0.1847,0.4401,0.1199,0.1243,0.1573,0.0858,Borongan
26,LGU Investment,0.3981,0.0000,1.1720,0.9219,0.0000,0.4737,0.3943,0.0667,0.0035,Borongan
27,Accommodation Capacity,0.0698,0.0654,0.0000,0.0584,0.0613,0.0854,0.0885,0.0508,0.1146,Borongan
28,Information Technology Capacity,0.0000,0.2160,0.4644,0.2078,0.3784,0.4083,0.5094,0.2083,0.0201,Borongan
29,Financial Technology Capacity,0.0349,0.1515,0.1606,0.1367,0.1359,0.1764,0.1810,0.0833,0.0476,Borongan
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4990,2.4091,2.1600,1.5476,Borongan
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4405,2.4405,2.4286,1.8889,Borongan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.6667,1.2500,1.2770,1.0194,Borongan
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.3862,1.0708,Borongan
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.4139,0.2265,0.1476,0.0737,Borongan
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Borongan
36,Emergency Infrastructure,-,-,-,0.8363,0.9036,0.2720,0.4749,0.2498,0.3744,Borongan
37,Utilities,-,-,-,0.9722,1.2658,1.8680,1.8731,1.2459,1.4923,Borongan
38,Employed Population,-,-,-,0.0000,0.0151,0.0103,0.0015,0.0018,0.0048,Borongan
39,Sanitary System,-,-,-,1.6622,1.0046,1.9221,1.9709,1.8761,1.5008,Borongan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.019,Borongan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Borongan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Borongan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0107,Borongan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Borongan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0039,Borongan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Borongan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Borongan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Borongan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Borongan
