,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,0.0000,0.0000,0.0000,0.0129,0.0016,Ferrol
1,Local Economy Growth,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Ferrol
2,Active Establishments in the Locality,-,-,-,-,0.0010,0.0594,0.1524,0.2864,0.1588,Ferrol
3,Safety Compliant Business,-,-,-,-,0.0402,0.0742,0.0038,0.3979,0.1444,Ferrol
4,Employment Generation,-,-,-,-,0.0215,0.0491,0.1380,0.0880,0.0316,Ferrol
5,Cost of Living,-,-,-,-,1.1574,2.5000,0.3689,1.3750,0.0,Ferrol
6,Cost of Doing Business,-,-,-,-,2.0508,2.0588,2.3642,2.4088,1.6451,Ferrol
7,Financial Deepening,-,-,-,-,0.0126,0.0091,0.0705,0.0870,0.0344,Ferrol
8,Productivity,-,-,-,-,0.0000,0.0227,0.1016,0.0551,0.0196,Ferrol
9,Presence of Business and Professional Organizations,-,-,-,-,0.0000,0.0000,0.0000,0.0476,0.0237,Ferrol
10,Compliance to National Directives,-,-,-,-,0.0000,2.4988,2.4306,2.4405,1.9091,Ferrol
11,Presence of Investment Promotion Unit,-,-,-,-,0.0000,2.5000,0.6250,0.6250,1.3317,Ferrol
12,Compliance to ARTA Citizens Charter,-,-,-,-,0.0000,2.2032,2.1662,1.8335,2.0,Ferrol
13,Capacity to Generate Local Resource,-,-,-,-,0.0000,0.0109,0.0283,0.0018,0.002,Ferrol
14,Capacity of Health Services,-,-,-,-,0.0000,0.0129,0.0928,0.0548,0.0002,Ferrol
15,Capacity of School Services,-,-,-,-,0.0000,0.0463,0.0444,0.0157,0.02,Ferrol
16,Recognition of Performance,-,-,-,-,0.0000,0.1185,0.0000,0.0833,0.0278,Ferrol
17,Getting Business Permits,-,-,-,-,0.0000,2.3829,1.4410,1.7058,2.0,Ferrol
18,Peace and Order,-,-,-,-,0.0000,0.1728,0.5482,0.2083,0.0001,Ferrol
19,Social Protection,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Ferrol
20,Road Network,-,-,-,-,0.0000,0.0130,0.0069,0.0131,0.0,Ferrol
21,Distance to Ports,-,-,-,-,0.0000,2.4277,2.4498,2.4169,1.9166,Ferrol
22,Availability of Basic Utilities,-,-,-,-,0.0000,1.9250,2.1646,2.3313,0.411,Ferrol
23,Transportation Vehicles,-,-,-,-,0.0000,0.0004,0.0003,0.0022,0.0023,Ferrol
24,Education,-,-,-,-,0.0000,0.0029,0.0078,0.0235,0.0402,Ferrol
25,Health,-,-,-,-,0.0000,0.0598,0.0093,0.0239,0.0187,Ferrol
26,LGU Investment,-,-,-,-,0.0000,0.0313,0.1758,0.0007,0.0018,Ferrol
27,Accommodation Capacity,-,-,-,-,0.0000,0.0074,0.0000,0.0000,0.0,Ferrol
28,Information Technology Capacity,-,-,-,-,0.0000,0.2000,0.2083,0.3571,0.375,Ferrol
29,Financial Technology Capacity,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Ferrol
30,Land Use Plan,-,-,-,-,0.0000,1.2949,2.4865,2.4615,1.9444,Ferrol
31,Disaster Risk Reduction Plan,-,-,-,-,0.0000,0.3241,2.3333,2.4762,1.9995,Ferrol
32,Annual Disaster Drill,-,-,-,-,0.0000,1.0714,2.5000,0.0175,0.0213,Ferrol
33,Early Warning System,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,Ferrol
34,Budget for DRRMP,-,-,-,-,0.0000,0.0543,0.1638,2.5000,0.0016,Ferrol
35,Local Risk Assessments,-,-,-,-,0.0000,0.0000,2.5000,2.5000,2.0,Ferrol
36,Emergency Infrastructure,-,-,-,-,0.0000,0.4279,0.4543,0.2483,0.3766,Ferrol
37,Utilities,-,-,-,-,0.0000,1.8771,1.8886,1.4692,1.4964,Ferrol
38,Employed Population,-,-,-,-,0.0000,0.0000,0.0593,0.0000,0.0,Ferrol
39,Sanitary System,-,-,-,-,0.0000,2.0189,1.5014,1.2518,1.0,Ferrol
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Ferrol
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Ferrol
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Ferrol
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Ferrol
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Ferrol
45,Internet Capability,-,-,-,-,-,-,-,-,1.06,Ferrol
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0088,Ferrol
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Ferrol
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Ferrol
49,New Technology,-,-,-,-,-,-,-,-,0.0,Ferrol
