,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0099,0.0201,0.0014,0.0023,0.0071,San Sebastian
1,Local Economy Growth,-,-,-,0.0035,0.0882,0.0004,0.0311,0.0115,0.0,San Sebastian
2,Active Establishments in the Locality,-,-,-,0.0713,0.0012,0.0695,0.0623,0.0981,0.1087,San Sebastian
3,Safety Compliant Business,-,-,-,0.0363,0.0244,0.0625,0.0638,0.1014,0.0691,San Sebastian
4,Employment Generation,-,-,-,0.0528,0.0197,0.0420,0.1004,0.0570,0.042,San Sebastian
5,Cost of Living,-,-,-,1.8966,1.0185,2.0000,1.6803,0.8438,1.3684,San Sebastian
6,Cost of Doing Business,-,-,-,1.9037,0.8195,1.8145,1.5007,1.2230,0.9987,San Sebastian
7,Financial Deepening,-,-,-,0.0132,0.0000,0.0000,0.0347,0.0574,0.0158,San Sebastian
8,Productivity,-,-,-,0.0000,0.0650,0.0462,0.0519,0.0311,0.0193,San Sebastian
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Sebastian
10,Compliance to National Directives,-,-,-,2.3684,0.0000,1.2481,2.5000,2.4405,1.9091,San Sebastian
11,Presence of Investment Promotion Unit,-,-,-,0.0000,0.0000,0.6250,0.6250,0.0000,1.3327,San Sebastian
12,Compliance to ARTA Citizens Charter,-,-,-,0.9898,0.0000,2.2693,2.2913,2.0002,0.0,San Sebastian
13,Capacity to Generate Local Resource,-,-,-,0.0001,0.0000,0.0517,0.4014,0.0053,0.0009,San Sebastian
14,Capacity of Health Services,-,-,-,0.0174,0.0000,0.0129,0.0846,0.0450,0.0002,San Sebastian
15,Capacity of School Services,-,-,-,0.1120,0.0000,0.0811,0.0429,0.0158,0.02,San Sebastian
16,Recognition of Performance,-,-,-,0.1120,0.0000,0.2676,0.0417,0.1141,0.1042,San Sebastian
17,Getting Business Permits,-,-,-,1.4416,0.0000,2.3212,2.3403,2.3264,0.5,San Sebastian
18,Peace and Order,-,-,-,0.6158,0.0000,0.1267,0.4825,0.2292,0.0001,San Sebastian
19,Social Protection,-,-,-,0.1531,0.0000,0.4804,0.0641,0.3516,0.0,San Sebastian
20,Road Network,-,-,-,0.0009,0.0000,0.0211,0.0030,0.0140,0.0,San Sebastian
21,Distance to Ports,-,-,-,2.4162,0.0000,2.2596,2.2608,2.1134,1.6106,San Sebastian
22,Availability of Basic Utilities,-,-,-,1.6667,0.0000,1.6969,1.6938,1.8375,0.1755,San Sebastian
23,Transportation Vehicles,-,-,-,0.0075,0.0000,0.0010,0.0027,0.0304,0.0011,San Sebastian
24,Education,-,-,-,0.0427,0.0000,0.0026,0.0156,0.0386,0.0319,San Sebastian
25,Health,-,-,-,0.0164,0.0000,0.0100,0.0031,0.0190,0.0306,San Sebastian
26,LGU Investment,-,-,-,0.1678,0.0000,0.0325,0.1303,0.1944,0.0019,San Sebastian
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Sebastian
28,Information Technology Capacity,-,-,-,0.3770,0.0000,0.0000,0.3750,0.3571,0.25,San Sebastian
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Sebastian
30,Land Use Plan,-,-,-,0.0000,0.0000,2.0000,0.0000,0.0000,0.0,San Sebastian
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.2685,2.4167,2.4762,1.9993,San Sebastian
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,2.5000,0.0000,1.0053,San Sebastian
33,Early Warning System,-,-,-,0.0000,0.0000,0.0000,2.5000,1.2500,1.053,San Sebastian
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0541,0.1352,0.0012,0.0017,San Sebastian
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,1.2500,2.5000,2.0,San Sebastian
36,Emergency Infrastructure,-,-,-,0.8576,0.0000,0.4309,0.1126,0.2373,0.0768,San Sebastian
37,Utilities,-,-,-,1.0016,0.0000,1.8721,1.2108,1.2495,1.4852,San Sebastian
38,Employed Population,-,-,-,0.0157,0.0000,0.0536,0.1038,0.0000,0.0,San Sebastian
39,Sanitary System,-,-,-,0.0338,0.0000,1.5277,1.5011,1.2500,1.5,San Sebastian
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0013,San Sebastian
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Sebastian
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Sebastian
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Sebastian
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Sebastian
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,San Sebastian
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Sebastian
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Sebastian
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,San Sebastian
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Sebastian
