,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0664,0.0001,0.0003,0.0017,0.0071,0.0138,0.0032,La Libertad (ZN)
1,Local Economy Growth,-,-,0.1105,0.0018,0.0027,0.0040,0.0312,0.0139,0.0,La Libertad (ZN)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0390,0.2095,0.5350,0.1037,La Libertad (ZN)
3,Safety Compliant Business,-,-,-,0.0000,0.0838,0.0705,0.4614,0.5951,0.5484,La Libertad (ZN)
4,Employment Generation,-,-,0.0214,0.0241,0.0000,0.0000,0.1739,0.2449,0.111,La Libertad (ZN)
5,Cost of Living,-,-,2.9167,0.6897,0.7407,1.5000,1.5574,2.3750,0.1053,La Libertad (ZN)
6,Cost of Doing Business,-,-,1.7035,1.0988,0.9845,1.0951,1.1319,1.9523,0.5131,La Libertad (ZN)
7,Financial Deepening,-,-,0.0772,0.0926,0.0252,0.0831,0.2257,0.2214,0.0873,La Libertad (ZN)
8,Productivity,-,-,0.0047,0.0007,0.0000,0.0009,0.0666,0.0207,0.0627,La Libertad (ZN)
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0612,0.0264,La Libertad (ZN)
10,Compliance to National Directives,-,-,3.1313,0.0000,0.0000,2.4994,2.4653,2.3214,1.8182,La Libertad (ZN)
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9987,La Libertad (ZN)
12,Compliance to ARTA Citizens Charter,-,-,1.4394,1.5764,0.0000,2.2357,2.3259,2.0002,1.0,La Libertad (ZN)
13,Capacity to Generate Local Resource,-,-,0.0628,0.0389,0.0000,0.0513,0.3075,0.0094,0.0097,La Libertad (ZN)
14,Capacity of Health Services,-,-,0.1142,0.0988,0.0000,0.0418,0.1881,0.0906,0.0004,La Libertad (ZN)
15,Capacity of School Services,-,-,0.2782,0.0000,0.0000,0.0764,0.0383,0.0304,0.4437,La Libertad (ZN)
16,Recognition of Performance,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,La Libertad (ZN)
17,Getting Business Permits,-,-,0.0000,1.2280,0.0000,2.2940,1.5069,1.5480,1.0,La Libertad (ZN)
18,Peace and Order,-,-,0.5483,0.6185,0.0000,0.2189,0.6579,0.2917,0.0002,La Libertad (ZN)
19,Social Protection,-,-,0.0174,0.0000,0.0000,0.2529,0.0647,0.3013,0.0,La Libertad (ZN)
20,Road Network,-,-,0.0042,0.0015,0.0000,0.0368,0.0117,0.0242,0.0,La Libertad (ZN)
21,Distance to Ports,-,-,3.0780,2.3786,0.0000,2.2940,2.3027,2.1441,1.869,La Libertad (ZN)
22,Availability of Basic Utilities,-,-,1.6667,1.2500,0.0000,0.0000,0.0000,2.5000,0.4174,La Libertad (ZN)
23,Transportation Vehicles,-,-,0.0191,0.0143,0.0000,0.0004,0.0009,0.0012,0.0018,La Libertad (ZN)
24,Education,-,-,0.0422,0.0443,0.0000,0.0051,0.0078,0.0387,0.0245,La Libertad (ZN)
25,Health,-,-,0.0600,0.0618,0.0000,0.0567,0.0838,0.1000,0.1743,La Libertad (ZN)
26,LGU Investment,-,-,0.6705,0.0000,0.0000,0.0391,0.1446,0.2435,0.0,La Libertad (ZN)
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,La Libertad (ZN)
28,Information Technology Capacity,-,-,0.5397,0.4960,0.0000,0.2194,0.7500,0.3571,0.25,La Libertad (ZN)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0962,0.0568,0.0476,La Libertad (ZN)
