,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0450,0.0003,0.0000,0.0021,0.0032,0.0018,0.0005,San Jorge
1,Local Economy Growth,-,-,0.1206,0.0036,0.0000,0.0020,1.0261,0.0010,0.0009,San Jorge
2,Active Establishments in the Locality,-,-,-,0.1201,0.0000,0.0000,0.0875,0.1302,0.1051,San Jorge
3,Safety Compliant Business,-,-,-,0.0878,0.0437,0.1146,0.0775,0.0554,0.0593,San Jorge
4,Employment Generation,-,-,0.0000,0.0350,0.0000,0.0689,0.0489,0.0596,0.0772,San Jorge
5,Cost of Living,-,-,2.8333,2.5000,1.0185,2.0000,1.9792,0.8438,1.9993,San Jorge
6,Cost of Doing Business,-,-,3.4840,1.9005,1.7649,2.2310,2.3273,2.1183,1.2461,San Jorge
7,Financial Deepening,-,-,0.2315,0.1190,0.0168,0.0428,0.0870,0.1738,0.019,San Jorge
8,Productivity,-,-,0.0000,0.0009,0.0000,0.0373,0.0338,0.0413,0.0316,San Jorge
9,Presence of Business and Professional Organizations,-,-,0.0391,0.0010,0.0000,0.0009,0.0016,0.0000,0.0,San Jorge
10,Compliance to National Directives,-,-,3.2323,2.3684,0.0000,2.4981,2.4286,1.1071,0.0,San Jorge
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.6250,0.0000,0.0,San Jorge
12,Compliance to ARTA Citizens Charter,-,-,1.6499,2.3461,0.0000,2.3612,2.4768,2.3001,1.0,San Jorge
13,Capacity to Generate Local Resource,-,-,0.0000,1.2555,0.0000,0.0172,0.0070,0.0033,0.0034,San Jorge
14,Capacity of Health Services,-,-,0.1446,0.0698,0.0000,0.0386,0.0342,0.0379,0.0,San Jorge
15,Capacity of School Services,-,-,0.2795,0.0784,0.0000,0.1357,0.0350,0.0290,0.0136,San Jorge
16,Recognition of Performance,-,-,0.0000,0.0784,0.0000,0.0940,0.0000,0.0000,0.0,San Jorge
17,Getting Business Permits,-,-,0.0000,1.4539,0.0000,1.3925,1.5239,1.8636,2.0,San Jorge
18,Peace and Order,-,-,0.2067,0.2728,0.0000,0.2419,0.2679,0.0739,0.2353,San Jorge
19,Social Protection,-,-,0.0897,0.3011,0.0000,0.3153,0.3237,0.0739,0.0,San Jorge
20,Road Network,-,-,0.0007,0.0001,0.0000,0.1342,0.0002,0.1321,0.0,San Jorge
21,Distance to Ports,-,-,3.1457,2.4121,0.0000,2.3648,2.2503,2.3497,0.0,San Jorge
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,1.8750,1.9861,2.3750,0.0,San Jorge
23,Transportation Vehicles,-,-,0.0176,0.0704,0.0000,0.0026,0.0215,0.0630,0.0078,San Jorge
24,Education,-,-,0.0639,0.1123,0.0000,0.0374,0.0430,0.0545,0.0926,San Jorge
25,Health,-,-,0.0000,0.0672,0.0000,0.0100,0.0062,0.0397,0.0239,San Jorge
26,LGU Investment,-,-,0.6228,0.1720,0.0000,0.0614,0.0397,0.1013,0.0,San Jorge
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0556,0.0,San Jorge
28,Information Technology Capacity,-,-,0.5397,0.2579,0.0000,0.2097,0.3148,0.1087,0.087,San Jorge
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Jorge
30,Land Use Plan,-,-,-,0.0000,0.0000,1.1538,1.9872,2.5000,0.0,San Jorge
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.0833,2.5000,2.4559,1.999,San Jorge
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,0.0000,0.0,San Jorge
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,0.0000,1.2525,1.004,San Jorge
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1194,0.0409,0.0023,0.0,San Jorge
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Jorge
36,Emergency Infrastructure,-,-,-,0.9620,0.0000,0.4544,0.4747,0.2551,0.0157,San Jorge
37,Utilities,-,-,-,0.9839,0.0000,1.8686,1.8640,1.2464,1.0,San Jorge
38,Employed Population,-,-,-,0.0945,0.0000,0.0366,0.0141,0.0000,0.0034,San Jorge
39,Sanitary System,-,-,-,1.0333,0.0000,1.4913,1.9870,1.8751,0.0,San Jorge
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,San Jorge
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Jorge
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Jorge
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0669,San Jorge
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Jorge
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,San Jorge
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Jorge
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Jorge
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,San Jorge
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Jorge
