,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1123,0.2083,0.0014,0.0058,0.0244,0.0002,0.0009,0.0006,San Isidro (DN)
1,Local Economy Growth,-,0.2854,0.0570,0.0081,0.0017,0.0026,1.0241,0.0125,0.0,San Isidro (DN)
2,Active Establishments in the Locality,-,-,-,0.0748,0.0021,0.4231,0.1741,0.5714,0.3653,San Isidro (DN)
3,Safety Compliant Business,-,-,-,0.0000,0.2137,0.2052,0.2854,0.0884,0.2612,San Isidro (DN)
4,Employment Generation,-,0.0000,0.0766,0.0833,0.0466,0.1854,0.0883,0.1962,0.1721,San Isidro (DN)
5,Cost of Living,-,3.5791,1.8333,1.0776,1.2037,1.7500,1.3021,1.8125,1.5,San Isidro (DN)
6,Cost of Doing Business,-,1.4467,1.5756,1.2933,1.4909,1.5092,1.5282,1.3443,0.9939,San Isidro (DN)
7,Financial Deepening,-,0.0000,0.0000,0.1058,0.0545,0.0270,0.1945,0.3569,0.0558,San Isidro (DN)
8,Productivity,-,0.0000,0.0122,0.0018,0.0097,0.0518,0.0184,0.0503,0.0985,San Isidro (DN)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.1633,0.1934,0.8444,0.3340,0.3298,0.2876,San Isidro (DN)
10,Compliance to National Directives,-,3.3333,3.1313,2.3355,0.0000,2.4975,2.3571,2.1429,1.9091,San Isidro (DN)
11,Presence of Investment Promotion Unit,-,0.0000,2.5000,1.2500,0.0000,1.2500,0.6250,1.2500,0.0,San Isidro (DN)
12,Compliance to ARTA Citizens Charter,-,1.3115,1.6265,2.2836,0.0000,2.2488,2.4961,1.8752,2.0,San Isidro (DN)
13,Capacity to Generate Local Resource,-,0.0000,0.5845,1.0860,0.0000,0.0224,0.0129,0.0049,0.007,San Isidro (DN)
14,Capacity of Health Services,-,0.0360,0.1218,0.0291,0.0000,0.0148,0.0136,0.0353,0.0004,San Isidro (DN)
15,Capacity of School Services,-,0.0000,0.2486,0.0000,0.0000,0.2916,0.0363,0.2001,0.012,San Isidro (DN)
16,Recognition of Performance,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0903,San Isidro (DN)
17,Getting Business Permits,-,-,1.1111,2.2872,0.0000,2.4432,2.4931,1.5354,1.0,San Isidro (DN)
18,Peace and Order,-,0.2163,0.1705,0.2396,0.0000,0.4263,0.4974,0.6042,0.516,San Isidro (DN)
19,Social Protection,-,-,0.0081,0.0122,0.0000,0.1122,0.6065,0.2336,0.152,San Isidro (DN)
20,Road Network,-,0.0002,0.0023,0.0009,0.0000,0.0696,0.0004,0.0490,0.0,San Isidro (DN)
21,Distance to Ports,-,0.0000,0.8470,2.3418,0.0000,1.8232,2.0185,1.9941,1.6555,San Isidro (DN)
22,Availability of Basic Utilities,-,1.6626,2.2222,0.0000,0.0000,0.3906,0.4688,2.3125,0.2691,San Isidro (DN)
23,Transportation Vehicles,-,0.0120,0.0072,0.0409,0.0000,0.0034,0.0033,0.0015,0.009,San Isidro (DN)
24,Education,-,0.0410,0.1541,0.0873,0.0000,0.0110,0.0251,0.7707,0.0659,San Isidro (DN)
25,Health,-,0.1515,0.1042,0.0735,0.0000,0.0000,0.0000,0.1442,0.1719,San Isidro (DN)
26,LGU Investment,-,0.0000,0.6243,0.0221,0.0000,0.0625,0.1276,0.0276,0.0039,San Isidro (DN)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Isidro (DN)
28,Information Technology Capacity,-,0.0000,1.0688,0.7440,0.0000,0.0791,0.0694,1.0714,0.25,San Isidro (DN)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Isidro (DN)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4487,2.4487,2.4038,1.9167,San Isidro (DN)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4762,1.9993,San Isidro (DN)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.6974,1.5213,San Isidro (DN)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.6193,1.7424,San Isidro (DN)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1216,0.0114,0.0547,0.0017,San Isidro (DN)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Isidro (DN)
36,Emergency Infrastructure,-,-,-,0.4408,0.0000,0.0324,0.0335,0.0370,0.4615,San Isidro (DN)
37,Utilities,-,-,-,0.9922,0.0000,1.8698,1.8579,1.2732,1.4846,San Isidro (DN)
38,Employed Population,-,-,-,0.0235,0.0000,0.0122,0.0132,0.0302,0.1974,San Isidro (DN)
39,Sanitary System,-,-,-,1.5080,0.0000,2.0015,1.9940,1.8759,1.5,San Isidro (DN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1448,San Isidro (DN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,1.1929,San Isidro (DN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Isidro (DN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0722,San Isidro (DN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,San Isidro (DN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,San Isidro (DN)
