,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1556,0.1818,0.0048,0.0000,0.0031,0.0377,0.0115,0.0015,Burgos (IS)
1,Local Economy Growth,-,0.2187,0.1174,0.6885,0.0000,0.0999,1.0332,0.0114,0.0,Burgos (IS)
2,Active Establishments in the Locality,-,-,-,0.1440,0.0022,0.1526,0.2492,0.4452,0.2979,Burgos (IS)
3,Safety Compliant Business,-,-,-,0.0964,0.1566,0.1042,0.4011,0.1978,0.0763,Burgos (IS)
4,Employment Generation,-,0.0000,0.1796,0.0808,0.0047,0.0950,0.1007,0.1411,0.1292,Burgos (IS)
5,Cost of Living,-,3.0449,3.1667,1.8534,1.5741,2.2500,1.4583,1.6250,1.9991,Burgos (IS)
6,Cost of Doing Business,-,2.3515,1.7382,1.8910,1.7407,1.8243,1.9388,1.9633,1.5904,Burgos (IS)
7,Financial Deepening,-,0.0000,0.1543,0.0397,0.0042,0.0048,0.0556,0.1868,0.0934,Burgos (IS)
8,Productivity,-,0.0000,0.0001,0.0003,0.0006,0.0551,0.0903,0.0758,0.09,Burgos (IS)
9,Presence of Business and Professional Organizations,-,0.0000,0.0130,0.0010,0.0000,0.0083,0.0000,0.0000,0.0,Burgos (IS)
10,Compliance to National Directives,-,3.3333,3.2323,2.2368,0.0000,2.4988,2.4286,2.3929,1.8462,Burgos (IS)
11,Presence of Investment Promotion Unit,-,1.6667,3.3333,1.2500,0.0000,2.5000,2.5000,2.5000,1.9971,Burgos (IS)
12,Compliance to ARTA Citizens Charter,-,2.2988,1.9123,2.4024,0.0000,2.2902,2.4957,2.2802,2.0,Burgos (IS)
13,Capacity to Generate Local Resource,-,0.0000,1.7196,0.4281,0.0000,0.0150,0.7475,0.0167,0.0127,Burgos (IS)
14,Capacity of Health Services,-,0.0360,0.0457,0.1090,0.0000,0.0168,0.0249,0.0183,0.032,Burgos (IS)
15,Capacity of School Services,-,0.2996,0.4307,0.2225,0.0000,0.1276,0.0264,0.0235,0.0115,Burgos (IS)
16,Recognition of Performance,-,0.0000,0.0877,0.2225,0.0000,0.0347,0.0847,0.0000,0.0833,Burgos (IS)
17,Getting Business Permits,-,-,0.0000,1.4278,0.0000,1.5956,1.6155,1.5530,0.5,Burgos (IS)
18,Peace and Order,-,0.3973,0.3922,0.3552,0.0000,0.1843,0.2679,0.0800,0.0003,Burgos (IS)
19,Social Protection,-,-,0.0234,0.4893,0.0000,0.6102,0.2537,0.0821,1.3366,Burgos (IS)
20,Road Network,-,0.0002,0.0038,0.0017,0.0000,0.0239,0.0006,0.0182,0.0022,Burgos (IS)
21,Distance to Ports,-,2.8716,3.0666,2.3653,0.0000,2.3620,2.1404,2.1342,1.968,Burgos (IS)
22,Availability of Basic Utilities,-,1.6667,3.3333,2.5000,0.0000,1.2375,1.0000,1.2500,0.16,Burgos (IS)
23,Transportation Vehicles,-,0.0000,0.0043,0.0379,0.0000,0.0023,0.0091,0.0197,0.0014,Burgos (IS)
24,Education,-,0.1467,0.1057,0.0631,0.0000,0.0449,0.0238,0.0391,0.0723,Burgos (IS)
25,Health,-,0.0000,0.0345,0.0599,0.0000,0.0710,0.0072,0.0687,0.0383,Burgos (IS)
26,LGU Investment,-,0.0000,0.0000,0.0675,0.0000,0.0440,0.0628,0.0776,0.0001,Burgos (IS)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Burgos (IS)
28,Information Technology Capacity,-,0.0000,0.0000,0.1389,0.0000,0.2500,0.3472,0.3261,0.087,Burgos (IS)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.1563,0.1250,0.0694,0.0909,Burgos (IS)
30,Land Use Plan,-,-,-,1.8750,0.0000,2.4872,2.4872,2.4714,1.9595,Burgos (IS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9993,Burgos (IS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2582,1.0025,Burgos (IS)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2600,1.0158,Burgos (IS)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0775,0.0470,0.0025,0.0,Burgos (IS)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Burgos (IS)
36,Emergency Infrastructure,-,-,-,0.8691,0.0000,0.4826,0.4764,0.2657,0.3774,Burgos (IS)
37,Utilities,-,-,-,1.0058,0.0000,1.8787,1.8761,1.2796,1.5021,Burgos (IS)
38,Employed Population,-,-,-,0.0881,0.0000,0.0268,0.0301,0.0279,0.0088,Burgos (IS)
