,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1352,0.1122,0.0025,0.0010,0.0080,0.0575,0.2791,0.0057,San Ildefonso (IS)
1,Local Economy Growth,-,0.0028,0.0859,0.0138,0.0002,0.0029,0.0315,0.0215,0.0,San Ildefonso (IS)
2,Active Establishments in the Locality,-,-,-,0.0164,0.0013,0.1087,0.3351,0.4966,0.3826,San Ildefonso (IS)
3,Safety Compliant Business,-,-,-,0.1200,0.0744,0.1814,0.6307,0.6748,0.3934,San Ildefonso (IS)
4,Employment Generation,-,0.0331,0.1168,0.1148,0.0531,0.1900,0.5761,0.2842,0.4306,San Ildefonso (IS)
5,Cost of Living,-,3.0449,3.1667,1.8534,1.5741,2.2500,1.2705,1.6250,1.1053,San Ildefonso (IS)
6,Cost of Doing Business,-,2.2866,2.3975,1.9157,0.8806,1.3867,1.9371,1.9655,1.3443,San Ildefonso (IS)
7,Financial Deepening,-,0.0000,0.1543,0.0397,0.0000,0.0011,0.1157,0.1550,0.4279,San Ildefonso (IS)
8,Productivity,-,0.0000,0.0027,0.0021,0.0001,0.0977,0.3860,0.1885,0.2856,San Ildefonso (IS)
9,Presence of Business and Professional Organizations,-,0.0000,0.0130,0.0010,0.0000,0.0009,0.0000,0.0102,0.0106,San Ildefonso (IS)
10,Compliance to National Directives,-,3.3333,3.1987,2.2697,0.0000,2.4963,2.5000,2.3810,1.8636,San Ildefonso (IS)
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9994,San Ildefonso (IS)
12,Compliance to ARTA Citizens Charter,-,0.0000,2.0116,2.1440,0.0000,2.3179,2.3749,2.2333,2.0,San Ildefonso (IS)
13,Capacity to Generate Local Resource,-,0.4633,1.7231,0.5689,0.0000,0.0168,0.5603,0.0165,0.0126,San Ildefonso (IS)
14,Capacity of Health Services,-,0.0300,0.0989,0.1032,0.0000,0.0373,0.1263,0.0321,0.0002,San Ildefonso (IS)
15,Capacity of School Services,-,0.0000,1.4262,0.2406,0.0000,0.0958,0.0210,0.0121,0.024,San Ildefonso (IS)
16,Recognition of Performance,-,0.5556,0.0877,0.2406,0.0000,0.0694,0.0833,0.0893,0.0556,San Ildefonso (IS)
17,Getting Business Permits,-,-,0.0000,1.4661,0.0000,1.5288,1.6386,1.5370,0.5,San Ildefonso (IS)
18,Peace and Order,-,0.8831,0.8849,0.7337,0.0000,0.1959,0.4386,0.2500,0.0001,San Ildefonso (IS)
19,Social Protection,-,-,0.0156,0.3435,0.0000,0.3647,0.0621,0.5580,0.1498,San Ildefonso (IS)
