,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0000,0.0024,0.0010,0.0000,0.0007,-,0.0016,Sibuco
1,Local Economy Growth,-,-,0.0000,0.0000,0.0128,0.0000,0.3302,-,2.0,Sibuco
2,Active Establishments in the Locality,-,-,-,0.0138,0.0160,0.0000,0.0269,-,0.0,Sibuco
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.0000,0.0000,-,0.0,Sibuco
4,Employment Generation,-,-,0.0000,0.0041,0.0040,0.0000,0.0077,-,0.0096,Sibuco
5,Cost of Living,-,-,2.9167,1.0811,0.7407,1.0317,1.5086,-,1.5913,Sibuco
6,Cost of Doing Business,-,-,0.3842,0.5270,0.5047,0.3252,1.0256,-,1.8432,Sibuco
7,Financial Deepening,-,-,0.0226,0.0000,0.0000,0.0076,0.0048,-,0.0277,Sibuco
8,Productivity,-,-,0.0000,0.0013,0.0003,0.0000,0.0024,-,0.0051,Sibuco
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.1988,Sibuco
10,Compliance to National Directives,-,-,0.0000,1.2500,0.0000,2.4000,2.4242,-,1.0,Sibuco
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,1.3334,Sibuco
12,Compliance to ARTA Citizens Charter,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,2.0,Sibuco
13,Capacity to Generate Local Resource,-,-,0.0000,1.3973,0.0000,0.0000,0.0131,-,0.0001,Sibuco
14,Capacity of Health Services,-,-,0.0000,0.0491,0.0000,0.0284,0.0251,-,0.0021,Sibuco
15,Capacity of School Services,-,-,0.0000,0.0833,0.0000,0.0418,0.0152,-,0.1015,Sibuco
16,Recognition of Performance,-,-,0.0000,0.0833,0.0000,0.2336,0.0502,-,0.2795,Sibuco
17,Getting Business Permits,-,-,0.0000,1.1882,0.0000,1.5239,1.4253,-,1.0,Sibuco
18,Peace and Order,-,-,0.0000,0.6157,0.0000,0.0180,0.0180,-,0.0002,Sibuco
19,Social Protection,-,-,0.1956,0.0000,0.0000,0.1613,0.1373,-,0.0,Sibuco
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0872,0.0000,-,0.0,Sibuco
21,Distance to Ports,-,-,0.8243,0.6247,0.0000,0.6422,0.8333,-,1.9944,Sibuco
22,Availability of Basic Utilities,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.0999,Sibuco
23,Transportation Vehicles,-,-,0.0000,0.0167,0.0000,0.0228,0.0282,-,0.0022,Sibuco
24,Education,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.0314,Sibuco
25,Health,-,-,0.0000,0.0074,0.0000,0.0347,0.0521,-,0.1193,Sibuco
26,LGU Investment,-,-,0.0000,0.0000,0.0000,0.0000,0.2355,-,0.0,Sibuco
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.003,Sibuco
28,Information Technology Capacity,-,-,0.0000,0.0725,0.0000,0.0000,0.0000,-,0.0176,Sibuco
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,-,0.0,Sibuco
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,-,1.5,Sibuco
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,-,1.5,Sibuco
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,0.0000,0.0000,-,1.004,Sibuco
33,Early Warning System,-,-,-,0.0000,0.0000,0.0000,0.0000,-,1.0012,Sibuco
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0000,0.0676,-,0.0,Sibuco
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,-,2.0,Sibuco
36,Emergency Infrastructure,-,-,-,0.8460,0.0000,0.0010,0.0036,-,0.3369,Sibuco
37,Utilities,-,-,-,0.6944,0.0000,1.2500,1.2500,-,1.5014,Sibuco
38,Employed Population,-,-,-,0.1237,0.0000,0.0000,0.1071,-,0.0073,Sibuco
39,Sanitary System,-,-,-,0.5000,0.0000,1.5000,1.5000,-,1.5,Sibuco
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sibuco
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sibuco
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sibuco
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sibuco
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sibuco
45,Internet Capability,-,-,-,-,-,-,-,-,0.0095,Sibuco
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sibuco
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sibuco
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Sibuco
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sibuco
