,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0984,0.1522,0.0022,0.0179,0.0120,0.0252,0.0215,0.0141,San Juan (SR)
1,Local Economy Growth,-,0.2910,0.1386,0.0036,0.0035,0.0008,0.0309,0.0132,0.0,San Juan (SR)
2,Active Establishments in the Locality,-,-,-,0.3039,0.0033,0.2549,0.6962,0.9217,0.4778,San Juan (SR)
3,Safety Compliant Business,-,-,-,0.0040,0.1146,0.2586,0.7674,0.7018,0.4474,San Juan (SR)
4,Employment Generation,-,2.6793,0.0306,0.0203,0.2214,0.3439,0.5024,0.2118,0.315,San Juan (SR)
5,Cost of Living,-,3.2051,3.8333,0.5603,0.1852,0.0000,0.6148,1.9375,1.8158,San Juan (SR)
6,Cost of Doing Business,-,3.4060,3.3447,1.9813,2.0936,2.1147,2.1113,2.2181,1.6673,San Juan (SR)
7,Financial Deepening,-,0.3531,0.7716,0.0926,0.0587,0.1366,0.4298,0.4195,0.0816,San Juan (SR)
8,Productivity,-,0.0072,0.0000,0.0000,0.0023,0.3117,0.4039,0.1466,0.2322,San Juan (SR)
9,Presence of Business and Professional Organizations,-,0.0570,0.1042,0.0079,0.0076,0.0076,0.0234,0.0153,0.0185,San Juan (SR)
10,Compliance to National Directives,-,3.3333,3.1313,2.1711,0.0000,2.4981,2.3958,2.2024,1.9091,San Juan (SR)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,2.5000,0.0000,2.5000,0.6250,0.6250,0.0,San Juan (SR)
12,Compliance to ARTA Citizens Charter,-,3.0394,1.6086,2.3605,0.0000,2.1141,2.3333,1.9273,2.0,San Juan (SR)
13,Capacity to Generate Local Resource,-,0.9412,1.7257,1.1585,0.0000,0.0768,0.2237,0.0226,0.0109,San Juan (SR)
14,Capacity of Health Services,-,0.0899,0.0609,0.1439,0.0000,0.0210,0.1894,0.0913,0.0003,San Juan (SR)
15,Capacity of School Services,-,0.3155,0.4148,0.1604,0.0000,0.1850,0.2792,0.1598,0.02,San Juan (SR)
16,Recognition of Performance,-,1.6667,0.3258,0.1604,0.0000,0.3758,0.0833,0.0893,0.0833,San Juan (SR)
17,Getting Business Permits,-,-,0.0000,2.4294,0.0000,1.5288,1.5069,1.0764,2.0,San Juan (SR)
18,Peace and Order,-,0.2694,0.2712,0.3537,0.0000,0.2189,0.5482,0.2917,0.0732,San Juan (SR)
19,Social Protection,-,-,0.0035,0.0640,0.0000,0.7149,0.0430,0.5454,0.1293,San Juan (SR)
20,Road Network,-,0.0009,0.0154,0.0018,0.0000,0.0241,0.0017,0.0200,0.0,San Juan (SR)
21,Distance to Ports,-,3.2588,3.2889,2.4702,0.0000,2.4796,2.4725,2.4587,1.9646,San Juan (SR)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,0.4234,San Juan (SR)
23,Transportation Vehicles,-,0.0211,0.0101,0.0161,0.0000,0.0010,0.0011,0.0179,0.0311,San Juan (SR)
24,Education,-,0.1832,0.1405,0.1056,0.0000,0.0417,0.2425,0.2671,0.0967,San Juan (SR)
25,Health,-,0.1147,0.0285,0.0192,0.0000,0.0163,0.0124,0.0289,0.0222,San Juan (SR)
26,LGU Investment,-,0.7129,0.0000,0.2843,0.0000,0.0071,0.1949,0.2644,0.0021,San Juan (SR)
27,Accommodation Capacity,-,0.8975,1.4646,0.0312,0.0000,0.1945,0.2986,0.1970,0.2133,San Juan (SR)
28,Information Technology Capacity,-,1.3376,0.1852,0.4960,0.0000,0.4764,0.2708,0.1786,0.5,San Juan (SR)
29,Financial Technology Capacity,-,0.2381,0.5714,0.4063,0.0000,0.3125,0.3846,0.2273,0.381,San Juan (SR)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4730,2.4423,1.9722,San Juan (SR)
