,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0000,0.1915,0.2593,0.0043,0.0118,0.0072,0.0050,0.0145,0.0063,Monkayo
1,Local Economy Growth,0.0000,0.2794,0.0962,0.0019,0.0282,0.0057,0.3297,0.0024,0.0,Monkayo
2,Active Establishments in the Locality,-,-,-,0.0090,0.2408,0.1014,0.1386,0.4086,0.3938,Monkayo
3,Safety Compliant Business,-,-,-,0.1763,0.1826,0.0898,0.1119,0.1893,0.0,Monkayo
4,Employment Generation,0.0000,0.0980,0.1301,0.0754,0.0594,0.0926,0.0850,0.1400,0.1136,Monkayo
5,Cost of Living,3.2567,3.2461,2.6667,0.9459,1.0648,1.2698,0.6897,2.4688,1.8462,Monkayo
6,Cost of Doing Business,1.1874,3.5506,3.4083,2.1391,2.1253,2.0222,2.1122,2.0722,1.8608,Monkayo
7,Financial Deepening,0.0000,0.3913,0.6114,0.3914,0.0920,0.2933,0.2395,0.2805,0.2803,Monkayo
8,Productivity,0.0000,0.0045,0.0013,0.0080,0.0027,0.0005,0.0673,0.0837,0.0574,Monkayo
9,Presence of Business and Professional Organizations,0.0000,0.1676,0.1080,1.2898,0.0907,0.0730,0.2071,0.1187,0.0525,Monkayo
10,Compliance to National Directives,3.3333,2.5833,3.3041,2.4038,0.0000,2.4500,2.5000,2.3810,1.9643,Monkayo
11,Presence of Investment Promotion Unit,0.0000,1.6667,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8975,Monkayo
12,Compliance to ARTA Citizens Charter,-,2.9414,1.6799,2.2359,0.0000,2.2475,2.4568,2.1503,2.0,Monkayo
13,Capacity to Generate Local Resource,0.2355,0.2537,0.1069,0.0539,0.0000,0.3717,0.3807,0.0449,0.024,Monkayo
14,Capacity of Health Services,0.0000,0.2443,0.1378,0.0627,0.0000,0.0896,0.0777,0.1350,0.0015,Monkayo
15,Capacity of School Services,0.3252,0.6411,0.4282,0.1699,0.0000,0.4303,0.1785,0.0742,0.0083,Monkayo
16,Recognition of Performance,0.0000,0.0000,0.1010,0.1699,0.0000,0.3427,0.2016,0.0708,0.1452,Monkayo
17,Getting Business Permits,-,-,0.0000,1.3451,0.0000,2.4371,1.5746,1.8237,1.5,Monkayo
18,Peace and Order,0.3884,0.0588,0.0357,0.3009,0.0000,0.0479,0.0479,0.0602,0.0427,Monkayo
19,Social Protection,-,-,0.0763,0.0602,0.0000,0.7871,0.7986,0.4740,0.0014,Monkayo
20,Road Network,0.0000,0.0007,0.0012,0.0009,0.0000,0.0984,0.0022,0.1549,0.0005,Monkayo
21,Distance to Ports,2.7969,2.7710,1.5869,1.3117,0.0000,2.2303,2.3611,2.3009,1.7119,Monkayo
22,Availability of Basic Utilities,3.3333,2.6488,3.0556,2.5000,0.0000,2.4185,2.4438,2.4634,0.1085,Monkayo
23,Transportation Vehicles,0.0000,0.0485,0.1524,0.0698,0.0000,0.0214,0.0178,0.0200,0.0214,Monkayo
24,Education,0.2709,0.4593,0.1194,0.2138,0.0000,0.3850,0.3479,0.3811,0.2313,Monkayo
25,Health,0.0000,0.0290,0.4000,0.2254,0.0000,0.1506,0.1254,0.3924,0.0838,Monkayo
26,LGU Investment,0.7639,0.0000,0.0000,0.0000,0.0000,0.6385,0.3174,0.0390,0.0004,Monkayo
27,Accommodation Capacity,0.0000,0.0395,0.0490,0.0000,0.0000,0.3407,0.2399,0.2028,0.0805,Monkayo
28,Information Technology Capacity,0.0000,0.3796,0.5894,0.3336,0.0000,0.2721,0.5407,0.4545,0.0881,Monkayo
29,Financial Technology Capacity,0.0000,0.0370,0.0694,0.0463,0.0000,0.0887,0.1067,0.1262,0.0517,Monkayo
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.5000,2.4545,1.9545,Monkayo
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4474,1.9993,Monkayo
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2542,1.008,Monkayo
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2591,1.0261,Monkayo
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.4757,0.2748,0.0176,0.0,Monkayo
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Monkayo
36,Emergency Infrastructure,-,-,-,0.8935,0.0000,0.5323,0.6416,0.3428,0.4443,Monkayo
37,Utilities,-,-,-,0.9886,0.0000,1.8899,1.8939,1.3249,1.5248,Monkayo
38,Employed Population,-,-,-,0.3839,0.0000,0.2765,0.3047,0.3315,0.2656,Monkayo
39,Sanitary System,-,-,-,1.1106,0.0000,2.0075,1.9945,1.8757,1.5015,Monkayo
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0396,Monkayo
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0005,Monkayo
42,STEM graduates,-,-,-,-,-,-,-,-,0.0014,Monkayo
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0045,Monkayo
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Monkayo
45,Internet Capability,-,-,-,-,-,-,-,-,1.0476,Monkayo
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0449,Monkayo
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Monkayo
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Monkayo
49,New Technology,-,-,-,-,-,-,-,-,0.0,Monkayo
