,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.3712,0.0154,0.0378,0.0058,0.0033,0.0015,0.0087,0.0034,0.0023,Lake Sebu
1,Local Economy Growth,2.3065,0.0139,0.1374,0.0053,0.0135,0.0018,0.3387,0.0027,0.0,Lake Sebu
2,Active Establishments in the Locality,-,-,-,0.0601,0.0828,0.0427,0.0637,0.1016,0.1127,Lake Sebu
3,Safety Compliant Business,-,-,-,0.0578,0.0802,0.0560,0.0570,0.0428,0.0,Lake Sebu
4,Employment Generation,0.0000,0.0142,0.0396,0.0398,0.0340,0.0542,0.0429,0.0868,0.0669,Lake Sebu
5,Cost of Living,3.7835,3.1008,2.9167,1.3851,0.9259,0.6746,0.4310,2.0938,1.7404,Lake Sebu
6,Cost of Doing Business,0.3794,1.1059,3.5342,2.2290,2.1963,2.1277,2.2449,2.2895,1.8805,Lake Sebu
7,Financial Deepening,0.3026,0.2302,0.4303,0.2273,0.0387,0.0793,0.1186,0.1231,0.1049,Lake Sebu
8,Productivity,0.0000,0.0001,0.0005,0.0023,0.0011,0.0001,0.0280,0.0329,0.0395,Lake Sebu
9,Presence of Business and Professional Organizations,0.0022,1.3314,0.0031,0.0365,0.0084,0.0121,0.0349,0.0395,0.0034,Lake Sebu
10,Compliance to National Directives,1.5833,3.3333,3.1871,2.2436,0.0000,2.2500,2.3106,2.4405,1.9643,Lake Sebu
11,Presence of Investment Promotion Unit,0.0000,2.5000,1.6667,1.8750,0.0000,1.8750,2.5000,1.8750,1.3077,Lake Sebu
12,Compliance to ARTA Citizens Charter,-,2.7864,1.9084,2.4050,0.0000,2.4356,2.3697,2.2198,2.0,Lake Sebu
13,Capacity to Generate Local Resource,1.2410,1.3283,0.7410,0.4088,0.0000,0.0318,0.2254,0.0158,0.0028,Lake Sebu
14,Capacity of Health Services,0.0000,0.0214,0.0701,0.1262,0.0000,0.0880,0.0751,0.1560,0.0015,Lake Sebu
15,Capacity of School Services,0.0000,0.4168,0.3440,0.2109,0.0000,0.3987,0.1319,0.0941,0.0348,Lake Sebu
