,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0999,0.0579,0.0607,0.0055,0.0063,0.0039,0.0072,0.0227,0.0138,San Mariano
1,Local Economy Growth,0.2645,0.2674,0.0675,1.7656,0.0156,0.0019,0.3320,0.0128,0.0,San Mariano
2,Active Establishments in the Locality,-,-,-,0.0000,0.1069,0.0565,0.0936,0.1358,0.1201,San Mariano
3,Safety Compliant Business,-,-,-,0.0176,0.0724,0.0621,0.0871,0.0885,0.0,San Mariano
4,Employment Generation,0.0735,0.3774,0.0910,0.0503,0.0499,0.0601,0.0531,0.0672,0.0565,San Mariano
5,Cost of Living,2.6820,3.2946,2.5833,1.0135,0.8796,1.3492,1.0776,0.0938,1.6971,San Mariano
6,Cost of Doing Business,2.2971,3.6999,3.4448,2.1276,2.1311,1.9587,2.1770,1.9652,1.8943,San Mariano
7,Financial Deepening,0.1862,0.2072,0.2491,0.1515,0.0258,0.0795,0.0786,0.0678,0.1426,San Mariano
8,Productivity,0.0000,0.0000,0.0000,0.0040,0.0013,0.7614,0.0361,0.0565,0.0377,San Mariano
9,Presence of Business and Professional Organizations,0.0043,0.0383,0.0062,0.0000,0.0050,0.0213,0.0315,0.1449,0.024,San Mariano
10,Compliance to National Directives,1.3333,3.3333,2.2953,2.1795,0.0000,2.4000,2.4621,2.3214,1.8571,San Mariano
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.8462,San Mariano
12,Compliance to ARTA Citizens Charter,-,2.6327,2.0002,2.2517,0.0000,2.3533,2.3038,2.1637,2.0,San Mariano
13,Capacity to Generate Local Resource,1.7706,0.5923,0.6269,0.4050,0.0000,0.0501,0.0389,0.0049,0.0029,San Mariano
14,Capacity of Health Services,0.1244,0.1764,0.1096,0.0569,0.0000,0.4219,0.0683,0.1129,0.0017,San Mariano
15,Capacity of School Services,0.0000,0.4076,0.2543,0.2319,0.0000,0.2623,0.0952,0.0312,0.0034,San Mariano
16,Recognition of Performance,0.0000,0.2381,0.5772,0.2319,0.0000,0.3355,0.1803,0.3410,0.4044,San Mariano
17,Getting Business Permits,-,-,0.0000,2.0738,0.0000,2.4902,1.5746,2.4530,2.0,San Mariano
18,Peace and Order,0.4204,0.0452,0.0235,0.2008,0.0000,0.0072,0.0096,0.0460,0.0,San Mariano
19,Social Protection,-,-,0.1320,0.1095,0.0000,0.2022,0.1959,0.2852,0.0012,San Mariano
20,Road Network,0.0000,0.0007,0.0006,0.0000,0.0000,0.2020,0.0005,0.3441,0.0001,San Mariano
21,Distance to Ports,0.0000,2.5143,2.7394,0.0000,0.0000,2.3322,1.9620,2.3881,1.4117,San Mariano
22,Availability of Basic Utilities,0.0000,3.3333,1.1111,0.7500,0.0000,2.3241,2.3063,2.2709,0.0789,San Mariano
23,Transportation Vehicles,0.0104,0.0529,0.1318,0.0771,0.0000,0.0167,0.0122,0.0110,0.0152,San Mariano
24,Education,0.3333,0.3273,0.1015,0.1174,0.0000,0.1610,0.0920,0.0696,0.0695,San Mariano
25,Health,0.0714,0.1064,0.0347,0.2575,0.0000,0.1467,0.2028,0.2158,0.1855,San Mariano
26,LGU Investment,0.1852,0.3105,0.3696,0.5191,0.0000,0.5563,0.3695,0.0479,0.0014,San Mariano
27,Accommodation Capacity,0.0000,0.0000,0.0093,0.0061,0.0000,0.0000,0.0000,0.0000,0.0,San Mariano
28,Information Technology Capacity,0.0000,0.5631,0.5411,0.1915,0.0000,0.2554,0.2397,0.1818,0.0529,San Mariano
29,Financial Technology Capacity,0.0000,0.0000,0.0000,0.0231,0.0000,0.0937,0.0631,0.0631,0.069,San Mariano
30,Land Use Plan,-,-,-,0.6250,0.0000,2.4744,2.4744,2.4091,1.9242,San Mariano
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4474,1.9993,San Mariano
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2500,1.004,San Mariano
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3012,1.0447,San Mariano
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.3323,0.2366,0.0215,0.0,San Mariano
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Mariano
36,Emergency Infrastructure,-,-,-,0.8681,0.0000,0.4926,0.4837,0.2780,0.3937,San Mariano
37,Utilities,-,-,-,0.9795,0.0000,1.8569,1.8709,1.2677,1.5059,San Mariano
38,Employed Population,-,-,-,0.1236,0.0000,0.0089,0.0064,0.0070,0.0051,San Mariano
39,Sanitary System,-,-,-,1.5514,0.0000,2.0051,1.9940,1.8755,1.5005,San Mariano
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,San Mariano
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0001,San Mariano
42,STEM graduates,-,-,-,-,-,-,-,-,0.0134,San Mariano
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.1812,San Mariano
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Mariano
45,Internet Capability,-,-,-,-,-,-,-,-,1.0286,San Mariano
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.005,San Mariano
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Mariano
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,San Mariano
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Mariano
