,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.4641,0.0280,0.0040,0.0173,0.0332,0.0633,0.0343,0.0066,Santo Domingo (IS)
1,Local Economy Growth,-,0.2641,0.0104,0.0032,0.0016,0.0014,1.0272,0.0009,0.0007,Santo Domingo (IS)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0031,0.4031,0.5250,0.7597,0.8054,Santo Domingo (IS)
3,Safety Compliant Business,-,-,-,0.2959,0.2805,0.2718,0.6604,0.4991,0.2284,Santo Domingo (IS)
4,Employment Generation,-,0.0000,0.2613,0.2271,0.1004,0.2951,0.3006,0.4051,0.4827,Santo Domingo (IS)
5,Cost of Living,-,3.0449,3.1667,1.8534,1.5741,2.2500,1.4583,1.6250,1.9991,Santo Domingo (IS)
6,Cost of Doing Business,-,1.7427,2.4206,2.3197,2.0973,2.1812,2.3061,2.3895,1.8987,Santo Domingo (IS)
7,Financial Deepening,-,0.5650,1.3117,0.0794,0.1426,0.2784,0.1767,0.4793,0.4062,Santo Domingo (IS)
8,Productivity,-,0.0000,0.0160,0.0025,0.0150,0.2495,0.2441,0.3140,0.2877,Santo Domingo (IS)
9,Presence of Business and Professional Organizations,-,0.0000,0.0911,0.0531,0.0983,0.2198,0.1516,0.0503,0.1099,Santo Domingo (IS)
10,Compliance to National Directives,-,3.3333,3.2660,2.2697,0.0000,2.4994,2.4643,2.4643,1.9231,Santo Domingo (IS)
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,1.8750,0.0000,2.5000,2.5000,2.5000,1.9987,Santo Domingo (IS)
12,Compliance to ARTA Citizens Charter,-,2.8316,1.9927,2.2065,0.0000,2.3737,2.4968,2.3562,2.0,Santo Domingo (IS)
13,Capacity to Generate Local Resource,-,0.4316,1.7256,0.3312,0.0000,0.0545,0.3937,0.0549,0.0428,Santo Domingo (IS)
14,Capacity of Health Services,-,0.2105,0.3229,0.4170,0.0000,0.1899,0.3343,0.5337,0.5327,Santo Domingo (IS)
15,Capacity of School Services,-,0.2660,0.2898,0.1264,0.0000,0.2993,0.0686,0.0475,0.0119,Santo Domingo (IS)
16,Recognition of Performance,-,0.0000,0.0877,0.1264,0.0000,0.3656,0.2318,0.4632,0.1825,Santo Domingo (IS)
17,Getting Business Permits,-,-,0.0000,1.4661,0.0000,1.6040,2.4884,1.8655,1.0,Santo Domingo (IS)
18,Peace and Order,-,0.1712,0.1240,0.1826,0.0000,0.1959,0.2551,0.1108,0.0002,Santo Domingo (IS)
19,Social Protection,-,-,0.0580,1.2716,0.0000,1.2914,0.5965,0.1931,1.2406,Santo Domingo (IS)
20,Road Network,-,0.0000,0.0078,0.0030,0.0000,0.0300,0.0007,0.0238,0.0017,Santo Domingo (IS)
21,Distance to Ports,-,3.1551,3.2368,2.4448,0.0000,2.4199,2.4016,2.2745,1.9723,Santo Domingo (IS)
22,Availability of Basic Utilities,-,1.6667,3.3333,2.5000,0.0000,1.8875,1.7514,2.0938,0.388,Santo Domingo (IS)
23,Transportation Vehicles,-,0.0000,0.0007,0.1092,0.0000,0.0189,0.0207,0.0689,0.0027,Santo Domingo (IS)
24,Education,-,0.2685,0.1969,0.1480,0.0000,0.0823,0.0403,0.1007,0.0754,Santo Domingo (IS)
25,Health,-,0.0000,0.2033,0.3875,0.0000,0.4889,0.2448,0.5125,0.35,Santo Domingo (IS)
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.0648,0.0509,0.1030,0.0003,Santo Domingo (IS)
27,Accommodation Capacity,-,0.1441,0.0802,0.0132,0.0000,0.0147,0.0080,0.0331,0.0236,Santo Domingo (IS)
28,Information Technology Capacity,-,0.7863,0.6138,0.5754,0.0000,0.4264,0.5463,0.5435,0.4348,Santo Domingo (IS)
29,Financial Technology Capacity,-,0.0000,0.6667,0.5000,0.0000,0.3125,0.2500,0.1389,0.0909,Santo Domingo (IS)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4231,2.4231,2.5000,1.9865,Santo Domingo (IS)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,Santo Domingo (IS)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.3569,1.01,Santo Domingo (IS)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.4368,1.1581,Santo Domingo (IS)
34,Budget for DRRMP,-,-,-,0.0492,0.0000,0.1183,0.0415,0.0143,0.0,Santo Domingo (IS)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Santo Domingo (IS)
36,Emergency Infrastructure,-,-,-,0.9799,0.0000,0.7842,0.9288,0.9770,0.7726,Santo Domingo (IS)
37,Utilities,-,-,-,1.0192,0.0000,1.8958,1.8945,1.3463,1.5085,Santo Domingo (IS)
38,Employed Population,-,-,-,0.2518,0.0000,2.5000,2.5000,2.5000,0.6641,Santo Domingo (IS)
39,Sanitary System,-,-,-,1.6704,0.0000,2.1647,1.9941,1.8757,1.5002,Santo Domingo (IS)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.6783,Santo Domingo (IS)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0004,Santo Domingo (IS)
42,STEM graduates,-,-,-,-,-,-,-,-,0.383,Santo Domingo (IS)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0689,Santo Domingo (IS)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Santo Domingo (IS)
45,Internet Capability,-,-,-,-,-,-,-,-,0.2174,Santo Domingo (IS)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0468,Santo Domingo (IS)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Santo Domingo (IS)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Santo Domingo (IS)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Santo Domingo (IS)
