,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.4146,0.0133,0.0000,0.0001,0.0038,0.0019,0.0004,Pitogo (ZR)
1,Local Economy Growth,-,-,0.1530,0.0038,0.0000,0.0001,1.0469,0.0876,0.0007,Pitogo (ZR)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0000,0.4024,0.8882,0.244,Pitogo (ZR)
3,Safety Compliant Business,-,-,-,0.0260,0.0000,0.4282,0.2579,0.2406,0.2371,Pitogo (ZR)
4,Employment Generation,-,-,0.0444,0.2467,0.0000,0.0043,0.0581,0.2671,0.1376,Pitogo (ZR)
5,Cost of Living,-,-,1.0833,1.2931,1.6667,1.2500,2.0313,2.3438,1.999,Pitogo (ZR)
6,Cost of Doing Business,-,-,2.3571,1.4022,1.1625,1.8826,2.2627,2.3058,1.8836,Pitogo (ZR)
7,Financial Deepening,-,-,0.5401,0.1058,0.0294,0.1007,0.1248,0.1319,0.0248,Pitogo (ZR)
8,Productivity,-,-,0.0104,0.0002,0.0000,0.0012,0.0595,0.0960,0.0855,Pitogo (ZR)
9,Presence of Business and Professional Organizations,-,-,0.1563,0.0118,0.0120,0.8234,0.0034,1.2500,0.4577,Pitogo (ZR)
10,Compliance to National Directives,-,-,3.0640,2.4013,0.0000,1.2500,2.5000,2.4286,1.9615,Pitogo (ZR)
11,Presence of Investment Promotion Unit,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Pitogo (ZR)
12,Compliance to ARTA Citizens Charter,-,-,1.5342,1.6478,0.0000,2.4440,2.4935,2.3908,2.0,Pitogo (ZR)
13,Capacity to Generate Local Resource,-,-,0.5427,0.6131,0.0000,0.0444,0.0421,0.0220,0.0883,Pitogo (ZR)
14,Capacity of Health Services,-,-,0.0909,0.1351,0.0000,0.0425,0.0490,0.0383,0.0355,Pitogo (ZR)
15,Capacity of School Services,-,-,0.2792,0.1330,0.0000,0.5384,0.0867,0.0644,0.0125,Pitogo (ZR)
16,Recognition of Performance,-,-,0.0877,0.1330,0.0000,1.8158,0.1303,1.4615,0.1454,Pitogo (ZR)
17,Getting Business Permits,-,-,0.0000,1.1286,0.0000,1.5078,1.5702,1.5479,2.0,Pitogo (ZR)
