,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0265,0.1084,0.0001,0.0012,0.0015,0.0152,0.0151,0.0108,San Rafael (IO)
1,Local Economy Growth,-,0.3364,0.0776,0.0020,0.0074,0.0015,0.0314,0.0199,0.0,San Rafael (IO)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0011,0.0811,0.1594,0.3402,0.1984,San Rafael (IO)
3,Safety Compliant Business,-,-,-,0.0651,0.0302,0.0989,0.2223,0.2594,0.1273,San Rafael (IO)
4,Employment Generation,-,0.3701,0.0343,0.0962,0.0358,0.0870,0.2753,0.2201,0.0298,San Rafael (IO)
5,Cost of Living,-,3.0449,1.7500,0.9914,1.9907,1.7500,1.6803,1.7188,1.7368,San Rafael (IO)
6,Cost of Doing Business,-,0.9740,2.7647,2.0614,1.9763,2.0728,2.1432,2.2813,1.6419,San Rafael (IO)
7,Financial Deepening,-,0.1412,0.1543,0.0000,0.0000,0.0000,0.4414,0.3544,0.0473,San Rafael (IO)
8,Productivity,-,0.0026,0.0035,0.0002,0.0010,0.0434,0.1481,0.0337,0.0255,San Rafael (IO)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0,San Rafael (IO)
10,Compliance to National Directives,-,1.6667,3.3333,0.0000,0.0000,2.4777,1.2500,0.0000,0.0,San Rafael (IO)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.6250,0.0000,2.5000,0.0000,1.2500,1.9991,San Rafael (IO)
12,Compliance to ARTA Citizens Charter,-,0.4049,1.5942,2.0668,0.0000,2.2891,2.3717,1.9583,2.0,San Rafael (IO)
13,Capacity to Generate Local Resource,-,0.0000,0.5290,0.7993,0.0000,0.0371,0.0392,0.0071,0.0024,San Rafael (IO)
14,Capacity of Health Services,-,0.1383,0.0779,0.1119,0.0000,0.0492,0.2237,0.1471,0.0002,San Rafael (IO)
15,Capacity of School Services,-,0.1737,0.2493,0.0832,0.0000,0.4449,0.1487,0.0543,0.016,San Rafael (IO)
16,Recognition of Performance,-,0.1389,0.0000,0.0832,0.0000,0.0000,0.0417,0.0863,0.0625,San Rafael (IO)
17,Getting Business Permits,-,-,0.0000,2.2055,0.0000,1.5535,1.6207,1.2141,1.0,San Rafael (IO)
18,Peace and Order,-,0.3286,0.4232,0.4496,0.0000,0.2995,0.7675,0.4375,0.0001,San Rafael (IO)
19,Social Protection,-,-,0.0734,0.1978,0.0000,0.5085,0.1991,0.6155,0.0753,San Rafael (IO)
20,Road Network,-,0.0002,0.0029,0.0015,0.0000,0.0813,0.0114,0.0274,0.0,San Rafael (IO)
21,Distance to Ports,-,2.8951,3.0120,2.3894,0.0000,2.2890,2.2678,2.2207,1.7352,San Rafael (IO)
