,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.3298,0.2579,0.0009,0.0000,0.0150,0.0272,0.0078,0.0039,Burgos (IA)
1,Local Economy Growth,-,0.1826,0.0687,0.0041,0.0000,0.0000,1.0262,0.0055,0.0005,Burgos (IA)
2,Active Establishments in the Locality,-,-,-,0.2472,0.0000,0.1213,0.1670,0.4343,0.2347,Burgos (IA)
3,Safety Compliant Business,-,-,-,0.2022,0.0000,0.1470,0.1921,0.1025,0.1136,Burgos (IA)
4,Employment Generation,-,0.8176,0.5796,0.2296,0.0000,0.0704,0.0528,0.2152,0.1991,Burgos (IA)
5,Cost of Living,-,3.6325,2.5833,0.6034,0.8796,1.7500,1.3021,0.0938,1.9987,Burgos (IA)
6,Cost of Doing Business,-,2.9669,1.7075,1.7189,1.3836,2.0167,2.1360,1.7133,1.5729,Burgos (IA)
7,Financial Deepening,-,0.2825,0.2315,0.1190,0.0336,0.0107,0.1496,0.1180,0.0954,Burgos (IA)
8,Productivity,-,0.0000,0.0057,0.0005,0.0000,0.0385,0.0516,0.1156,0.1015,Burgos (IA)
9,Presence of Business and Professional Organizations,-,0.0000,0.1563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Burgos (IA)
10,Compliance to National Directives,-,3.3333,2.2222,2.4013,0.0000,1.2475,2.4286,2.3571,1.9615,Burgos (IA)
11,Presence of Investment Promotion Unit,-,0.0000,3.3333,1.8750,0.0000,2.5000,2.5000,2.5000,1.3334,Burgos (IA)
12,Compliance to ARTA Citizens Charter,-,3.0794,2.1758,2.3461,0.0000,2.3194,2.4961,2.3408,2.0,Burgos (IA)
13,Capacity to Generate Local Resource,-,1.3586,0.0000,0.0697,0.0000,0.1029,0.2554,0.0391,0.0935,Burgos (IA)
14,Capacity of Health Services,-,0.0360,0.0725,0.0407,0.0000,0.0441,0.0352,0.1020,0.032,Burgos (IA)
15,Capacity of School Services,-,0.1175,0.2210,0.2017,0.0000,0.4723,0.0472,0.0280,0.034,Burgos (IA)
16,Recognition of Performance,-,0.0000,0.0000,0.2017,0.0000,0.0245,0.0222,0.0329,0.0,Burgos (IA)
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,1.5053,1.3850,1.8654,2.0,Burgos (IA)
18,Peace and Order,-,0.2026,0.1538,0.2201,0.0000,0.2304,0.3189,0.2094,0.0002,Burgos (IA)
19,Social Protection,-,-,0.0218,0.0123,0.0000,0.6042,0.4496,0.0855,1.0396,Burgos (IA)
20,Road Network,-,0.0002,0.0040,0.0028,0.0000,0.0412,0.4843,0.0324,0.0001,Burgos (IA)
21,Distance to Ports,-,1.5723,1.8714,2.2220,0.0000,2.2214,2.1192,2.3694,1.8271,Burgos (IA)
22,Availability of Basic Utilities,-,1.6667,1.6667,1.1932,0.0000,0.8396,2.2500,2.5000,0.4616,Burgos (IA)
23,Transportation Vehicles,-,0.0000,0.0209,0.0365,0.0000,0.0036,0.0445,0.0129,0.0007,Burgos (IA)
24,Education,-,0.2060,0.1840,0.1486,0.0000,0.0345,0.0261,0.0386,0.0884,Burgos (IA)
25,Health,-,0.0517,0.0996,0.0481,0.0000,0.0163,0.0140,0.0327,0.0585,Burgos (IA)
26,LGU Investment,-,0.0000,0.6705,0.0000,0.0000,0.0537,0.0453,0.1203,0.0002,Burgos (IA)
