,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0010,0.0034,0.0021,0.0099,0.0114,0.0099,Pastrana
1,Local Economy Growth,-,-,-,0.0120,0.0015,0.0009,0.0312,0.0117,0.0,Pastrana
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0918,0.1460,0.2577,0.1488,Pastrana
3,Safety Compliant Business,-,-,-,0.2047,0.2094,0.2188,0.3158,0.2454,0.1409,Pastrana
4,Employment Generation,-,-,-,0.0252,0.0090,0.0235,0.2486,0.0739,0.1403,Pastrana
5,Cost of Living,-,-,-,1.4224,1.0185,1.5000,0.8607,1.9688,1.0263,Pastrana
6,Cost of Doing Business,-,-,-,2.3157,1.2324,2.0319,2.2504,1.5979,1.7306,Pastrana
7,Financial Deepening,-,-,-,0.0661,0.0000,0.0507,0.1394,0.1355,0.0344,Pastrana
8,Productivity,-,-,-,0.0019,0.0089,0.0136,0.2277,0.0528,0.1062,Pastrana
9,Presence of Business and Professional Organizations,-,-,-,0.0020,0.0000,0.0436,0.0404,0.0561,0.0079,Pastrana
10,Compliance to National Directives,-,-,-,2.1711,0.0000,2.4944,2.5000,2.4405,1.9091,Pastrana
11,Presence of Investment Promotion Unit,-,-,-,2.5000,0.0000,2.5000,0.0000,0.0000,0.0,Pastrana
12,Compliance to ARTA Citizens Charter,-,-,-,2.1807,0.0000,2.3127,2.2915,2.4043,2.0,Pastrana
13,Capacity to Generate Local Resource,-,-,-,0.0241,0.0000,0.0162,0.0823,0.0059,0.0082,Pastrana
14,Capacity of Health Services,-,-,-,0.0000,0.0000,0.0466,0.1654,0.0844,0.0001,Pastrana
15,Capacity of School Services,-,-,-,0.2029,0.0000,0.2263,0.1404,0.0374,0.024,Pastrana
16,Recognition of Performance,-,-,-,0.2029,0.0000,0.0000,0.0417,0.0000,0.0,Pastrana
17,Getting Business Permits,-,-,-,2.0718,0.0000,1.3474,1.2222,1.7361,2.0,Pastrana
18,Peace and Order,-,-,-,0.2728,0.0000,0.2074,0.6579,0.3333,0.0001,Pastrana
19,Social Protection,-,-,-,0.3882,0.0000,1.1791,0.2980,2.2504,0.1084,Pastrana
20,Road Network,-,-,-,0.0000,0.0000,0.0473,0.0081,0.0410,0.0,Pastrana
21,Distance to Ports,-,-,-,0.0000,0.0000,0.0000,0.8330,2.3183,1.2871,Pastrana
22,Availability of Basic Utilities,-,-,-,2.5000,0.0000,2.3688,2.2813,1.8958,0.395,Pastrana
23,Transportation Vehicles,-,-,-,0.0000,0.0000,0.0030,0.0050,0.0136,0.0161,Pastrana
24,Education,-,-,-,0.0000,0.0000,0.0153,0.0234,0.1051,0.0591,Pastrana
25,Health,-,-,-,0.0000,0.0000,0.0464,0.0467,0.1648,0.1189,Pastrana
26,LGU Investment,-,-,-,0.0000,0.0000,0.0539,0.2210,0.0547,0.0019,Pastrana
27,Accommodation Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0036,Pastrana
28,Information Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.2083,0.3571,0.25,Pastrana
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Pastrana
30,Land Use Plan,-,-,-,0.0000,0.0000,1.3846,1.0000,0.0000,0.9861,Pastrana
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.0833,1.6667,2.4762,1.9995,Pastrana
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,1.2500,2.4107,1.2588,1.0106,Pastrana
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,0.0189,1.0076,Pastrana
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0908,1.4265,0.0200,0.0017,Pastrana
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Pastrana
36,Emergency Infrastructure,-,-,-,0.8565,0.0000,0.4750,0.6073,0.2650,0.4556,Pastrana
37,Utilities,-,-,-,1.0118,0.0000,1.5652,1.8170,1.0532,1.2352,Pastrana
38,Employed Population,-,-,-,0.0000,0.0000,0.0463,0.0356,0.0378,0.0423,Pastrana
39,Sanitary System,-,-,-,1.0833,0.0000,0.5568,0.5054,1.8819,1.5,Pastrana
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Pastrana
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pastrana
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pastrana
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Pastrana
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Pastrana
45,Internet Capability,-,-,-,-,-,-,-,-,0.04,Pastrana
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,1.4699,Pastrana
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pastrana
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Pastrana
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pastrana
