,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,-,-,-,0.0032,0.0033,Sultan Mastura
1,Local Economy Growth,-,-,-,-,-,-,-,0.0028,0.0,Sultan Mastura
2,Active Establishments in the Locality,-,-,-,-,-,-,-,0.0538,0.0406,Sultan Mastura
3,Safety Compliant Business,-,-,-,-,-,-,-,0.0059,0.0076,Sultan Mastura
4,Employment Generation,-,-,-,-,-,-,-,0.0571,0.0414,Sultan Mastura
5,Cost of Living,-,-,-,-,-,-,-,0.9063,1.6316,Sultan Mastura
6,Cost of Doing Business,-,-,-,-,-,-,-,2.2086,1.6784,Sultan Mastura
7,Financial Deepening,-,-,-,-,-,-,-,0.0000,0.0,Sultan Mastura
8,Productivity,-,-,-,-,-,-,-,0.0139,0.0198,Sultan Mastura
9,Presence of Business and Professional Organizations,-,-,-,-,-,-,-,0.0000,0.0396,Sultan Mastura
10,Compliance to National Directives,-,-,-,-,-,-,-,2.3810,1.8636,Sultan Mastura
11,Presence of Investment Promotion Unit,-,-,-,-,-,-,-,1.8750,1.9984,Sultan Mastura
12,Compliance to ARTA Citizens Charter,-,-,-,-,-,-,-,2.1252,2.0,Sultan Mastura
13,Capacity to Generate Local Resource,-,-,-,-,-,-,-,0.0013,0.0017,Sultan Mastura
14,Capacity of Health Services,-,-,-,-,-,-,-,0.1073,0.0001,Sultan Mastura
15,Capacity of School Services,-,-,-,-,-,-,-,0.0343,0.008,Sultan Mastura
16,Recognition of Performance,-,-,-,-,-,-,-,0.1280,0.5556,Sultan Mastura
17,Getting Business Permits,-,-,-,-,-,-,-,1.8473,1.0,Sultan Mastura
18,Peace and Order,-,-,-,-,-,-,-,0.3333,0.0001,Sultan Mastura
19,Social Protection,-,-,-,-,-,-,-,0.2976,0.1533,Sultan Mastura
20,Road Network,-,-,-,-,-,-,-,0.0939,0.0,Sultan Mastura
21,Distance to Ports,-,-,-,-,-,-,-,2.4284,1.89,Sultan Mastura
22,Availability of Basic Utilities,-,-,-,-,-,-,-,2.4063,0.4505,Sultan Mastura
23,Transportation Vehicles,-,-,-,-,-,-,-,0.0011,0.1257,Sultan Mastura
24,Education,-,-,-,-,-,-,-,0.0386,0.0293,Sultan Mastura
25,Health,-,-,-,-,-,-,-,0.1963,0.0354,Sultan Mastura
26,LGU Investment,-,-,-,-,-,-,-,0.3348,0.0022,Sultan Mastura
27,Accommodation Capacity,-,-,-,-,-,-,-,0.0000,0.0,Sultan Mastura
28,Information Technology Capacity,-,-,-,-,-,-,-,0.3571,0.25,Sultan Mastura
29,Financial Technology Capacity,-,-,-,-,-,-,-,0.0000,0.0,Sultan Mastura
30,Land Use Plan,-,-,-,-,-,-,-,2.4808,1.9583,Sultan Mastura
31,Disaster Risk Reduction Plan,-,-,-,-,-,-,-,2.4286,1.9995,Sultan Mastura
32,Annual Disaster Drill,-,-,-,-,-,-,-,1.2632,1.0745,Sultan Mastura
33,Early Warning System,-,-,-,-,-,-,-,1.2689,1.0909,Sultan Mastura
34,Budget for DRRMP,-,-,-,-,-,-,-,0.0039,0.0017,Sultan Mastura
35,Local Risk Assessments,-,-,-,-,-,-,-,2.5000,2.0,Sultan Mastura
36,Emergency Infrastructure,-,-,-,-,-,-,-,0.2326,0.3857,Sultan Mastura
37,Utilities,-,-,-,-,-,-,-,1.2581,1.497,Sultan Mastura
38,Employed Population,-,-,-,-,-,-,-,0.0655,0.1007,Sultan Mastura
39,Sanitary System,-,-,-,-,-,-,-,1.2502,1.0,Sultan Mastura
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
45,Internet Capability,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Sultan Mastura
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sultan Mastura
