,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0008,0.0031,0.0057,0.0322,0.0133,0.0173,Padre Burgos (SL)
1,Local Economy Growth,-,-,-,0.0063,0.0017,0.0011,0.0312,0.4769,0.0,Padre Burgos (SL)
2,Active Establishments in the Locality,-,-,-,0.2376,0.0027,0.0000,0.7681,0.6531,0.5499,Padre Burgos (SL)
3,Safety Compliant Business,-,-,-,0.1116,0.0900,0.2419,0.5597,0.5844,0.2152,Padre Burgos (SL)
4,Employment Generation,-,-,-,0.0479,0.0215,0.0000,0.1636,0.0721,0.1483,Padre Burgos (SL)
5,Cost of Living,-,-,-,0.6897,0.9259,2.5000,1.6803,1.5625,1.6053,Padre Burgos (SL)
6,Cost of Doing Business,-,-,-,1.5183,2.0662,0.7124,2.2170,2.3705,0.9427,Padre Burgos (SL)
7,Financial Deepening,-,-,-,0.1720,0.0671,0.0471,0.4097,0.3805,0.0845,Padre Burgos (SL)
8,Productivity,-,-,-,0.0015,0.0078,0.0001,0.1429,0.0621,0.0789,Padre Burgos (SL)
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0578,0.0026,Padre Burgos (SL)
10,Compliance to National Directives,-,-,-,2.4013,0.0000,2.4988,1.1806,2.4405,1.7727,Padre Burgos (SL)
11,Presence of Investment Promotion Unit,-,-,-,2.5000,0.0000,1.2500,1.2500,1.8750,1.3334,Padre Burgos (SL)
12,Compliance to ARTA Citizens Charter,-,-,-,2.3630,0.0000,2.4153,2.4151,2.1252,2.0,Padre Burgos (SL)
13,Capacity to Generate Local Resource,-,-,-,0.3650,0.0000,0.0321,0.0688,0.0134,0.0,Padre Burgos (SL)
14,Capacity of Health Services,-,-,-,0.0465,0.0000,0.0371,0.1503,0.0900,0.0,Padre Burgos (SL)
15,Capacity of School Services,-,-,-,0.1827,0.0000,0.0000,0.1291,0.0431,0.016,Padre Burgos (SL)
16,Recognition of Performance,-,-,-,0.1827,0.0000,0.2676,0.1429,0.1141,0.5278,Padre Burgos (SL)
17,Getting Business Permits,-,-,-,2.2994,0.0000,1.6107,1.5069,1.3889,1.5,Padre Burgos (SL)
18,Peace and Order,-,-,-,0.4392,0.0000,0.1728,0.4605,0.2500,0.0,Padre Burgos (SL)
