,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0000,0.1033,0.0123,0.1279,0.1355,0.2410,0.1257,0.0175,Sumilao
1,Local Economy Growth,-,0.0000,0.0309,0.0045,0.0188,0.0010,1.0263,0.0004,0.0004,Sumilao
2,Active Establishments in the Locality,-,-,-,0.2220,0.0026,0.2150,0.2809,0.3557,0.091,Sumilao
3,Safety Compliant Business,-,-,-,0.1576,0.1264,0.1153,0.2957,0.2194,0.1693,Sumilao
4,Employment Generation,-,0.0000,0.0469,0.3003,0.1340,0.5080,0.4301,0.4599,0.5009,Sumilao
5,Cost of Living,-,3.0449,3.0833,1.4655,1.4352,1.5000,1.0938,1.9063,1.9992,Sumilao
6,Cost of Doing Business,-,1.5251,3.4841,2.0536,2.0372,2.0298,2.2147,2.2691,1.8985,Sumilao
7,Financial Deepening,-,0.2119,0.3086,0.1190,0.0545,0.1114,0.1788,0.3142,0.1041,Sumilao
8,Productivity,-,0.0000,0.3030,0.0115,0.0462,0.5576,0.5529,0.5229,0.3891,Sumilao
9,Presence of Business and Professional Organizations,-,0.0000,0.0521,0.0285,0.0393,0.1126,0.0666,0.0473,0.0613,Sumilao
10,Compliance to National Directives,-,3.3333,3.2660,2.2039,0.0000,2.4988,2.4286,2.3571,1.9615,Sumilao
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,2.5000,0.0000,2.5000,2.5000,2.5000,1.9978,Sumilao
12,Compliance to ARTA Citizens Charter,-,0.0000,2.1532,2.2654,0.0000,2.1515,2.4720,2.3192,2.0,Sumilao
13,Capacity to Generate Local Resource,-,1.8893,0.7554,0.6644,0.0000,0.1500,0.1618,0.1304,0.0593,Sumilao
14,Capacity of Health Services,-,0.0540,0.2583,0.1279,0.0000,0.0331,0.0722,0.0568,0.033,Sumilao
15,Capacity of School Services,-,0.1833,0.3816,0.1860,0.0000,0.3409,0.0857,0.1712,0.0058,Sumilao
16,Recognition of Performance,-,0.0000,0.0000,0.1860,0.0000,0.1185,0.5013,0.7645,0.0787,Sumilao
17,Getting Business Permits,-,-,1.1111,2.2994,0.0000,2.3213,2.4838,1.8656,1.5,Sumilao
18,Peace and Order,-,0.1999,0.1598,0.2388,0.0000,0.2880,0.4719,0.1663,0.0002,Sumilao
19,Social Protection,-,-,0.1145,1.2091,0.0000,0.6723,0.9072,0.0358,1.36,Sumilao
20,Road Network,-,0.0002,0.0032,0.0014,0.0000,0.1166,0.0005,0.0948,0.0115,Sumilao
21,Distance to Ports,-,2.7684,3.2624,2.2872,0.0000,2.2668,2.1493,2.1148,1.8911,Sumilao
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4188,2.1688,2.4188,0.4097,Sumilao
23,Transportation Vehicles,-,0.3516,0.1837,0.1017,0.0000,0.0140,0.0049,0.0387,0.0182,Sumilao
24,Education,-,0.3101,0.3185,0.1356,0.0000,0.0800,0.1993,0.1089,0.066,Sumilao
25,Health,-,0.0000,0.2108,0.2844,0.0000,0.0142,0.0364,0.1077,0.0461,Sumilao
26,LGU Investment,-,0.3130,0.3481,0.0863,0.0000,0.0791,0.0546,0.1079,0.0005,Sumilao
27,Accommodation Capacity,-,0.0000,0.0000,0.0101,0.0000,0.0174,0.0521,0.0000,0.0,Sumilao
28,Information Technology Capacity,-,0.9786,0.8095,0.3770,0.0000,0.3124,0.5741,0.5435,0.1304,Sumilao
29,Financial Technology Capacity,-,0.0000,0.2381,0.4063,0.0000,0.0000,0.1250,0.0694,0.0455,Sumilao
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,2.3974,2.4857,1.973,Sumilao
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.5000,1.9995,Sumilao
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Sumilao
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0079,Sumilao
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1476,0.0497,0.0025,0.0,Sumilao
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Sumilao
36,Emergency Infrastructure,-,-,-,0.8796,0.0000,0.4968,0.4670,0.2551,0.3728,Sumilao
37,Utilities,-,-,-,1.5682,0.0000,1.8792,1.8811,1.2678,1.5007,Sumilao
38,Employed Population,-,-,-,0.3172,0.0000,0.1524,0.1225,0.0698,0.018,Sumilao
39,Sanitary System,-,-,-,1.5840,0.0000,2.0503,1.9942,1.8751,1.5,Sumilao
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Sumilao
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sumilao
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Sumilao
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Sumilao
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Sumilao
45,Internet Capability,-,-,-,-,-,-,-,-,0.0652,Sumilao
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0019,Sumilao
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sumilao
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Sumilao
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sumilao
