,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.3197,0.2012,0.2583,0.0287,0.1338,0.0123,0.0752,0.0160,0.0517,Calumpit
1,Local Economy Growth,0.3641,0.2588,0.4360,0.0009,0.0399,0.0041,0.3386,0.0021,0.0004,Calumpit
2,Active Establishments in the Locality,-,-,-,0.1418,0.3964,0.2285,0.4336,0.3824,0.3532,Calumpit
3,Safety Compliant Business,-,-,-,0.2194,0.3277,0.0388,0.3411,0.2945,0.0,Calumpit
4,Employment Generation,0.0000,0.2687,0.2558,0.0607,0.1947,0.2679,0.2901,0.3333,0.2363,Calumpit
5,Cost of Living,3.7835,4.1667,3.9167,0.8784,0.0000,2.4206,0.9914,1.9063,1.875,Calumpit
6,Cost of Doing Business,1.3874,0.9296,1.4997,1.7137,2.0849,1.9281,2.1176,2.0993,1.6114,Calumpit
7,Financial Deepening,0.4423,0.4374,0.7699,0.4167,0.0828,0.2622,0.2689,0.1551,0.2351,Calumpit
8,Productivity,0.0000,0.0001,0.0162,0.0773,0.0111,0.0001,0.1529,0.1491,0.1675,Calumpit
9,Presence of Business and Professional Organizations,0.0000,0.0192,0.0154,0.0172,0.0118,0.0092,0.0208,0.0202,0.0017,Calumpit
10,Compliance to National Directives,1.6667,3.3333,3.1579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Calumpit
11,Presence of Investment Promotion Unit,0.0000,3.3333,3.3333,0.0000,0.0000,0.6250,0.6250,0.6250,2.0001,Calumpit
12,Compliance to ARTA Citizens Charter,-,2.1575,2.2896,2.3260,0.0000,2.2004,2.4373,2.0531,1.0,Calumpit
13,Capacity to Generate Local Resource,0.0000,0.0000,0.3622,0.2660,0.0000,0.0000,0.3236,0.0256,0.0151,Calumpit
14,Capacity of Health Services,0.0509,0.1015,0.2234,0.1679,0.0000,0.0884,0.0987,0.0658,0.0007,Calumpit
15,Capacity of School Services,0.0000,0.0000,0.2769,0.0000,0.0000,0.0000,0.1003,0.0232,0.0145,Calumpit
16,Recognition of Performance,0.0000,0.0000,0.7648,0.0000,0.0000,0.0000,0.0000,0.0000,0.2403,Calumpit
17,Getting Business Permits,-,-,1.1111,2.1484,0.0000,1.5760,1.6484,1.5897,1.5,Calumpit
18,Peace and Order,0.2463,0.0346,0.0213,0.2278,0.0000,0.0216,0.0192,0.0390,0.0225,Calumpit
19,Social Protection,-,-,0.4821,0.0027,0.0000,0.4289,0.4825,0.0000,0.0006,Calumpit
20,Road Network,0.0000,3.3333,0.0038,0.0027,0.0000,0.0068,0.0001,0.0284,0.0011,Calumpit
21,Distance to Ports,3.1004,3.0865,2.0616,0.8326,0.0000,0.7136,2.3920,1.5645,1.8007,Calumpit
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,0.0000,0.0000,2.5000,2.4750,2.4714,0.0911,Calumpit
23,Transportation Vehicles,0.0000,0.0000,0.0028,0.0452,0.0000,0.0203,0.0334,0.0003,0.0167,Calumpit
24,Education,0.2772,0.3058,0.1860,0.2191,0.0000,0.0965,0.1230,0.0267,0.0654,Calumpit
25,Health,0.7807,0.2008,0.1934,0.4186,0.0000,0.2172,0.2750,0.0307,0.173,Calumpit
26,LGU Investment,0.0000,0.0000,0.0000,0.2270,0.0000,0.2495,0.1623,0.0239,0.003,Calumpit
27,Accommodation Capacity,0.0000,0.0883,0.0000,0.0454,0.0000,0.0160,0.0000,0.0282,0.0292,Calumpit
28,Information Technology Capacity,0.0000,0.2690,0.5411,0.1883,0.0000,0.2471,0.2860,0.0000,0.141,Calumpit
29,Financial Technology Capacity,0.0000,0.0767,0.0710,0.0497,0.0000,0.0912,0.1112,0.0871,0.0517,Calumpit
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3846,2.3846,2.2500,1.9848,Calumpit
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.3611,2.4737,1.9998,Calumpit
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,0.8333,0.0042,1.008,Calumpit
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.005,Calumpit
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.2495,0.1765,0.0162,0.0,Calumpit
35,Local Risk Assessments,-,-,-,2.5000,0.0000,1.2500,2.5000,2.5000,2.0,Calumpit
36,Emergency Infrastructure,-,-,-,0.9351,0.0000,0.4950,0.5463,0.2935,0.3778,Calumpit
37,Utilities,-,-,-,0.9724,0.0000,1.2593,1.8806,1.2624,1.5048,Calumpit
38,Employed Population,-,-,-,0.2295,0.0000,0.0000,0.0031,0.0033,0.0036,Calumpit
39,Sanitary System,-,-,-,1.0200,0.0000,1.0385,1.9005,1.2502,1.5002,Calumpit
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Calumpit
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Calumpit
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Calumpit
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0257,Calumpit
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Calumpit
45,Internet Capability,-,-,-,-,-,-,-,-,1.0762,Calumpit
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Calumpit
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Calumpit
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Calumpit
49,New Technology,-,-,-,-,-,-,-,-,0.0,Calumpit
