,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0836,0.5628,0.6533,0.2854,1.4896,1.5438,1.5557,0.1457,0.2204,Legazpi
1,Local Economy Growth,1.1346,0.3252,0.3421,0.0589,0.4253,0.1038,0.5575,0.0101,0.0164,Legazpi
2,Active Establishments in the Locality,-,-,-,1.5372,1.4852,1.0082,0.7671,0.8381,0.6904,Legazpi
3,Safety Compliant Business,-,-,-,0.5491,0.4092,0.6662,0.7260,0.3878,0.5173,Legazpi
4,Employment Generation,0.3967,0.7864,1.9368,0.4001,2.2459,1.0558,2.0809,1.9125,1.0008,Legazpi
5,Cost of Living,3.2692,2.9438,3.5000,1.6810,0.7143,0.2778,1.9366,0.2273,1.0,Legazpi
6,Cost of Doing Business,3.7040,3.4046,3.3498,1.7362,1.8941,1.9723,2.1282,2.2036,1.6248,Legazpi
7,Financial Deepening,0.3159,0.6628,2.0833,1.5800,1.3847,1.0219,1.2964,1.1492,1.069,Legazpi
8,Productivity,0.0498,0.1813,0.1395,0.0109,0.0232,0.9413,1.3548,0.9267,0.1414,Legazpi
9,Presence of Business and Professional Organizations,0.2717,0.7494,1.3634,0.4158,0.4786,0.4002,1.2792,0.8448,2.0,Legazpi
10,Compliance to National Directives,2.9167,3.3333,2.8105,2.4306,2.3611,2.4306,2.5000,2.4265,1.8571,Legazpi
11,Presence of Investment Promotion Unit,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.9048,Legazpi
12,Compliance to ARTA Citizens Charter,-,2.1134,1.9476,1.8439,2.0130,1.1632,2.2766,1.0417,2.0,Legazpi
13,Capacity to Generate Local Resource,0.9656,1.1834,0.6239,0.5512,0.5682,0.3819,0.3771,0.2641,0.5644,Legazpi
14,Capacity of Health Services,0.0941,0.3425,0.6827,0.9042,1.4015,1.3582,1.1587,1.1622,0.8112,Legazpi
15,Capacity of School Services,0.5480,1.0780,0.3458,0.3699,0.0474,0.9268,0.8618,0.6910,0.2954,Legazpi
16,Recognition of Performance,0.5714,0.4496,2.5000,0.3699,0.6604,0.5832,0.7935,0.2729,0.3616,Legazpi
17,Getting Business Permits,-,-,3.0944,2.2106,2.1230,2.2650,2.1363,2.3461,2.0,Legazpi
18,Peace and Order,0.6895,0.8681,1.9525,1.0121,0.2076,0.3754,0.5876,0.4468,0.0007,Legazpi
19,Social Protection,-,-,0.7996,0.0199,1.5081,0.8581,0.7192,0.7175,1.286,Legazpi
20,Road Network,0.1529,0.0014,0.3671,0.0063,2.5000,0.1069,0.1070,0.0522,0.0093,Legazpi
21,Distance to Ports,3.2937,3.3117,3.3116,2.4816,2.4595,2.4622,2.4708,2.4859,1.977,Legazpi
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.571,Legazpi
23,Transportation Vehicles,0.3047,0.6300,0.2556,0.2835,0.2358,1.4174,1.6161,0.4990,0.3798,Legazpi
24,Education,0.2918,0.9501,0.7898,0.6803,1.0588,1.0409,0.9383,0.8080,0.7691,Legazpi
25,Health,0.7312,1.1021,0.5881,1.0757,1.3019,1.4124,1.8439,1.6773,1.3211,Legazpi
26,LGU Investment,0.9969,0.3214,3.1818,0.9360,0.9837,0.6890,0.6609,0.1339,0.0028,Legazpi
27,Accommodation Capacity,0.4443,1.2404,1.4686,2.0252,2.4510,1.6233,1.7930,1.4424,1.3014,Legazpi
28,Information Technology Capacity,0.2851,0.9028,1.5769,0.8516,1.3371,2.0000,1.7045,0.7292,0.2456,Legazpi
29,Financial Technology Capacity,0.2766,0.7878,1.4357,1.0312,1.1308,1.2178,1.3721,1.1044,1.3944,Legazpi
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4998,2.5000,2.4800,1.9524,Legazpi
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4405,2.5000,2.5000,1.8889,Legazpi
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.2500,2.5000,1.2635,1.1748,Legazpi
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.3571,1.0884,Legazpi
34,Budget for DRRMP,-,-,-,0.0627,0.2109,0.2672,0.5516,0.7942,0.3579,Legazpi
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Legazpi
36,Emergency Infrastructure,-,-,-,1.2760,1.2982,0.9502,0.9828,0.5961,0.645,Legazpi
37,Utilities,-,-,-,1.0546,1.7227,1.9294,1.9393,1.5884,1.6553,Legazpi
38,Employed Population,-,-,-,0.3476,0.0423,0.0773,0.0464,0.0220,0.3059,Legazpi
39,Sanitary System,-,-,-,1.6180,1.6659,1.8815,1.9875,1.8762,1.5004,Legazpi
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.3193,Legazpi
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0036,Legazpi
42,STEM graduates,-,-,-,-,-,-,-,-,0.849,Legazpi
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.4989,Legazpi
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Legazpi
45,Internet Capability,-,-,-,-,-,-,-,-,1.0473,Legazpi
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.7291,Legazpi
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Legazpi
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Legazpi
49,New Technology,-,-,-,-,-,-,-,-,0.0766,Legazpi
