,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,0.0000,0.0018,0.0039,0.0236,0.0136,0.0069,Mapanas
1,Local Economy Growth,-,-,-,0.0000,0.0000,0.0022,0.0314,0.0149,0.0,Mapanas
2,Active Establishments in the Locality,-,-,-,0.0000,0.0000,0.0000,0.0000,0.1664,0.1196,Mapanas
3,Safety Compliant Business,-,-,-,0.0003,0.0033,0.0844,0.2913,0.1896,0.1237,Mapanas
4,Employment Generation,-,-,-,0.0000,0.0022,0.0167,0.0582,0.0155,0.0387,Mapanas
5,Cost of Living,-,-,-,2.0259,0.8796,1.5000,2.0902,1.2813,1.5526,Mapanas
6,Cost of Doing Business,-,-,-,1.0176,0.1978,0.9442,1.1010,1.4674,1.6957,Mapanas
7,Financial Deepening,-,-,-,0.0265,0.0252,0.0450,0.1394,0.1408,0.0251,Mapanas
8,Productivity,-,-,-,0.0000,0.0000,0.0087,0.0307,0.0210,0.022,Mapanas
9,Presence of Business and Professional Organizations,-,-,-,0.0000,0.0000,0.0009,0.0027,0.0017,0.0026,Mapanas
10,Compliance to National Directives,-,-,-,2.4013,0.0000,1.2488,2.4306,2.2619,1.7727,Mapanas
11,Presence of Investment Promotion Unit,-,-,-,1.2500,0.0000,0.0000,1.2500,0.6250,1.9984,Mapanas
12,Compliance to ARTA Citizens Charter,-,-,-,2.0276,0.0000,2.3419,1.7495,2.1454,2.0,Mapanas
13,Capacity to Generate Local Resource,-,-,-,0.0000,0.0000,0.0122,0.0951,0.0064,0.0029,Mapanas
14,Capacity of Health Services,-,-,-,0.0349,0.0000,0.0168,0.0764,0.0770,0.0002,Mapanas
15,Capacity of School Services,-,-,-,0.1076,0.0000,0.1599,0.0895,0.1285,0.016,Mapanas
16,Recognition of Performance,-,-,-,0.1076,0.0000,0.0694,0.0417,0.8254,0.0,Mapanas
17,Getting Business Permits,-,-,-,1.4661,0.0000,1.5288,1.5069,2.1637,0.5,Mapanas
18,Peace and Order,-,-,-,0.3410,0.0000,0.1728,0.4605,0.2292,0.0765,Mapanas
19,Social Protection,-,-,-,0.2027,0.0000,0.7439,0.2684,1.5231,0.132,Mapanas
20,Road Network,-,-,-,0.0000,0.0000,0.3891,0.5088,0.0421,0.0,Mapanas
21,Distance to Ports,-,-,-,2.2913,0.0000,2.1984,2.1683,0.0000,0.0,Mapanas
22,Availability of Basic Utilities,-,-,-,1.2500,0.0000,0.9231,0.9231,1.2500,0.2666,Mapanas
23,Transportation Vehicles,-,-,-,0.0044,0.0000,0.0005,0.0008,0.0000,0.0,Mapanas
24,Education,-,-,-,0.0982,0.0000,0.0102,0.0234,0.1166,0.0452,Mapanas
25,Health,-,-,-,0.0874,0.0000,0.0676,0.0958,0.0289,0.1831,Mapanas
26,LGU Investment,-,-,-,0.0000,0.0000,0.0000,0.0000,0.2756,0.0,Mapanas
27,Accommodation Capacity,-,-,-,0.0055,0.0000,0.0020,0.0104,0.0065,0.0119,Mapanas
28,Information Technology Capacity,-,-,-,0.1984,0.0000,0.1833,0.3125,0.3571,0.375,Mapanas
29,Financial Technology Capacity,-,-,-,0.0000,0.0000,0.0000,0.0000,0.1471,0.0,Mapanas
30,Land Use Plan,-,-,-,1.2500,0.0000,2.4744,2.4730,0.0000,1.4306,Mapanas
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.4167,2.3810,1.9998,Mapanas
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.4107,1.2544,1.0106,Mapanas
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3352,1.0379,Mapanas
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0584,0.0516,0.0037,0.0019,Mapanas
35,Local Risk Assessments,-,-,-,1.2500,0.0000,2.5000,2.5000,2.5000,2.0,Mapanas
36,Emergency Infrastructure,-,-,-,0.8493,0.0000,0.5427,0.6870,0.4426,0.3551,Mapanas
37,Utilities,-,-,-,0.9759,0.0000,1.5454,1.2594,1.0054,1.4998,Mapanas
38,Employed Population,-,-,-,0.0210,0.0000,0.1000,0.2432,0.1007,0.0604,Mapanas
39,Sanitary System,-,-,-,0.5000,0.0000,1.0152,1.0014,1.2509,1.5001,Mapanas
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Mapanas
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Mapanas
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Mapanas
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Mapanas
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Mapanas
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,Mapanas
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Mapanas
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Mapanas
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Mapanas
49,New Technology,-,-,-,-,-,-,-,-,0.0,Mapanas
