,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.0735,0.0065,0.0092,0.0107,0.0352,0.0073,0.0076,Bongabon
1,Local Economy Growth,-,-,0.0643,0.0758,0.0193,0.0036,0.3345,0.0023,0.0001,Bongabon
2,Active Establishments in the Locality,-,-,-,0.1390,0.2528,0.1301,0.1792,0.2089,0.1723,Bongabon
3,Safety Compliant Business,-,-,-,0.0739,0.1732,0.1252,0.1422,0.1619,0.0,Bongabon
4,Employment Generation,-,-,0.0549,0.0543,0.0597,0.1008,0.0703,0.1096,0.0667,Bongabon
5,Cost of Living,-,-,3.5833,2.1959,2.2685,2.0635,0.6034,0.7188,1.8798,Bongabon
6,Cost of Doing Business,-,-,0.2451,2.1008,2.0763,1.9389,2.1627,2.0693,1.8486,Bongabon
7,Financial Deepening,-,-,0.4755,0.8586,0.1454,0.3747,0.3712,0.3238,0.4038,Bongabon
8,Productivity,-,-,0.0000,0.0049,0.0016,0.0004,0.0519,0.0466,0.0358,Bongabon
9,Presence of Business and Professional Organizations,-,-,0.0000,0.0043,0.0520,0.0426,0.1055,0.1018,0.0179,Bongabon
10,Compliance to National Directives,-,-,0.2222,2.4359,0.0000,2.4000,2.4242,2.2619,1.8214,Bongabon
11,Presence of Investment Promotion Unit,-,-,0.0000,2.5000,0.0000,2.5000,2.5000,2.5000,1.9744,Bongabon
12,Compliance to ARTA Citizens Charter,-,-,0.0434,2.3313,0.0000,2.3557,2.4632,2.1781,2.0,Bongabon
13,Capacity to Generate Local Resource,-,-,0.0000,0.1191,0.0000,0.1763,0.0314,0.0041,0.0032,Bongabon
14,Capacity of Health Services,-,-,0.0454,0.0958,0.0000,0.0528,0.0492,0.0819,0.0017,Bongabon
15,Capacity of School Services,-,-,0.0000,0.2861,0.0000,0.2450,0.1143,0.1065,0.0326,Bongabon
16,Recognition of Performance,-,-,0.0000,0.2861,0.0000,0.1569,0.0881,0.0184,0.1829,Bongabon
17,Getting Business Permits,-,-,1.1111,2.2950,0.0000,2.4904,2.4895,2.1062,2.0,Bongabon
18,Peace and Order,-,-,0.0376,0.2704,0.0000,0.0156,0.0515,0.0814,0.0769,Bongabon
19,Social Protection,-,-,0.2263,0.0618,0.0000,0.2128,0.2340,0.1603,0.0014,Bongabon
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0347,0.0020,0.0554,0.0004,Bongabon
21,Distance to Ports,-,-,0.0000,1.9595,0.0000,2.1810,2.2789,2.2063,1.612,Bongabon
22,Availability of Basic Utilities,-,-,0.0000,2.5000,0.0000,2.4623,2.4625,2.4571,0.1068,Bongabon
23,Transportation Vehicles,-,-,0.2644,0.1448,0.0000,0.0211,0.0200,0.0198,0.025,Bongabon
24,Education,-,-,0.0000,0.1050,0.0000,0.0973,0.0776,0.0756,0.082,Bongabon
25,Health,-,-,0.0000,0.0935,0.0000,0.1293,0.1671,0.1729,0.1849,Bongabon
26,LGU Investment,-,-,0.0000,1.1634,0.0000,0.2366,0.1226,0.0159,0.0027,Bongabon
27,Accommodation Capacity,-,-,0.0138,0.0145,0.0000,0.0040,0.0045,0.0045,0.0012,Bongabon
28,Information Technology Capacity,-,-,0.4444,0.2378,0.0000,0.2554,0.3323,0.2727,0.1233,Bongabon
29,Financial Technology Capacity,-,-,0.1042,0.0694,0.0000,0.1078,0.0826,0.0977,0.0431,Bongabon
30,Land Use Plan,-,-,-,1.8750,0.0000,2.4744,2.4744,2.4091,1.9242,Bongabon
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.3947,1.9998,Bongabon
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2542,1.008,Bongabon
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.3651,1.0806,Bongabon
34,Budget for DRRMP,-,-,-,0.0015,0.0000,0.1770,0.1350,0.0211,0.0,Bongabon
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bongabon
36,Emergency Infrastructure,-,-,-,0.9543,0.0000,0.5851,0.5781,0.2941,0.4068,Bongabon
37,Utilities,-,-,-,0.9956,0.0000,1.8751,1.8757,1.2843,1.5065,Bongabon
38,Employed Population,-,-,-,0.1107,0.0000,0.0464,0.0673,0.0952,0.07,Bongabon
39,Sanitary System,-,-,-,1.6507,0.0000,1.1160,1.3123,1.2505,1.5005,Bongabon
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0484,Bongabon
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bongabon
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bongabon
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0056,Bongabon
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bongabon
45,Internet Capability,-,-,-,-,-,-,-,-,1.0667,Bongabon
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0007,Bongabon
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Bongabon
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Bongabon
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bongabon
