,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0792,0.0928,0.0010,0.0057,0.0096,0.0102,0.0048,0.0018,Sibunag
1,Local Economy Growth,-,0.2698,0.0853,0.0062,0.0024,0.0016,1.0260,0.0015,0.0005,Sibunag
2,Active Establishments in the Locality,-,-,-,0.1767,0.0020,0.1146,0.2487,0.2636,0.2432,Sibunag
3,Safety Compliant Business,-,-,-,0.2288,0.1088,0.2240,0.2787,0.1761,0.1515,Sibunag
4,Employment Generation,-,0.3066,0.0808,0.1221,0.0562,0.1352,0.0987,0.1330,0.1944,Sibunag
5,Cost of Living,-,3.2051,2.7500,1.2931,2.2685,1.7500,0.9375,1.0313,1.9993,Sibunag
6,Cost of Doing Business,-,3.2752,3.2912,2.1159,2.1259,2.0456,2.2308,2.2929,1.9278,Sibunag
7,Financial Deepening,-,0.0706,0.1543,0.0265,0.0168,0.0881,0.1241,0.1426,0.0959,Sibunag
8,Productivity,-,0.0076,0.0028,0.0003,0.0016,0.0508,0.0408,0.0749,0.0637,Sibunag
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0066,0.0066,0.0109,0.0107,0.0074,Sibunag
10,Compliance to National Directives,-,2.5000,3.2323,2.3684,0.0000,2.4994,2.5000,2.4286,1.8846,Sibunag
11,Presence of Investment Promotion Unit,-,0.0000,0.8333,0.6250,0.0000,1.2500,1.2500,1.2500,1.3304,Sibunag
12,Compliance to ARTA Citizens Charter,-,2.8976,1.5858,2.0460,0.0000,2.2167,2.4814,2.1548,2.0,Sibunag
13,Capacity to Generate Local Resource,-,0.0247,0.0381,0.0322,0.0000,0.0215,0.0235,0.0117,0.1128,Sibunag
14,Capacity of Health Services,-,0.1319,0.1446,0.1860,0.0000,0.0713,0.0472,0.0435,0.032,Sibunag
15,Capacity of School Services,-,0.5274,1.4420,0.4668,0.0000,0.2064,0.0310,0.0233,0.013,Sibunag
16,Recognition of Performance,-,0.0000,0.5890,0.4668,0.0000,0.1083,0.1108,0.1172,0.0,Sibunag
17,Getting Business Permits,-,-,0.0000,1.5724,0.0000,2.4647,2.4920,1.8676,0.5,Sibunag
18,Peace and Order,-,0.2745,0.2172,0.3838,0.0000,0.2304,0.3827,0.1108,0.0003,Sibunag
19,Social Protection,-,-,0.0299,0.2831,0.0000,0.3339,0.4651,0.0871,0.8783,Sibunag
20,Road Network,-,0.0003,0.0042,0.0014,0.0000,0.0683,0.0007,0.0563,0.0005,Sibunag
21,Distance to Ports,-,2.1890,2.1965,1.6490,0.0000,0.8281,0.8271,2.3710,0.663,Sibunag
22,Availability of Basic Utilities,-,3.3333,1.6667,2.5000,0.0000,2.0118,1.8101,1.6926,0.4794,Sibunag
23,Transportation Vehicles,-,0.0289,0.0173,0.0468,0.0000,0.0046,0.0126,0.0294,0.0026,Sibunag
24,Education,-,0.1849,0.1620,0.1028,0.0000,0.1051,0.0827,0.0283,0.0567,Sibunag
25,Health,-,0.0000,0.3571,0.2508,0.0000,0.0683,0.0312,0.0201,0.1858,Sibunag
26,LGU Investment,-,0.3971,0.5745,0.1646,0.0000,0.0569,0.0467,0.0886,0.0006,Sibunag
27,Accommodation Capacity,-,0.3268,0.2109,0.0510,0.0000,0.0119,0.0227,0.0212,0.0255,Sibunag
28,Information Technology Capacity,-,0.0000,0.1587,0.4266,0.0000,0.2291,0.4815,0.3261,0.1739,Sibunag
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3472,0.0,Sibunag
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.3857,1.8649,Sibunag
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9998,Sibunag
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2582,1.002,Sibunag
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2625,1.0198,Sibunag
34,Budget for DRRMP,-,-,-,0.0021,0.0000,0.1098,0.0356,0.0025,0.0,Sibunag
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Sibunag
36,Emergency Infrastructure,-,-,-,0.4853,0.0000,0.0754,0.0679,0.2808,0.0461,Sibunag
37,Utilities,-,-,-,0.9890,0.0000,1.8721,1.8700,1.2694,1.5046,Sibunag
38,Employed Population,-,-,-,0.0224,0.0000,0.0549,0.0424,0.0070,0.0396,Sibunag
39,Sanitary System,-,-,-,0.0224,0.0000,1.5068,1.0001,1.2500,1.0,Sibunag
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.078,Sibunag
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Sibunag
42,STEM graduates,-,-,-,-,-,-,-,-,0.0233,Sibunag
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0017,Sibunag
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Sibunag
45,Internet Capability,-,-,-,-,-,-,-,-,1.087,Sibunag
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0006,Sibunag
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Sibunag
48,ICT Plan,-,-,-,-,-,-,-,-,0.0,Sibunag
49,New Technology,-,-,-,-,-,-,-,-,0.0,Sibunag
