,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0773,0.1056,0.0010,0.0031,0.0125,0.0076,0.0042,0.0011,Badiangan
1,Local Economy Growth,-,0.3056,0.0956,0.0020,0.0016,0.0030,1.0221,0.0011,0.0009,Badiangan
2,Active Establishments in the Locality,-,-,-,0.0149,0.0025,0.2237,0.2579,0.3626,0.391,Badiangan
3,Safety Compliant Business,-,-,-,0.1116,0.0772,0.1755,0.1740,0.1919,0.1939,Badiangan
4,Employment Generation,-,0.0594,0.1160,0.1144,0.0489,0.1159,0.0952,0.1471,0.2469,Badiangan
5,Cost of Living,-,3.0449,1.7500,0.9914,1.9907,1.7500,1.9792,1.7188,1.9997,Badiangan
6,Cost of Doing Business,-,1.6098,1.4038,1.6503,2.0454,2.0433,2.1903,2.2679,1.9077,Badiangan
7,Financial Deepening,-,0.3531,0.4630,0.0926,0.0168,0.0481,0.0758,0.1104,0.0289,Badiangan
8,Productivity,-,0.0308,0.0032,0.0003,0.0013,0.0552,0.0430,0.0865,0.0836,Badiangan
9,Presence of Business and Professional Organizations,-,0.0000,0.1302,0.0020,0.0000,0.0093,0.0202,0.0168,0.0116,Badiangan
10,Compliance to National Directives,-,0.7500,0.8889,0.0000,0.0000,0.0000,2.4286,2.3571,1.8077,Badiangan
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,2.5000,2.5000,2.5000,1.9981,Badiangan
12,Compliance to ARTA Citizens Charter,-,1.3852,2.2064,2.3806,0.0000,2.3728,2.4956,2.2126,2.0,Badiangan
13,Capacity to Generate Local Resource,-,0.0197,1.7156,0.1129,0.0000,0.0887,0.0760,0.0335,0.0398,Badiangan
14,Capacity of Health Services,-,0.0000,0.0837,0.1163,0.0000,0.0266,0.0277,0.0222,0.0169,Badiangan
15,Capacity of School Services,-,0.2400,0.2883,0.0714,0.0000,0.1977,0.0247,0.0201,0.0077,Badiangan
16,Recognition of Performance,-,0.0000,0.0000,0.0714,0.0000,0.0000,0.0417,0.0329,0.0333,Badiangan
17,Getting Business Permits,-,-,0.0000,2.2555,0.0000,2.4399,2.4932,1.8655,1.5,Badiangan
18,Peace and Order,-,0.2181,0.2279,0.2636,0.0000,0.2535,0.4209,0.1293,0.0002,Badiangan
19,Social Protection,-,-,0.1082,0.0183,0.0000,0.7221,0.6868,0.0875,1.1605,Badiangan
20,Road Network,-,0.0005,3.3333,0.0000,0.0000,0.0446,0.0007,0.0347,0.017,Badiangan
21,Distance to Ports,-,2.0392,3.1744,2.4182,0.0000,2.3767,2.3752,2.3659,1.9302,Badiangan
22,Availability of Basic Utilities,-,1.6667,1.6667,2.5000,0.0000,2.5000,2.2500,2.5000,0.4833,Badiangan
23,Transportation Vehicles,-,0.0254,0.0202,0.0070,0.0000,0.0003,0.0012,0.0045,0.0011,Badiangan
24,Education,-,0.0000,0.1078,0.0712,0.0000,0.0085,0.0493,0.0545,0.031,Badiangan
25,Health,-,0.0000,0.1832,0.0357,0.0000,0.0194,0.0231,0.0506,0.0458,Badiangan
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.0550,0.0444,0.0850,0.0002,Badiangan
27,Accommodation Capacity,-,0.3101,0.0000,0.0000,0.0000,0.0350,0.0056,0.0074,0.0354,Badiangan
28,Information Technology Capacity,-,0.6731,1.3651,0.7440,0.0000,0.2430,0.3981,0.1087,0.087,Badiangan
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.3750,0.2778,0.0548,Badiangan
30,Land Use Plan,-,-,-,0.0000,0.0000,1.0000,1.5897,1.5000,1.027,Badiangan
31,Disaster Risk Reduction Plan,-,-,-,0.0000,0.0000,2.4074,2.5000,2.4853,1.9993,Badiangan
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2911,1.0025,Badiangan
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2550,1.004,Badiangan
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1181,0.0373,0.0025,0.0,Badiangan
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Badiangan
36,Emergency Infrastructure,-,-,-,0.8719,0.0000,0.5349,0.1076,0.0802,0.3904,Badiangan
37,Utilities,-,-,-,0.9722,0.0000,1.8827,1.8804,1.2695,1.4993,Badiangan
38,Employed Population,-,-,-,0.0000,0.0000,0.0488,0.0349,0.0323,0.0083,Badiangan
39,Sanitary System,-,-,-,0.0000,0.0000,1.0568,1.0007,1.2500,1.5,Badiangan
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0029,Badiangan
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Badiangan
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Badiangan
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0171,Badiangan
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Badiangan
45,Internet Capability,-,-,-,-,-,-,-,-,1.0435,Badiangan
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Badiangan
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Badiangan
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Badiangan
49,New Technology,-,-,-,-,-,-,-,-,0.0,Badiangan
