,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0457,0.1044,0.0004,0.0012,0.0035,0.0056,0.0028,0.0006,Danao (BL)
1,Local Economy Growth,-,0.2553,0.1536,0.0018,0.0013,0.0023,1.0262,0.0008,0.0012,Danao (BL)
2,Active Establishments in the Locality,-,-,-,0.0587,0.0019,0.1372,0.1658,0.1818,0.1735,Danao (BL)
3,Safety Compliant Business,-,-,-,0.0616,0.1493,0.2016,0.1385,0.2880,0.0747,Danao (BL)
4,Employment Generation,-,0.3549,0.1495,0.1190,0.0479,0.0919,0.0897,0.0886,0.1626,Danao (BL)
5,Cost of Living,-,3.2051,2.9167,1.2500,1.8981,1.2500,1.9271,2.2500,1.9993,Danao (BL)
6,Cost of Doing Business,-,2.0523,1.5869,1.9741,1.9919,2.0937,2.1465,2.2338,1.9138,Danao (BL)
7,Financial Deepening,-,0.2119,0.3858,0.0794,0.0629,0.1024,0.1172,0.1450,0.0307,Danao (BL)
8,Productivity,-,0.0151,0.0044,0.0004,0.0015,0.0598,0.0630,0.0644,0.0606,Danao (BL)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0010,0.0011,0.0093,0.0188,0.0320,0.0042,Danao (BL)
10,Compliance to National Directives,-,0.4167,3.0556,1.6776,0.0000,2.4988,2.4286,2.3571,1.8077,Danao (BL)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,2.5000,0.0000,2.5000,1.8750,1.8750,0.6667,Danao (BL)
12,Compliance to ARTA Citizens Charter,-,2.5522,1.9497,2.1684,0.0000,2.2796,2.4755,2.1667,2.0,Danao (BL)
13,Capacity to Generate Local Resource,-,1.5738,1.5091,0.0195,0.0000,0.0516,0.1189,0.0187,0.0361,Danao (BL)
14,Capacity of Health Services,-,0.0360,0.1370,0.1105,0.0000,0.0523,0.0558,0.0597,0.0198,Danao (BL)
15,Capacity of School Services,-,0.0000,0.2971,0.0917,0.0000,0.3342,0.0435,0.0305,0.0077,Danao (BL)
16,Recognition of Performance,-,0.0000,0.3258,0.0917,0.0000,0.0000,0.0000,0.0000,0.0417,Danao (BL)
17,Getting Business Permits,-,-,1.1111,1.4539,0.0000,2.2801,2.3572,1.8649,1.5,Danao (BL)
18,Peace and Order,-,0.2341,0.2057,0.3440,0.0000,0.1959,0.3827,0.1047,0.2888,Danao (BL)
19,Social Protection,-,-,0.0222,0.3437,0.0000,1.0251,0.6555,0.1684,1.1643,Danao (BL)
20,Road Network,-,0.0000,0.0007,0.0003,0.0000,0.0991,0.0007,0.0857,0.0006,Danao (BL)
21,Distance to Ports,-,0.0000,2.5079,2.0358,0.0000,2.1951,2.1927,2.1338,1.9172,Danao (BL)
22,Availability of Basic Utilities,-,3.1247,1.8750,2.5000,0.0000,2.4313,1.7500,2.0000,0.4026,Danao (BL)
23,Transportation Vehicles,-,0.0183,0.0061,0.0168,0.0000,0.0018,0.0002,0.0007,0.0005,Danao (BL)
24,Education,-,0.1209,0.1541,0.1109,0.0000,0.0110,0.0263,0.0424,0.0555,Danao (BL)
25,Health,-,0.4875,0.0345,0.0412,0.0000,0.0267,0.0140,0.0177,0.007,Danao (BL)
26,LGU Investment,-,0.0000,0.0000,0.0283,0.0000,0.0805,0.0915,0.1395,0.0001,Danao (BL)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0753,0.0000,0.0000,0.0,Danao (BL)
28,Information Technology Capacity,-,0.6709,1.2275,0.4365,0.0000,0.0167,0.3889,0.3804,0.087,Danao (BL)
29,Financial Technology Capacity,-,0.2778,0.3333,0.2500,0.0000,0.1563,0.3750,0.3472,0.2428,Danao (BL)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,1.9744,2.2143,1.9865,Danao (BL)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4853,1.9993,Danao (BL)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,2.5000,1.2747,1.002,Danao (BL)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2525,1.0079,Danao (BL)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1221,0.0476,0.0024,0.0,Danao (BL)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Danao (BL)
36,Emergency Infrastructure,-,-,-,0.8671,0.0000,0.4516,0.0232,0.0474,0.0377,Danao (BL)
37,Utilities,-,-,-,1.0698,0.0000,1.8750,1.2552,0.7684,1.0025,Danao (BL)
38,Employed Population,-,-,-,0.1851,0.0000,0.0268,0.0094,0.0174,0.0041,Danao (BL)
39,Sanitary System,-,-,-,1.5228,0.0000,2.0495,1.0003,1.2500,1.0,Danao (BL)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Danao (BL)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Danao (BL)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Danao (BL)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Danao (BL)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Danao (BL)
45,Internet Capability,-,-,-,-,-,-,-,-,0.0435,Danao (BL)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Danao (BL)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Danao (BL)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Danao (BL)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Danao (BL)
