,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,0.1206,0.0013,0.0053,0.0097,0.0161,0.0103,0.0018,San Guillermo
1,Local Economy Growth,-,-,0.0000,0.0041,0.0015,0.0013,1.0263,0.0019,0.0003,San Guillermo
2,Active Establishments in the Locality,-,-,-,0.1338,0.0016,0.1135,0.2250,0.1705,0.1973,San Guillermo
3,Safety Compliant Business,-,-,-,0.1164,0.0774,0.1546,0.1735,0.0931,0.02,San Guillermo
4,Employment Generation,-,-,0.0574,0.0427,0.0139,0.0149,0.1059,0.0966,0.1338,San Guillermo
5,Cost of Living,-,-,2.5833,0.6034,0.8796,1.7500,1.3021,0.0938,1.9987,San Guillermo
6,Cost of Doing Business,-,-,3.5793,1.8845,1.7881,2.0557,2.1798,2.2119,1.9174,San Guillermo
7,Financial Deepening,-,-,0.2315,0.0529,0.0252,0.0459,0.1714,0.1735,0.0325,San Guillermo
8,Productivity,-,-,0.0435,0.0049,0.0296,0.0231,0.0886,0.0788,0.0598,San Guillermo
9,Presence of Business and Professional Organizations,-,-,0.0130,0.0010,0.0000,0.0019,0.0067,0.0030,0.0021,San Guillermo
10,Compliance to National Directives,-,-,3.2660,2.3026,0.0000,2.4969,2.3214,2.2500,1.9615,San Guillermo
11,Presence of Investment Promotion Unit,-,-,1.6667,1.8750,0.0000,2.5000,2.5000,2.5000,1.9997,San Guillermo
12,Compliance to ARTA Citizens Charter,-,-,2.0158,2.3045,0.0000,1.1244,2.4981,2.0859,2.0,San Guillermo
13,Capacity to Generate Local Resource,-,-,0.0000,0.4468,0.0000,0.0149,0.0485,0.0462,0.1721,San Guillermo
14,Capacity of Health Services,-,-,0.1294,0.0640,0.0000,0.0308,0.0534,0.0738,0.0385,San Guillermo
15,Capacity of School Services,-,-,0.4035,0.1091,0.0000,0.3207,0.0725,0.0697,0.0247,San Guillermo
16,Recognition of Performance,-,-,0.0000,0.1091,0.0000,0.1185,0.0443,0.1439,0.075,San Guillermo
17,Getting Business Permits,-,-,0.0000,1.4661,0.0000,2.0206,2.4729,2.1777,2.0,San Guillermo
18,Peace and Order,-,-,0.1847,0.2399,0.0000,0.1843,0.2806,0.1355,0.0003,San Guillermo
19,Social Protection,-,-,0.0067,0.0165,0.0000,0.4711,0.4109,0.0762,1.3665,San Guillermo
20,Road Network,-,-,0.0000,0.0000,0.0000,0.2562,0.0004,0.2262,0.0001,San Guillermo
21,Distance to Ports,-,-,2.8627,1.8224,0.0000,1.3729,2.0047,2.3762,1.7672,San Guillermo
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.0413,1.7913,2.1413,0.3494,San Guillermo
23,Transportation Vehicles,-,-,0.0627,0.0528,0.0000,0.0048,0.0118,0.0293,0.0032,San Guillermo
24,Education,-,-,0.1768,0.0764,0.0000,0.0942,0.0592,0.1201,0.0826,San Guillermo
25,Health,-,-,0.0358,0.0330,0.0000,0.0331,0.0702,0.0209,0.0408,San Guillermo
26,LGU Investment,-,-,0.9289,0.0000,0.0000,0.0947,0.0774,0.1428,0.0003,San Guillermo
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Guillermo
28,Information Technology Capacity,-,-,1.0212,0.6746,0.0000,0.2791,0.5509,0.5435,0.1304,San Guillermo
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.1563,0.1250,0.0694,0.0455,San Guillermo
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,2.4359,2.4143,1.8919,San Guillermo
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.2685,2.2685,2.5000,1.9995,San Guillermo
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2829,1.002,San Guillermo
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2525,1.002,San Guillermo
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.0695,0.0504,0.0010,0.0,San Guillermo
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Guillermo
36,Emergency Infrastructure,-,-,-,0.9108,0.0000,0.4844,0.4703,0.2565,0.3858,San Guillermo
37,Utilities,-,-,-,0.9985,0.0000,1.8763,1.8702,1.2586,1.5005,San Guillermo
38,Employed Population,-,-,-,0.0587,0.0000,0.0000,0.0188,0.0096,0.0054,San Guillermo
39,Sanitary System,-,-,-,1.0333,0.0000,2.0409,1.9959,1.8751,1.5,San Guillermo
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2715,San Guillermo
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0002,San Guillermo
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Guillermo
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Guillermo
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Guillermo
45,Internet Capability,-,-,-,-,-,-,-,-,1.087,San Guillermo
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0227,San Guillermo
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Guillermo
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,San Guillermo
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Guillermo
