,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0166,0.0501,0.0005,0.0008,0.0001,0.0002,0.0001,0.0002,Malitbog (BK)
1,Local Economy Growth,-,0.0000,0.1225,0.0041,0.0146,0.0005,0.3321,0.0003,0.0002,Malitbog (BK)
2,Active Establishments in the Locality,-,-,-,0.0350,0.0500,0.0272,0.0643,0.0477,0.0593,Malitbog (BK)
3,Safety Compliant Business,-,-,-,0.0681,0.0856,0.0746,0.0270,0.0301,0.0,Malitbog (BK)
4,Employment Generation,-,0.0205,0.0128,0.0120,0.0120,0.0051,0.0161,0.0131,0.0109,Malitbog (BK)
5,Cost of Living,-,2.7616,3.0833,1.6892,1.4352,0.9921,0.9052,1.9063,1.8413,Malitbog (BK)
6,Cost of Doing Business,-,2.4311,3.5051,1.9157,2.1785,2.0868,1.5676,2.3038,1.5686,Malitbog (BK)
7,Financial Deepening,-,0.0000,0.0906,0.0758,0.0055,0.0444,0.0176,0.0175,0.0115,Malitbog (BK)
8,Productivity,-,0.0008,0.0013,0.0038,0.0008,0.0000,0.0084,0.0025,0.0045,Malitbog (BK)
9,Presence of Business and Professional Organizations,-,0.0048,0.0031,0.5245,0.0050,0.0071,0.0000,0.0000,0.0,Malitbog (BK)
10,Compliance to National Directives,-,3.3333,3.1579,2.2756,0.0000,2.4000,2.4242,2.4405,1.9643,Malitbog (BK)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.6250,0.0000,2.5000,2.5000,0.6250,1.1539,Malitbog (BK)
12,Compliance to ARTA Citizens Charter,-,2.0833,2.1244,2.3637,0.0000,2.2955,2.4009,1.9698,1.0,Malitbog (BK)
13,Capacity to Generate Local Resource,-,1.7185,0.0176,1.0974,0.0000,0.0112,0.1625,0.0012,0.0008,Malitbog (BK)
14,Capacity of Health Services,-,0.1229,0.1444,0.0724,0.0000,0.0497,0.0435,0.1087,0.0033,Malitbog (BK)
15,Capacity of School Services,-,0.3245,0.3979,0.1462,0.0000,0.0815,0.1088,0.0177,0.0156,Malitbog (BK)
16,Recognition of Performance,-,0.0000,0.0505,0.1462,0.0000,0.0758,0.0204,0.0000,0.0,Malitbog (BK)
17,Getting Business Permits,-,-,1.1111,1.3016,0.0000,2.4880,1.4774,1.7842,0.5,Malitbog (BK)
18,Peace and Order,-,0.0961,0.0940,0.6446,0.0000,0.0192,0.0168,0.0342,0.0001,Malitbog (BK)
19,Social Protection,-,-,0.2283,0.2108,0.0000,0.0946,0.1466,0.0064,0.0007,Malitbog (BK)
20,Road Network,-,0.0009,0.0010,0.0002,0.0000,0.0704,0.0033,0.1329,0.0017,Malitbog (BK)
21,Distance to Ports,-,3.0329,2.8282,2.0791,0.0000,2.3313,2.3753,2.1912,1.7433,Malitbog (BK)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.0861,2.1830,2.0364,0.0469,Malitbog (BK)
23,Transportation Vehicles,-,0.0000,0.0047,0.0027,0.0000,0.0007,0.0050,0.0011,0.0011,Malitbog (BK)
24,Education,-,0.0813,0.0296,0.0396,0.0000,0.0345,0.1563,0.0123,0.0382,Malitbog (BK)
25,Health,-,0.0294,0.2012,0.1278,0.0000,0.0576,0.0676,0.0769,0.1285,Malitbog (BK)
26,LGU Investment,-,0.0324,0.5719,0.5107,0.0000,0.2147,0.1112,0.0146,0.001,Malitbog (BK)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0000,0.0023,Malitbog (BK)
28,Information Technology Capacity,-,0.3670,0.6522,0.2873,0.0000,0.2276,0.3142,0.0909,0.0352,Malitbog (BK)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,0.0240,0.0086,Malitbog (BK)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.4744,2.4091,1.9242,Malitbog (BK)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Malitbog (BK)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2542,1.028,Malitbog (BK)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2628,1.1067,Malitbog (BK)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1459,0.0894,0.0241,0.0,Malitbog (BK)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Malitbog (BK)
36,Emergency Infrastructure,-,-,-,0.8599,0.0000,0.4614,0.4475,0.2257,0.3908,Malitbog (BK)
37,Utilities,-,-,-,0.9839,0.0000,1.8757,1.8705,1.2523,1.5016,Malitbog (BK)
38,Employed Population,-,-,-,0.0622,0.0000,0.0048,0.0037,0.0027,0.0024,Malitbog (BK)
39,Sanitary System,-,-,-,1.5319,0.0000,1.9496,1.9920,1.2502,1.5,Malitbog (BK)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0011,Malitbog (BK)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Malitbog (BK)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Malitbog (BK)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Malitbog (BK)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Malitbog (BK)
45,Internet Capability,-,-,-,-,-,-,-,-,0.019,Malitbog (BK)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Malitbog (BK)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Malitbog (BK)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Malitbog (BK)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Malitbog (BK)
