,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0524,0.0666,0.0090,0.2161,0.0173,1.2549,0.1620,1.0129,Maasim
1,Local Economy Growth,-,0.2516,0.0841,0.0024,0.6076,0.0002,0.4682,0.0043,0.0,Maasim
2,Active Establishments in the Locality,-,-,-,0.0593,0.1184,0.0681,0.1086,0.1403,0.1598,Maasim
3,Safety Compliant Business,-,-,-,0.0766,0.1067,0.0834,0.0730,0.0827,0.0,Maasim
4,Employment Generation,-,0.1319,0.1617,0.1129,0.1492,0.2687,0.1050,0.1154,0.1041,Maasim
5,Cost of Living,-,1.6473,2.3333,1.6892,2.3148,1.3492,0.3017,1.1563,1.726,Maasim
6,Cost of Doing Business,-,3.4054,3.3849,2.2057,2.2079,2.1339,2.2771,2.3144,1.9024,Maasim
7,Financial Deepening,-,0.8748,0.6567,0.3030,0.0534,0.1451,0.1484,0.1968,0.1614,Maasim
8,Productivity,-,0.0026,0.0015,0.0092,0.0054,0.0019,0.0743,0.1018,0.059,Maasim
9,Presence of Business and Professional Organizations,-,1.6475,0.1142,0.0580,0.0756,0.0461,0.0418,0.9393,0.0078,Maasim
10,Compliance to National Directives,-,3.3333,3.2749,2.3718,0.0000,2.4500,2.5000,2.3810,1.9286,Maasim
11,Presence of Investment Promotion Unit,-,1.6667,2.5000,2.5000,0.0000,2.5000,2.5000,2.5000,1.9744,Maasim
12,Compliance to ARTA Citizens Charter,-,2.6050,1.7769,1.9313,0.0000,2.3432,2.4363,2.0089,2.0,Maasim
13,Capacity to Generate Local Resource,-,0.7959,1.2068,0.9544,0.0000,0.1292,0.2333,0.0362,0.0124,Maasim
14,Capacity of Health Services,-,0.1603,0.1538,0.1215,0.0000,0.1005,0.0839,0.1881,0.0027,Maasim
15,Capacity of School Services,-,0.3123,0.4008,0.1555,0.0000,0.3219,0.1314,0.0467,0.0547,Maasim
16,Recognition of Performance,-,0.4762,0.2020,0.1555,0.0000,0.1867,0.0560,0.0000,0.2308,Maasim
17,Getting Business Permits,-,-,0.0000,2.0151,0.0000,2.4649,2.4496,2.1362,1.5,Maasim
18,Peace and Order,-,0.0713,0.0595,0.4493,0.0000,0.0239,0.0239,0.0484,0.0001,Maasim
19,Social Protection,-,-,0.4565,0.3721,0.0000,0.4286,0.4414,0.3118,0.0013,Maasim
20,Road Network,-,0.0003,0.0006,0.0004,0.0000,0.0591,0.0042,0.1144,0.0002,Maasim
21,Distance to Ports,-,3.1096,3.0410,2.2978,0.0000,2.4098,2.4107,2.4291,1.8605,Maasim
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.3874,2.3938,2.3929,0.0042,Maasim
23,Transportation Vehicles,-,0.1816,0.1175,0.0796,0.0000,0.0184,0.0211,0.0240,0.0251,Maasim
24,Education,-,0.1269,0.0835,0.0830,0.0000,0.2124,0.2114,0.2177,0.0862,Maasim
25,Health,-,0.1036,0.2701,0.1700,0.0000,0.0932,0.1359,0.1413,0.1357,Maasim
26,LGU Investment,-,0.4048,0.5059,0.5067,0.0000,0.3267,0.2020,0.0190,0.0006,Maasim
27,Accommodation Capacity,-,0.0191,0.0000,0.0072,0.0000,0.0027,0.0026,0.0026,0.0023,Maasim
28,Information Technology Capacity,-,0.4776,0.6377,0.6145,0.0000,0.4534,0.5837,0.7727,0.0969,Maasim
29,Financial Technology Capacity,-,0.0397,0.0362,0.0266,0.0000,0.0456,0.0631,0.0676,0.0259,Maasim
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.5000,2.4545,1.9545,Maasim
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4474,1.9993,Maasim
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.3167,1.032,Maasim
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2866,1.0248,Maasim
34,Budget for DRRMP,-,-,-,0.0026,0.0000,0.2139,0.2227,0.0165,0.0,Maasim
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Maasim
36,Emergency Infrastructure,-,-,-,0.9228,0.0000,0.8375,0.8867,0.4281,0.5255,Maasim
37,Utilities,-,-,-,0.7269,0.0000,1.8844,1.8847,1.2867,1.5127,Maasim
38,Employed Population,-,-,-,0.2801,0.0000,0.5121,0.5530,0.6054,0.4381,Maasim
39,Sanitary System,-,-,-,1.5740,0.0000,1.9655,1.9793,1.8755,1.5002,Maasim
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0002,Maasim
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Maasim
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Maasim
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0035,Maasim
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Maasim
45,Internet Capability,-,-,-,-,-,-,-,-,1.0524,Maasim
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0019,Maasim
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Maasim
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Maasim
49,New Technology,-,-,-,-,-,-,-,-,0.0,Maasim
