,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.2464,0.2672,0.0158,0.0637,0.1233,0.2461,0.0237,0.0186,San Miguel (IO)
1,Local Economy Growth,-,0.1898,0.0719,0.0092,0.0013,0.0013,1.0260,0.0054,0.0,San Miguel (IO)
2,Active Establishments in the Locality,-,-,-,1.0331,0.0042,0.3341,0.4224,0.5393,0.4631,San Miguel (IO)
3,Safety Compliant Business,-,-,-,0.3162,0.1697,0.3900,0.4232,0.4425,0.336,San Miguel (IO)
4,Employment Generation,-,0.0000,0.2630,0.3724,0.1360,0.1621,0.4258,0.4602,0.8505,San Miguel (IO)
5,Cost of Living,-,3.0449,1.7500,0.9914,1.9907,1.7500,1.9792,1.7188,1.9995,San Miguel (IO)
6,Cost of Doing Business,-,2.2609,3.5725,2.0549,1.9284,1.9378,2.0813,2.1458,1.9042,San Miguel (IO)
7,Financial Deepening,-,1.2006,1.3117,0.2646,0.0461,0.2221,0.2199,0.2672,0.1205,San Miguel (IO)
8,Productivity,-,0.0000,0.2575,0.0103,0.0586,0.2393,0.4702,0.2259,0.3306,San Miguel (IO)
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0011,0.0426,0.0482,0.0061,0.0,San Miguel (IO)
10,Compliance to National Directives,-,3.3333,3.2997,0.0000,0.0000,2.4981,2.3929,2.3214,1.9615,San Miguel (IO)
11,Presence of Investment Promotion Unit,-,3.3333,3.3333,2.5000,0.0000,0.6250,2.5000,2.5000,1.9961,San Miguel (IO)
12,Compliance to ARTA Citizens Charter,-,2.8029,1.7403,2.3461,0.0000,2.2722,2.4341,1.9123,2.0,San Miguel (IO)
13,Capacity to Generate Local Resource,-,0.0000,0.7557,0.4709,0.0000,0.4563,0.1991,0.1672,0.1247,San Miguel (IO)
14,Capacity of Health Services,-,0.0993,0.0940,0.0465,0.0000,0.0555,0.0311,0.0381,0.0151,San Miguel (IO)
15,Capacity of School Services,-,0.1603,0.2544,0.0427,0.0000,0.3925,0.0474,0.1379,0.0058,San Miguel (IO)
16,Recognition of Performance,-,0.0000,1.1278,0.0427,0.0000,0.0694,0.0013,0.0000,0.05,San Miguel (IO)
17,Getting Business Permits,-,-,0.0000,1.4066,0.0000,2.4339,2.2611,2.1738,2.0,San Miguel (IO)
18,Peace and Order,-,0.2211,0.1860,0.2296,0.0000,0.3341,0.4464,0.1724,0.0003,San Miguel (IO)
19,Social Protection,-,-,0.1069,0.2551,0.0000,0.7097,0.7521,0.0972,0.0034,San Miguel (IO)
20,Road Network,-,0.0004,0.0071,0.0023,0.0000,0.0160,0.0005,0.0117,0.0025,San Miguel (IO)
21,Distance to Ports,-,2.1684,3.2698,2.4720,0.0000,2.4502,2.4346,2.4293,1.9713,San Miguel (IO)
22,Availability of Basic Utilities,-,0.0000,1.6667,1.2500,0.0000,2.5000,2.2500,2.4063,0.224,San Miguel (IO)
23,Transportation Vehicles,-,0.4770,0.1718,0.2574,0.0000,0.0257,0.0574,0.0961,0.0164,San Miguel (IO)
24,Education,-,0.0879,0.0832,0.0790,0.0000,0.0359,0.0119,0.0191,0.025,San Miguel (IO)
25,Health,-,0.4830,0.2517,0.1493,0.0000,0.0999,0.0801,0.0874,0.0629,San Miguel (IO)
26,LGU Investment,-,0.6003,0.4731,0.1509,0.0000,0.0188,0.0620,0.1078,0.0001,San Miguel (IO)
27,Accommodation Capacity,-,0.0667,0.1010,0.0109,0.0000,0.0167,0.0000,0.0252,0.0175,San Miguel (IO)
28,Information Technology Capacity,-,1.6154,1.8201,0.8730,0.0000,0.6151,0.5648,0.2717,0.2609,San Miguel (IO)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.1563,0.2813,0.1587,0.061,San Miguel (IO)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4103,2.3857,2.0,San Miguel (IO)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.5000,1.9995,San Miguel (IO)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,San Miguel (IO)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2724,1.0059,San Miguel (IO)
