,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0000,0.2271,0.2015,0.0111,0.0339,0.0289,0.0293,0.0315,0.0346,Calbayog
1,Local Economy Growth,0.0000,0.0000,0.2833,0.0555,0.7483,0.0454,0.5187,0.0362,0.0243,Calbayog
2,Active Establishments in the Locality,-,-,-,0.2431,0.5321,0.3101,0.2112,0.4200,0.147,Calbayog
3,Safety Compliant Business,-,-,-,0.2270,0.1958,0.2760,0.2824,0.2221,0.2771,Calbayog
4,Employment Generation,0.0000,0.1499,0.1482,0.0519,0.0138,0.0585,0.1257,0.2021,0.0327,Calbayog
5,Cost of Living,0.0000,0.0000,2.8333,2.5000,0.7653,0.2778,2.4296,0.7792,1.2308,Calbayog
6,Cost of Doing Business,3.2342,2.5020,3.4154,2.1395,2.0751,2.0213,1.8809,2.0459,1.3795,Calbayog
7,Financial Deepening,0.1238,0.6813,0.5592,0.7200,0.5141,0.3631,0.3446,0.3881,0.3048,Calbayog
8,Productivity,0.0000,0.8181,0.7331,0.0198,0.3377,0.0449,0.1197,0.1552,0.03,Calbayog
9,Presence of Business and Professional Organizations,0.1510,0.4646,0.4205,0.0231,0.0079,0.0072,0.0030,0.0119,0.012,Calbayog
10,Compliance to National Directives,3.3333,3.3333,2.9412,1.5278,1.4583,1.3889,1.2500,2.5000,1.9286,Calbayog
11,Presence of Investment Promotion Unit,0.8333,0.8333,3.3333,2.5000,2.5000,2.5000,2.5000,2.5000,1.9683,Calbayog
12,Compliance to ARTA Citizens Charter,-,2.8139,2.1457,1.7369,1.8911,1.9470,2.2097,1.3756,2.0,Calbayog
13,Capacity to Generate Local Resource,0.0000,0.0000,1.1162,0.8787,0.9600,0.0259,0.1243,0.0606,0.0413,Calbayog
14,Capacity of Health Services,0.0000,0.1958,0.1387,0.0787,0.0747,0.0702,0.0603,0.0538,0.0672,Calbayog
15,Capacity of School Services,0.4261,0.5491,0.2805,0.2974,0.2203,0.2343,0.3142,0.1920,0.0,Calbayog
16,Recognition of Performance,0.0000,0.0000,0.2381,0.2974,0.0765,0.0375,0.2322,0.1458,0.1949,Calbayog
17,Getting Business Permits,-,-,2.8375,1.1393,1.3095,1.6827,1.0764,1.8681,2.0,Calbayog
18,Peace and Order,0.1831,0.1430,0.2151,0.1996,0.0847,0.1246,0.0766,0.0271,0.0001,Calbayog
19,Social Protection,-,-,0.2659,0.3649,0.5782,0.3375,0.3357,0.2871,0.8475,Calbayog
20,Road Network,0.0000,0.0004,0.0861,0.0021,0.0453,0.3862,0.1405,0.3078,0.0005,Calbayog
21,Distance to Ports,3.2903,3.2883,3.2357,2.3932,2.3437,2.3422,2.3626,2.4700,1.9417,Calbayog
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,2.5000,2.3553,2.3082,2.3192,1.0014,Calbayog
23,Transportation Vehicles,0.0669,0.9116,0.5750,0.2072,0.2128,0.1589,0.1524,0.1100,0.1663,Calbayog
24,Education,0.4073,1.3219,0.7511,0.7258,0.7757,0.4507,0.2062,0.2581,0.2145,Calbayog
25,Health,0.0456,0.4178,0.2347,0.2202,0.1466,0.1408,0.1542,0.1526,0.1022,Calbayog
26,LGU Investment,0.6605,0.0357,0.6573,0.8164,0.5832,0.6104,0.5447,0.0999,2.0,Calbayog
27,Accommodation Capacity,0.0641,0.1189,0.1410,0.5511,0.5578,0.3724,0.2666,0.2287,0.4829,Calbayog
28,Information Technology Capacity,0.0000,0.6173,0.8502,0.3526,0.5126,0.3165,0.4383,0.4167,0.005,Calbayog
29,Financial Technology Capacity,0.0554,0.2263,0.2114,0.1343,0.1095,0.1700,0.1768,0.1346,0.0456,Calbayog
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4983,2.3409,2.5000,1.9762,Calbayog
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3810,2.3810,2.4286,2.0,Calbayog
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2500,1.0049,Calbayog
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2723,1.0,Calbayog
34,Budget for DRRMP,-,-,-,0.0639,0.2562,0.7158,0.4752,0.1460,0.0748,Calbayog
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Calbayog
36,Emergency Infrastructure,-,-,-,0.9101,0.8755,0.3511,0.5325,0.2593,0.403,Calbayog
37,Utilities,-,-,-,1.0156,1.2921,1.8376,1.7694,1.1976,1.4745,Calbayog
38,Employed Population,-,-,-,0.2326,0.2550,0.1753,0.0318,0.0325,0.0013,Calbayog
39,Sanitary System,-,-,-,1.6723,1.6125,1.9554,2.0003,1.9041,1.509,Calbayog
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0961,Calbayog
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Calbayog
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Calbayog
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0481,Calbayog
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Calbayog
45,Internet Capability,-,-,-,-,-,-,-,-,1.001,Calbayog
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Calbayog
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Calbayog
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Calbayog
49,New Technology,-,-,-,-,-,-,-,-,0.0026,Calbayog
