,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0052,0.0107,0.0032,0.0030,0.0011,0.0012,0.0025,0.0016,Lagonoy
1,Local Economy Growth,-,0.4076,0.0908,0.0102,0.0123,0.0016,0.3297,0.0015,0.0,Lagonoy
2,Active Establishments in the Locality,-,-,-,0.0000,0.0883,0.0376,0.1267,0.2802,0.4335,Lagonoy
3,Safety Compliant Business,-,-,-,0.0357,0.0541,0.0516,0.0776,0.0669,0.0,Lagonoy
4,Employment Generation,-,0.0053,0.0113,0.0165,0.0229,0.0432,0.0376,0.0273,0.0586,Lagonoy
5,Cost of Living,-,2.0833,3.2500,1.3851,2.1759,0.3571,0.5603,0.0938,1.7548,Lagonoy
6,Cost of Doing Business,-,0.4681,1.0846,1.5725,1.2514,1.4181,2.0631,1.9971,1.873,Lagonoy
7,Financial Deepening,-,0.1611,0.6114,0.1894,0.0276,0.1405,0.0542,0.0874,0.082,Lagonoy
8,Productivity,-,0.0105,0.0047,0.0087,0.0015,0.0002,0.0185,0.0140,0.023,Lagonoy
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Lagonoy
10,Compliance to National Directives,-,3.3333,3.2749,2.3718,0.0000,2.4000,2.4242,2.2619,1.8214,Lagonoy
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,0.0000,0.0000,0.6250,1.2500,2.5000,0.0,Lagonoy
12,Compliance to ARTA Citizens Charter,-,1.4932,1.4024,2.1941,0.0000,2.1978,2.3141,2.1365,2.0,Lagonoy
13,Capacity to Generate Local Resource,-,0.0000,0.0000,0.0377,0.0000,0.1278,0.1288,0.0094,0.0016,Lagonoy
14,Capacity of Health Services,-,0.1015,0.0848,0.0368,0.0000,0.0317,0.0328,0.0498,0.0019,Lagonoy
15,Capacity of School Services,-,0.0943,0.4279,0.0720,0.0000,0.1268,0.0626,0.0000,0.0024,Lagonoy
16,Recognition of Performance,-,0.0000,0.0000,0.0720,0.0000,0.0595,0.0204,0.0340,0.0769,Lagonoy
17,Getting Business Permits,-,-,0.0000,1.1740,0.0000,1.6038,1.5746,1.8278,0.5,Lagonoy
18,Peace and Order,-,0.0505,0.0271,0.2552,0.0000,0.0108,0.0180,0.0354,0.0,Lagonoy
19,Social Protection,-,-,0.0000,0.0983,0.0000,0.1696,0.1711,0.0000,0.0,Lagonoy
20,Road Network,-,0.0005,0.0004,0.0003,0.0000,0.0433,0.0003,0.0082,0.0011,Lagonoy
21,Distance to Ports,-,3.2121,2.1868,2.3508,0.0000,2.4043,2.4845,2.4966,1.2681,Lagonoy
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.0865,2.0875,2.0180,0.0035,Lagonoy
23,Transportation Vehicles,-,0.0626,0.0734,0.0481,0.0000,0.0035,0.0046,0.0040,0.0039,Lagonoy
24,Education,-,0.0000,0.0682,0.0979,0.0000,0.0757,0.0478,0.0616,0.0474,Lagonoy
25,Health,-,0.0000,0.0543,0.0219,0.0000,0.0049,0.0000,0.0134,0.017,Lagonoy
26,LGU Investment,-,0.6812,0.6653,0.5429,0.0000,0.0886,0.1324,0.0132,0.001,Lagonoy
27,Accommodation Capacity,-,0.0052,0.0073,0.0039,0.0000,0.0014,0.0000,0.0000,0.0,Lagonoy
28,Information Technology Capacity,-,0.4449,0.7488,0.2841,0.0000,0.2471,0.2100,0.0455,0.0441,Lagonoy
29,Financial Technology Capacity,-,0.0741,0.0694,0.0463,0.0000,0.0456,0.0631,0.0436,0.0172,Lagonoy
30,Land Use Plan,-,-,-,2.5000,0.0000,1.9744,1.8077,2.4773,1.7273,Lagonoy
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.4074,2.4737,1.9995,Lagonoy
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.7500,1.2500,1.2500,1.008,Lagonoy
33,Early Warning System,-,-,-,2.5000,0.0000,0.0000,2.5000,1.2555,1.005,Lagonoy
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0257,0.1148,0.0215,0.0,Lagonoy
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Lagonoy
36,Emergency Infrastructure,-,-,-,0.8449,0.0000,0.4521,0.4508,0.2496,0.3701,Lagonoy
37,Utilities,-,-,-,0.9931,0.0000,1.8697,1.8782,1.2528,1.5013,Lagonoy
38,Employed Population,-,-,-,0.0611,0.0000,0.0378,0.0073,0.0073,0.0039,Lagonoy
39,Sanitary System,-,-,-,0.0025,0.0000,0.0000,0.0000,1.2500,1.0,Lagonoy
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0392,Lagonoy
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0021,Lagonoy
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Lagonoy
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0073,Lagonoy
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Lagonoy
45,Internet Capability,-,-,-,-,-,-,-,-,0.0333,Lagonoy
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Lagonoy
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Lagonoy
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Lagonoy
49,New Technology,-,-,-,-,-,-,-,-,0.0,Lagonoy
