,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.2585,0.2905,0.2407,0.0319,0.0227,0.0819,0.0269,0.0435,0.0298,Bambang
1,Local Economy Growth,0.2264,0.3053,0.0849,0.0293,0.0098,0.0195,0.3292,0.0041,0.0,Bambang
2,Active Establishments in the Locality,-,-,-,0.3953,0.3814,0.2459,0.3558,0.3745,0.4248,Bambang
3,Safety Compliant Business,-,-,-,0.2434,0.2781,0.2288,0.2270,0.1998,0.0,Bambang
4,Employment Generation,0.2091,0.1150,0.1316,0.0818,0.0000,0.2708,0.1047,0.1020,0.13,Bambang
5,Cost of Living,3.7835,3.7791,2.6667,1.6216,1.3889,1.1508,0.8621,0.4063,1.6635,Bambang
6,Cost of Doing Business,1.3901,3.6368,2.9042,1.9310,1.7903,1.7548,2.1834,2.1992,1.8703,Bambang
7,Financial Deepening,1.0940,1.6575,1.3587,0.9217,0.1105,0.3933,0.4773,0.5810,0.6071,Bambang
8,Productivity,0.0000,0.0003,0.0028,0.0149,0.0000,0.0014,0.0935,0.1186,0.0804,Bambang
9,Presence of Business and Professional Organizations,0.0603,0.2155,0.0340,0.0408,0.0118,0.0007,0.0000,0.0000,0.0195,Bambang
10,Compliance to National Directives,3.3333,3.3333,3.1579,2.4038,0.0000,2.5000,2.5000,2.4405,1.9286,Bambang
11,Presence of Investment Promotion Unit,0.0000,0.0000,1.6667,0.0000,0.0000,1.8750,1.2500,1.2500,1.9744,Bambang
12,Compliance to ARTA Citizens Charter,-,2.7135,2.0769,2.1580,0.0000,2.2865,2.4284,2.1208,2.0,Bambang
13,Capacity to Generate Local Resource,1.7711,0.8882,1.2289,0.9863,0.0000,0.3963,0.2192,0.0202,0.0076,Bambang
14,Capacity of Health Services,0.0429,0.3447,0.6399,1.1175,0.0000,0.7009,0.2641,0.4710,0.0061,Bambang
15,Capacity of School Services,0.0000,0.7309,0.0000,0.1904,0.0000,0.1945,0.1328,0.1473,0.1369,Bambang
16,Recognition of Performance,0.4545,0.2381,0.2381,0.1904,0.0000,0.0595,0.0204,0.0000,0.0,Bambang
17,Getting Business Permits,-,-,0.0000,0.9335,0.0000,2.3945,1.4079,1.4370,1.5,Bambang
18,Peace and Order,0.4753,0.0533,0.0474,0.3124,0.0000,0.0263,0.0239,0.0449,0.0,Bambang
19,Social Protection,-,-,0.0752,0.0603,0.0000,0.4326,0.2239,0.1406,0.0014,Bambang
20,Road Network,0.0000,0.0022,0.0021,0.0003,0.0000,0.0512,0.0005,0.0788,0.0006,Bambang
21,Distance to Ports,0.0000,0.9228,2.1826,1.7165,0.0000,2.0748,2.1192,2.0273,1.41,Bambang
22,Availability of Basic Utilities,0.0000,2.6984,2.7778,2.0833,0.0000,1.7597,1.8264,2.1732,0.083,Bambang
23,Transportation Vehicles,0.0000,0.3707,0.5734,0.0650,0.0000,0.0457,0.0461,0.0213,0.0194,Bambang
24,Education,0.1018,0.1981,0.0570,0.0908,0.0000,0.0388,0.1517,0.1957,0.1105,Bambang
25,Health,1.2066,0.3867,0.8733,0.5040,0.0000,0.7545,0.1585,0.1739,0.214,Bambang
26,LGU Investment,1.5664,0.0000,0.4651,0.4294,0.0000,0.2714,0.2669,0.9205,0.0011,Bambang
27,Accommodation Capacity,0.0000,0.0222,0.0572,0.1182,0.0000,0.2251,0.1361,0.1349,0.0092,Bambang
28,Information Technology Capacity,0.0000,0.3142,0.5894,0.3336,0.0000,0.2554,0.2993,0.4091,0.0793,Bambang
29,Financial Technology Capacity,0.0913,0.1508,0.1736,0.1423,0.0000,0.1824,0.1653,0.2133,0.1121,Bambang
30,Land Use Plan,-,-,-,2.5000,0.0000,1.4744,2.5000,0.4773,1.9848,Bambang
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.5000,2.4737,1.9998,Bambang
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2625,1.006,Bambang
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.0112,Bambang
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.2023,0.1408,0.0215,0.0,Bambang
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Bambang
36,Emergency Infrastructure,-,-,-,0.9021,0.0000,0.5476,0.5183,0.2586,0.3856,Bambang
37,Utilities,-,-,-,0.9932,0.0000,1.7782,1.8772,1.2649,1.5014,Bambang
38,Employed Population,-,-,-,0.1737,0.0000,0.0143,0.0199,0.0216,0.0182,Bambang
39,Sanitary System,-,-,-,1.5798,0.0000,1.9966,1.9924,1.8751,1.5002,Bambang
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0784,Bambang
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.1029,Bambang
42,STEM graduates,-,-,-,-,-,-,-,-,0.0273,Bambang
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0023,Bambang
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bambang
45,Internet Capability,-,-,-,-,-,-,-,-,0.0429,Bambang
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0054,Bambang
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Bambang
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Bambang
49,New Technology,-,-,-,-,-,-,-,-,0.001,Bambang
