,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,0.0829,0.5058,0.4330,0.0185,0.0266,0.0303,0.0275,0.0351,0.04,Malaybalay
1,Local Economy Growth,1.1581,0.2583,0.1712,0.0531,0.0677,0.2107,0.5681,0.0553,0.0165,Malaybalay
2,Active Establishments in the Locality,-,-,-,1.0007,1.0076,0.6412,0.5109,0.9551,0.77,Malaybalay
3,Safety Compliant Business,-,-,-,0.4755,0.4455,0.4724,0.4750,0.4516,0.3354,Malaybalay
4,Employment Generation,0.0656,0.3953,1.2618,0.2626,0.2090,0.2446,0.3323,0.4321,0.4774,Malaybalay
5,Cost of Living,2.4359,2.5815,3.0833,1.4655,1.5816,0.9921,1.8310,1.8831,1.2385,Malaybalay
6,Cost of Doing Business,3.2484,3.2280,3.3830,1.7379,1.7383,1.9446,1.8785,1.8403,1.3475,Malaybalay
7,Financial Deepening,0.1516,0.6118,0.8478,0.8333,0.6219,0.5144,0.5218,0.3792,0.3253,Malaybalay
8,Productivity,0.0000,0.4980,0.0934,0.0091,0.0534,0.2083,0.2627,0.2974,0.0285,Malaybalay
9,Presence of Business and Professional Organizations,0.0604,0.0600,0.0510,0.0258,0.0214,0.0163,0.0184,0.0136,0.0026,Malaybalay
10,Compliance to National Directives,2.9167,3.3333,3.2026,2.2222,2.4306,2.4306,2.5000,2.5000,1.8571,Malaybalay
11,Presence of Investment Promotion Unit,3.3333,3.3333,1.6667,2.5000,2.5000,2.5000,2.5000,2.5000,1.9366,Malaybalay
12,Compliance to ARTA Citizens Charter,-,2.3934,2.0132,1.6801,2.0703,1.7258,1.8641,1.4900,2.0,Malaybalay
13,Capacity to Generate Local Resource,0.0818,0.0941,1.2144,0.0471,0.9301,0.0708,0.1504,0.0646,0.0827,Malaybalay
14,Capacity of Health Services,0.4204,0.6268,0.5198,0.3389,0.1950,0.3205,0.2181,0.2413,0.2425,Malaybalay
15,Capacity of School Services,0.5741,1.4005,0.1645,0.3009,0.3463,0.1966,0.5754,0.2698,0.2378,Malaybalay
16,Recognition of Performance,1.4683,0.3333,0.2381,0.3009,0.1899,0.3562,0.1602,0.0498,0.1,Malaybalay
17,Getting Business Permits,-,-,3.0985,2.4268,2.3289,2.2806,2.1007,1.7486,2.0,Malaybalay
18,Peace and Order,0.3349,0.1768,0.5138,0.1885,0.0652,0.1055,0.1615,0.0481,0.0001,Malaybalay
19,Social Protection,-,-,0.5074,0.7928,1.4359,0.3970,0.6335,0.5883,0.9167,Malaybalay
20,Road Network,0.0527,0.0005,0.1227,0.0017,0.0661,0.5510,0.3318,0.3883,0.0025,Malaybalay
21,Distance to Ports,2.2330,2.4133,2.9874,1.6086,1.4689,1.2212,1.2133,1.2867,1.2949,Malaybalay
22,Availability of Basic Utilities,2.7703,3.0355,3.1481,2.5000,2.5000,2.2857,2.2692,2.2749,1.4664,Malaybalay
23,Transportation Vehicles,0.0365,0.0809,0.0541,0.0816,0.0490,0.0898,0.0314,0.0309,0.0334,Malaybalay
24,Education,0.3411,1.1805,0.6822,0.5103,0.4872,0.6743,0.2887,0.3336,0.2909,Malaybalay
25,Health,0.1535,0.7420,0.4905,0.8543,0.3805,0.3464,0.3036,0.2473,0.1552,Malaybalay
26,LGU Investment,1.1605,0.0000,0.8422,1.7255,1.7549,0.7577,0.8604,0.1152,0.0015,Malaybalay
