,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0845,0.0466,0.0000,0.0000,0.0012,0.0013,0.0008,0.0048,Loreto (DI)
1,Local Economy Growth,-,0.2112,0.0368,0.0000,0.0000,0.0000,0.0950,0.0003,0.0648,Loreto (DI)
2,Active Establishments in the Locality,-,-,-,0.0000,0.0015,0.1193,0.1337,0.1915,0.1775,Loreto (DI)
3,Safety Compliant Business,-,-,-,0.1150,0.0287,0.3319,0.2695,0.0847,0.0945,Loreto (DI)
4,Employment Generation,-,0.1436,0.1780,0.0553,0.0000,0.1225,0.0944,0.1224,0.1431,Loreto (DI)
5,Cost of Living,-,3.6325,2.3333,1.3793,1.4352,1.5000,0.1563,1.3750,1.9987,Loreto (DI)
6,Cost of Doing Business,-,3.1339,2.9988,1.6921,1.8934,1.8953,2.0583,2.1146,1.8836,Loreto (DI)
7,Financial Deepening,-,0.3531,0.4630,0.0661,0.0294,0.0565,0.0850,0.1270,0.0268,Loreto (DI)
8,Productivity,-,0.0000,0.0103,0.0000,0.0000,0.0728,0.0560,0.0916,0.1203,Loreto (DI)
9,Presence of Business and Professional Organizations,-,0.0712,0.1563,0.0010,0.0000,0.1269,0.0303,0.0000,0.0148,Loreto (DI)
10,Compliance to National Directives,-,3.3333,2.2222,2.4013,0.0000,2.4994,2.5000,2.3929,1.8077,Loreto (DI)
11,Presence of Investment Promotion Unit,-,0.0000,1.6667,2.5000,0.0000,2.5000,1.8750,0.0000,1.9997,Loreto (DI)
12,Compliance to ARTA Citizens Charter,-,2.3724,1.4570,1.5980,0.0000,2.3215,2.3609,1.6722,2.0,Loreto (DI)
13,Capacity to Generate Local Resource,-,1.6608,1.3904,1.0334,0.0000,0.1371,0.0908,0.0497,0.1727,Loreto (DI)
14,Capacity of Health Services,-,0.1090,0.0967,0.1163,0.0000,0.0545,0.0509,0.0322,0.1236,Loreto (DI)
15,Capacity of School Services,-,0.3517,0.5419,0.2226,0.0000,0.1411,0.0317,0.0237,0.0096,Loreto (DI)
16,Recognition of Performance,-,0.0000,0.0000,0.2226,0.0000,0.0000,0.0000,1.1780,1.0,Loreto (DI)
17,Getting Business Permits,-,-,0.0000,1.3471,0.0000,1.5288,1.6628,1.8295,1.0,Loreto (DI)
18,Peace and Order,-,0.4562,0.4914,0.7109,0.0000,0.1728,0.3061,0.0862,0.0005,Loreto (DI)
19,Social Protection,-,-,0.0397,0.1931,0.0000,0.2646,0.0696,0.0298,0.0124,Loreto (DI)
20,Road Network,-,0.0000,0.0009,0.0000,0.0000,0.1418,0.0000,0.0737,0.0002,Loreto (DI)
21,Distance to Ports,-,2.6885,2.9048,2.3315,0.0000,2.3786,2.3211,1.4880,1.9135,Loreto (DI)
22,Availability of Basic Utilities,-,3.3333,3.3333,1.2500,0.0000,2.4354,2.2375,2.4375,0.2327,Loreto (DI)
23,Transportation Vehicles,-,0.0352,0.0234,0.0192,0.0000,0.0018,0.0089,0.0016,0.0101,Loreto (DI)
24,Education,-,0.1689,0.1488,0.0948,0.0000,0.0376,0.0350,0.0618,0.0453,Loreto (DI)
25,Health,-,0.1627,0.0904,0.0706,0.0000,0.0504,0.0868,0.0486,0.0876,Loreto (DI)
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.0894,0.0936,0.0876,0.0003,Loreto (DI)
27,Accommodation Capacity,-,0.0000,0.0000,0.0522,0.0000,0.0082,0.0502,0.0396,0.0395,Loreto (DI)
28,Information Technology Capacity,-,0.6709,0.7249,0.9226,0.0000,0.2624,0.5648,0.2717,0.087,Loreto (DI)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.4688,0.2500,0.0694,0.0455,Loreto (DI)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.5000,2.4714,1.9459,Loreto (DI)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4559,1.9998,Loreto (DI)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.3214,2.0000,1.2582,1.04,Loreto (DI)
