,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1182,0.6644,0.0012,0.0047,0.0083,0.0128,0.0076,0.0008,La Libertad (NR)
1,Local Economy Growth,-,0.0000,0.0655,0.0055,0.0017,0.0013,1.0265,0.0004,0.0005,La Libertad (NR)
2,Active Establishments in the Locality,-,-,-,0.0123,0.0028,0.1757,0.1908,0.3274,0.2298,La Libertad (NR)
3,Safety Compliant Business,-,-,-,0.2277,0.1074,0.4561,0.8380,0.4892,0.3911,La Libertad (NR)
4,Employment Generation,-,0.0000,0.2508,0.2457,0.1338,0.2175,0.1676,0.0000,0.252,La Libertad (NR)
5,Cost of Living,-,3.3120,2.3333,0.5603,1.5278,1.0000,1.7188,2.0625,1.9993,La Libertad (NR)
6,Cost of Doing Business,-,2.0299,3.4197,2.2038,1.9544,2.0893,2.1344,2.2152,1.9079,La Libertad (NR)
7,Financial Deepening,-,0.9181,1.1574,0.1984,0.0503,0.1276,0.1607,0.1499,0.1276,La Libertad (NR)
8,Productivity,-,0.0000,0.0058,0.0010,0.0030,0.1092,0.0893,0.0076,0.0608,La Libertad (NR)
9,Presence of Business and Professional Organizations,-,0.0000,0.0260,0.0020,0.0011,0.3678,0.0000,0.0000,0.0,La Libertad (NR)
10,Compliance to National Directives,-,3.3333,3.3333,1.2500,0.0000,2.4981,2.3929,2.4643,1.9231,La Libertad (NR)
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,2.5000,0.0000,2.5000,2.5000,2.5000,1.9994,La Libertad (NR)
12,Compliance to ARTA Citizens Charter,-,1.8024,1.6578,2.2336,0.0000,2.4316,2.4751,2.0278,2.0,La Libertad (NR)
13,Capacity to Generate Local Resource,-,1.9277,0.3902,0.0091,0.0000,0.0896,0.0708,0.0195,0.1468,La Libertad (NR)
14,Capacity of Health Services,-,0.1079,0.2588,0.1977,0.0000,0.0601,0.0422,0.0496,0.0231,La Libertad (NR)
