,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.1459,0.2644,0.0001,0.0220,0.0515,0.0012,0.0077,0.0012,Zamboanguita
1,Local Economy Growth,-,0.1841,0.0950,0.0009,0.0094,0.0020,1.0251,0.0148,0.0,Zamboanguita
2,Active Establishments in the Locality,-,-,-,0.1329,0.0151,0.5120,0.1693,0.4075,0.3488,Zamboanguita
3,Safety Compliant Business,-,-,-,0.2522,0.4052,0.4835,0.5177,0.7630,0.3923,Zamboanguita
4,Employment Generation,-,0.8342,0.1863,0.2443,0.0902,0.0838,0.0367,0.0690,0.0719,Zamboanguita
5,Cost of Living,-,3.3120,2.3333,0.5603,1.5278,1.0000,1.7188,2.0625,1.9993,Zamboanguita
6,Cost of Doing Business,-,3.3152,3.4685,2.2025,2.0770,2.0955,2.1675,2.2324,1.8981,Zamboanguita
7,Financial Deepening,-,1.1299,1.3117,0.2249,0.0294,0.1183,0.1154,0.1965,0.0878,Zamboanguita
8,Productivity,-,0.0000,0.0110,0.0001,0.0280,0.0870,0.0003,0.0543,0.0403,Zamboanguita
9,Presence of Business and Professional Organizations,-,0.0356,0.0651,0.0138,0.0175,0.0625,0.0434,0.0000,0.0,Zamboanguita
10,Compliance to National Directives,-,3.3333,3.1313,2.3355,0.0000,2.4994,2.5000,2.4286,1.9615,Zamboanguita
11,Presence of Investment Promotion Unit,-,0.0000,0.0000,2.5000,0.0000,2.5000,0.0000,0.0000,1.9997,Zamboanguita
12,Compliance to ARTA Citizens Charter,-,2.8546,1.9290,2.1502,0.0000,2.2775,2.4755,2.1319,2.0,Zamboanguita
13,Capacity to Generate Local Resource,-,1.6070,0.3763,0.3089,0.0000,0.0644,0.1137,0.0197,0.0557,Zamboanguita
14,Capacity of Health Services,-,0.1141,0.1236,0.0959,0.0000,0.0427,0.0453,0.0333,0.0507,Zamboanguita
15,Capacity of School Services,-,0.2824,0.2398,0.0885,0.0000,0.2994,0.0597,0.0252,0.0,Zamboanguita
16,Recognition of Performance,-,0.9722,0.0000,0.0885,0.0000,0.0592,0.0665,0.2159,0.0833,Zamboanguita
17,Getting Business Permits,-,-,0.0000,1.2299,0.0000,1.6107,1.5702,1.8655,1.0,Zamboanguita
18,Peace and Order,-,0.2291,0.2151,0.2578,0.0000,0.2650,0.3699,0.1170,0.0002,Zamboanguita
19,Social Protection,-,-,0.0000,0.0259,0.0000,0.9617,0.8387,0.1439,1.0392,Zamboanguita
20,Road Network,-,0.0002,0.0033,0.0012,0.0000,0.0472,0.0004,0.0624,0.0003,Zamboanguita
21,Distance to Ports,-,3.2072,3.2379,2.4719,0.0000,2.3745,2.3599,2.3708,1.9555,Zamboanguita
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.5000,2.2500,2.5000,0.4617,Zamboanguita
23,Transportation Vehicles,-,0.2360,0.1059,0.0687,0.0000,0.0000,0.0000,0.0483,0.0037,Zamboanguita
24,Education,-,0.2807,0.2337,0.1597,0.0000,0.3611,0.3731,0.0155,0.0164,Zamboanguita
25,Health,-,0.2156,0.1446,0.0983,0.0000,0.0037,0.0260,0.0642,0.047,Zamboanguita
26,LGU Investment,-,3.3333,0.6863,0.1273,0.0000,0.0662,0.0464,0.1282,0.0,Zamboanguita
27,Accommodation Capacity,-,0.4880,0.4887,0.0659,0.0000,0.0155,0.0214,0.0195,0.0546,Zamboanguita
28,Information Technology Capacity,-,0.4466,0.7725,0.3869,0.0000,0.0430,0.1296,0.2174,0.1739,Zamboanguita
29,Financial Technology Capacity,-,0.0000,0.2381,0.1563,0.0000,0.2106,0.2813,0.0893,0.0486,Zamboanguita
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.5000,2.5000,1.973,Zamboanguita
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4853,1.9993,Zamboanguita
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2582,1.001,Zamboanguita
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.004,Zamboanguita
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0767,0.0408,0.0017,0.0,Zamboanguita
