,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,0.0142,0.0000,0.0010,0.0000,0.0089,0.0170,0.0138,0.0046,Castilla
1,Local Economy Growth,-,0.2381,0.0000,0.0000,0.0000,0.0013,1.0266,0.0010,0.0032,Castilla
2,Active Establishments in the Locality,-,-,-,0.0134,0.0000,0.0000,0.1821,0.2430,0.2979,Castilla
3,Safety Compliant Business,-,-,-,0.0000,0.0000,0.1636,0.4274,0.1616,0.116,Castilla
4,Employment Generation,-,0.0261,0.0000,0.1417,0.0000,0.1727,0.1412,0.1729,0.352,Castilla
5,Cost of Living,-,2.4225,3.4167,2.1552,1.0648,2.0000,0.9375,1.1563,0.0,Castilla
6,Cost of Doing Business,-,2.5850,1.8269,1.7865,1.3285,1.9940,2.3088,2.3485,1.8933,Castilla
7,Financial Deepening,-,0.2072,0.2038,0.1852,0.0545,0.1177,0.3141,0.5776,0.1833,Castilla
8,Productivity,-,0.0019,0.0000,0.0009,0.0000,0.0989,0.0960,0.1376,0.1173,Castilla
9,Presence of Business and Professional Organizations,-,0.0000,0.0000,0.0000,0.0000,0.0019,0.0049,0.0244,0.0011,Castilla
10,Compliance to National Directives,-,3.3333,0.0000,2.3684,0.0000,2.4988,2.5000,2.3571,1.8846,Castilla
11,Presence of Investment Promotion Unit,-,1.6667,0.0000,0.0000,0.0000,1.8750,2.5000,2.5000,1.9991,Castilla
12,Compliance to ARTA Citizens Charter,-,1.0811,1.4776,2.3058,0.0000,2.4159,2.4761,2.2501,2.0,Castilla
13,Capacity to Generate Local Resource,-,0.0000,0.0000,0.0000,0.0000,0.1693,0.4034,0.0656,0.2252,Castilla
14,Capacity of Health Services,-,0.0160,0.0124,0.1497,0.0000,0.1040,0.0725,0.0936,0.018,Castilla
15,Capacity of School Services,-,0.0000,0.0000,0.0442,0.0000,0.7424,0.1014,0.2851,0.0794,Castilla
16,Recognition of Performance,-,0.2381,0.0000,0.0442,0.0000,0.1981,0.1277,0.0000,0.0417,Castilla
17,Getting Business Permits,-,-,0.0000,0.0000,0.0000,2.4439,2.3572,2.1776,2.0,Castilla
18,Peace and Order,-,0.0420,0.0220,0.1071,0.0000,0.2650,0.3571,0.1108,0.0001,Castilla
19,Social Protection,-,-,0.0000,0.0000,0.0000,1.0234,0.0039,0.4201,0.0,Castilla
20,Road Network,-,0.0001,0.0001,0.0000,0.0000,0.1076,0.0008,0.0901,0.0,Castilla
21,Distance to Ports,-,3.1122,2.0703,1.6369,0.0000,2.3855,2.3877,2.4170,1.9924,Castilla
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.2875,2.2000,2.4500,0.4094,Castilla
23,Transportation Vehicles,-,0.0327,0.0528,0.1597,0.0000,0.0301,0.1866,0.1271,0.0639,Castilla
24,Education,-,0.0850,0.0684,0.1228,0.0000,0.2711,0.1388,0.1563,0.1552,Castilla
25,Health,-,0.0761,0.0625,0.0724,0.0000,0.0543,0.1169,0.0603,0.0712,Castilla
26,LGU Investment,-,0.5835,0.0000,0.0000,0.0000,0.1141,0.0890,0.1741,0.0002,Castilla
27,Accommodation Capacity,-,0.0000,0.0000,0.0218,0.0000,0.0154,0.0000,0.0000,0.0,Castilla
28,Information Technology Capacity,-,0.2162,0.3333,0.8234,0.0000,0.2721,0.4444,0.4891,0.3913,Castilla
29,Financial Technology Capacity,-,0.0397,0.0362,0.2500,0.0000,0.1563,0.1250,0.1587,0.1364,Castilla
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.5000,2.5000,1.9865,Castilla
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.5000,2.5000,1.9998,Castilla
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.2500,1.3322,1.006,Castilla
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2898,1.0435,Castilla
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.1987,0.0770,0.0022,0.0,Castilla
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Castilla
36,Emergency Infrastructure,-,-,-,1.0090,0.0000,0.5541,0.5054,0.2681,0.3862,Castilla
37,Utilities,-,-,-,0.9759,0.0000,1.8794,1.8818,1.0101,1.5006,Castilla
38,Employed Population,-,-,-,0.0000,0.0000,0.0219,0.0217,0.0218,0.0056,Castilla
39,Sanitary System,-,-,-,1.0833,0.0000,1.0568,1.4855,1.8751,1.5,Castilla
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Castilla
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Castilla
42,STEM graduates,-,-,-,-,-,-,-,-,0.131,Castilla
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0207,Castilla
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Castilla
45,Internet Capability,-,-,-,-,-,-,-,-,1.2391,Castilla
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0218,Castilla
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Castilla
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Castilla
49,New Technology,-,-,-,-,-,-,-,-,0.0,Castilla
