,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
27,Accommodation Capacity,-,0.0000,0.0000,0.0385,0.0000,0.1153,0.1050,0.4431,0.0,Concepcion (TC)
28,Information Technology Capacity,-,0.0000,0.8599,0.4756,0.0000,0.3239,0.3505,0.1818,0.1938,Concepcion (TC)
29,Financial Technology Capacity,-,0.3810,0.4227,0.1955,0.0000,0.4725,0.5183,0.4312,0.2069,Concepcion (TC)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4103,2.4103,2.2955,1.8485,Concepcion (TC)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4737,1.9995,Concepcion (TC)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,0.0000,1.002,Concepcion (TC)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2518,1.0025,Concepcion (TC)
34,Budget for DRRMP,-,-,-,0.0017,0.0000,0.4148,0.1925,0.0334,0.0,Concepcion (TC)
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Concepcion (TC)
36,Emergency Infrastructure,-,-,-,0.8681,0.0000,0.5929,0.7116,0.4258,0.5287,Concepcion (TC)
37,Utilities,-,-,-,1.0068,0.0000,1.8808,1.8810,1.0323,1.51,Concepcion (TC)
38,Employed Population,-,-,-,0.1301,0.0000,0.0048,0.0196,0.0216,0.0078,Concepcion (TC)
39,Sanitary System,-,-,-,1.0993,0.0000,1.9417,1.9682,1.8753,1.5002,Concepcion (TC)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0784,Concepcion (TC)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Concepcion (TC)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0002,Concepcion (TC)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0261,Concepcion (TC)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Concepcion (TC)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1048,Concepcion (TC)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0228,Concepcion (TC)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Concepcion (TC)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Concepcion (TC)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Concepcion (TC)
