,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
0,Local Economy Size,-,-,-,-,0.0065,0.0122,0.0301,0.0174,0.0035,San Narciso (ZA)
1,Local Economy Growth,-,-,-,-,0.0030,0.0023,1.0376,0.0011,0.0004,San Narciso (ZA)
2,Active Establishments in the Locality,-,-,-,-,0.0068,0.4251,0.4846,0.6896,0.6302,San Narciso (ZA)
3,Safety Compliant Business,-,-,-,-,0.2963,0.5777,0.4741,0.4452,0.3206,San Narciso (ZA)
4,Employment Generation,-,-,-,-,0.0958,0.2114,0.1641,0.2129,0.2328,San Narciso (ZA)
5,Cost of Living,-,-,-,-,1.0648,1.7500,0.7813,0.7813,1.9988,San Narciso (ZA)
6,Cost of Doing Business,-,-,-,-,2.0664,1.9224,2.0084,2.0271,1.9015,San Narciso (ZA)
7,Financial Deepening,-,-,-,-,0.0965,0.2469,0.3775,0.3796,0.1949,San Narciso (ZA)
8,Productivity,-,-,-,-,0.0003,0.1485,0.1293,0.1828,0.1297,San Narciso (ZA)
9,Presence of Business and Professional Organizations,-,-,-,-,0.0000,0.0000,0.0018,0.0061,0.0476,San Narciso (ZA)
10,Compliance to National Directives,-,-,-,-,0.0000,2.4975,2.4286,2.3571,1.8077,San Narciso (ZA)
11,Presence of Investment Promotion Unit,-,-,-,-,0.0000,0.6250,0.6250,1.2500,1.3304,San Narciso (ZA)
12,Compliance to ARTA Citizens Charter,-,-,-,-,0.0000,2.3064,2.4564,2.0208,2.0,San Narciso (ZA)
13,Capacity to Generate Local Resource,-,-,-,-,0.0000,0.0623,0.2479,0.0403,0.1418,San Narciso (ZA)
14,Capacity of Health Services,-,-,-,-,0.0000,0.0458,0.0451,0.0573,0.0478,San Narciso (ZA)
15,Capacity of School Services,-,-,-,-,0.0000,0.3824,0.1115,0.1465,0.126,San Narciso (ZA)
16,Recognition of Performance,-,-,-,-,0.0000,0.0000,0.0000,0.0000,0.0,San Narciso (ZA)
17,Getting Business Permits,-,-,-,-,0.0000,2.4339,2.4047,2.1827,1.5,San Narciso (ZA)
18,Peace and Order,-,-,-,-,0.0000,0.2419,0.3316,0.0924,0.0001,San Narciso (ZA)
19,Social Protection,-,-,-,-,0.0000,0.7048,0.5744,0.0993,1.1637,San Narciso (ZA)
20,Road Network,-,-,-,-,0.0000,0.0396,0.0004,0.0314,0.0006,San Narciso (ZA)
21,Distance to Ports,-,-,-,-,0.0000,2.3058,2.2908,2.1346,1.9246,San Narciso (ZA)
22,Availability of Basic Utilities,-,-,-,-,0.0000,2.4563,2.2063,2.4563,0.4617,San Narciso (ZA)
23,Transportation Vehicles,-,-,-,-,0.0000,0.0102,0.0304,0.0526,0.0052,San Narciso (ZA)
24,Education,-,-,-,-,0.0000,0.2886,0.1026,0.1468,0.2642,San Narciso (ZA)
25,Health,-,-,-,-,0.0000,0.0578,0.1011,0.1024,0.1548,San Narciso (ZA)
26,LGU Investment,-,-,-,-,0.0000,0.0718,0.0521,0.0884,0.0002,San Narciso (ZA)
27,Accommodation Capacity,-,-,-,-,0.0000,0.0020,0.0097,0.0056,0.0473,San Narciso (ZA)
28,Information Technology Capacity,-,-,-,-,0.0000,0.3360,0.5370,0.2174,0.5217,San Narciso (ZA)
29,Financial Technology Capacity,-,-,-,-,0.0000,0.1087,0.3125,0.1786,0.1426,San Narciso (ZA)
30,Land Use Plan,-,-,-,-,0.0000,2.4487,2.5000,2.4857,0.2162,San Narciso (ZA)
31,Disaster Risk Reduction Plan,-,-,-,-,0.0000,2.4074,2.4537,2.5000,1.9998,San Narciso (ZA)
32,Annual Disaster Drill,-,-,-,-,0.0000,2.4107,2.5000,1.2500,1.002,San Narciso (ZA)
33,Early Warning System,-,-,-,-,0.0000,2.5000,2.5000,1.2525,1.0059,San Narciso (ZA)
34,Budget for DRRMP,-,-,-,-,0.0000,0.1242,0.0411,0.0027,0.0,San Narciso (ZA)
35,Local Risk Assessments,-,-,-,-,0.0000,2.5000,2.5000,2.5000,2.0,San Narciso (ZA)
36,Emergency Infrastructure,-,-,-,-,0.0000,0.4912,0.4886,0.2685,0.3909,San Narciso (ZA)
37,Utilities,-,-,-,-,0.0000,1.8781,1.8782,1.2638,1.502,San Narciso (ZA)
38,Employed Population,-,-,-,-,0.0000,0.0195,0.0122,0.0070,0.0038,San Narciso (ZA)
39,Sanitary System,-,-,-,-,0.0000,1.8689,1.8052,1.8750,1.5,San Narciso (ZA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.08,San Narciso (ZA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Narciso (ZA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,San Narciso (ZA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0086,San Narciso (ZA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Narciso (ZA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.2609,San Narciso (ZA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Narciso (ZA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,San Narciso (ZA)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Narciso (ZA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Narciso (ZA)
